,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,4.0,+0:20,101,LANDA Mikel,28,Movistar Team,60.0,50.0,6:22:13,Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
1,2,45.0,+12:54,6,MAJKA Rafał,28,BORA - hansgrohe,25.0,30.0,",,0:00",Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
2,3,7.0,+0:33,161,BENNETT George,27,Team LottoNL-Jumbo,10.0,18.0,",,0:00",Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
3,4,12.0,+0:45,201,ARU Fabio,27,UAE-Team Emirates,,13.0,0:060:06,Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
4,5,24.0,+3:43,73,HERMANS Ben,31,Israel Cycling Academy,,10.0,",,0:06",Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
5,6,9.0,+0:36,81,BENOOT Tiesj,23,Lotto Soudal,,7.0,",,0:06",Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
6,7,13.0,+0:50,11,BARDET Romain,27,AG2R La Mondiale,,4.0,",,0:06",Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
7,8,3.0,+0:11,186,KELDERMAN Wilco,26,Team Sunweb,,3.0,",,0:06",Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
8,9,14.0,+0:50,91,YATES Adam,25,Mitchelton-Scott,,2.0,",,0:06",Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
9,10,6.0,+0:31,141,URÁN Rigoberto,31,Team EF Education First-Drapac p/b Cannondale,,1.0,",,0:06",Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
10,11,2.0,+0:01,174,KWIATKOWSKI Michał,27,Team Sky,,,",,0:06",Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
11,12,10.0,+0:41,36,POZZOVIVO Domenico,35,Bahrain Merida Pro Cycling Team,,,",,0:06",Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
12,13,1.0,+0:00,44,CARUSO Damiano,30,BMC Racing Team,,,",,0:06",Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
13,14,11.0,+0:44,106,ROSÓN Jaime,25,Movistar Team,,,0:140:14,Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
14,15,8.0,+0:34,4,FORMOLO Davide,25,BORA - hansgrohe,,,0:180:18,Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
15,16,16.0,+1:01,31,NIBALI Vincenzo,33,Bahrain Merida Pro Cycling Team,,,0:260:26,Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
16,17,17.0,+1:50,134,MEINTJES Louis,26,Team Dimension Data,,,",,0:26",Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
17,18,20.0,+2:19,151,ŠPILAK Simon,31,Team Katusha Alpecin,,,",,0:26",Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
18,19,21.0,+2:38,117,SANTAROMITA Ivan,33,Nippo - Vini Fantini - Europa Ovini,,,0:330:33,Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
19,20,5.0,+0:26,177,THOMAS Geraint,31,Team Sky,,,0:400:40,Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
20,21,26.0,+4:05,24,KANGERT Tanel,30,Astana Pro Team,,,1:031:03,Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
21,22,19.0,+2:02,21,LÓPEZ Miguel Ángel,24,Astana Pro Team,,,",,1:03",Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
22,23,15.0,+0:59,171,FROOME Chris,32,Team Sky,,,1:101:10,Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
23,24,22.0,+2:42,25,LUTSENKO Alexey,25,Astana Pro Team,,,1:511:51,Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
24,25,18.0,+2:01,123,JUNGELS Bob,25,Quick-Step Floors,,,2:062:06,Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
25,26,27.0,+4:14,37,SIUTSOU Kanstantsin,35,Bahrain Merida Pro Cycling Team,,,2:112:11,Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
26,27,23.0,+3:27,206,POLANC Jan,25,UAE-Team Emirates,,,",,2:11",Tirreno_Adriatico,4,10 March 2018,34.38 km/h,406,219 km,3
