,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
18,19,26,▲7,91,SCARPONI Michele,31,Lampre - ISD,,0:330:33,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
19,20,31,▲11,204,FISCHER Murilo Antonio,31,Team Garmin - Cervélo,,",,0:33",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
20,21,29,▲8,94,ULISSI Diego,21,Lampre - ISD,,",,0:33",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
21,22,34,▲12,178,VAN WINDEN Dennis,23,Rabobank Cycling Team,,0:350:35,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
22,23,38,▲15,173,KRUIJSWIJK Steven,23,Rabobank Cycling Team,,",,0:35",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
23,24,37,▲13,179,WEENING Pieter,30,Rabobank Cycling Team,,",,0:35",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
24,25,41,▲16,181,CONTADOR Alberto,28,Saxo Bank - Sungard,,0:370:37,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
25,26,42,▲16,186,PORTE Richie,26,Saxo Bank - Sungard,,0:390:39,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
26,27,46,▲19,183,GUSTOV Volodymyr,34,Saxo Bank - Sungard,,",,0:39",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
27,28,100,▲72,167,PINEAU Jérôme,31,Quickstep Cycling Team,,0:420:42,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
28,29,48,▲19,222,BOŽIČ Borut,30,Vacansoleil - DCM,,0:460:46,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
29,30,51,▲21,226,LAGUTIN Sergey,30,Vacansoleil - DCM,,",,0:46",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
30,31,54,▲23,221,CARRARA Matteo,32,Vacansoleil - DCM,,",,0:46",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
31,32,52,▲20,191,LÖFKVIST Thomas,27,Sky Procycling,,",,0:46",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
32,33,50,▲17,192,BARRY Michael,35,Sky Procycling,,",,0:46",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
33,34,53,▲19,194,CIONI Dario David,36,Sky Procycling,,",,0:46",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
34,35,56,▲21,198,KENNAUGH Peter,21,Sky Procycling,,",,0:46",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
35,36,58,▲22,224,GOŁAŚ Michał,27,Vacansoleil - DCM,,",,0:46",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
36,37,63,▲26,127,PASAMONTES Luis,31,Movistar Team,,0:470:47,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
37,38,61,▲23,121,ARROYO David,31,Movistar Team,,",,0:47",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
38,39,60,▲21,129,VENTOSO Francisco José,29,Movistar Team,,",,0:47",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
39,40,64,▲24,126,PARDILLA Sergio,27,Movistar Team,,",,0:47",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
40,41,66,▲25,122,KIRYIENKA Vasil,29,Movistar Team,,",,0:47",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
41,42,67,▲25,128,SAMOILAU Branislau,25,Movistar Team,,",,0:47",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
42,43,69,▲26,22,SELLA Emanuele,30,Androni Giocattoli - Serramenti PVC Diquigiovanni,,0:480:48,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
43,44,70,▲26,28,RODRÍGUEZ Jackson,26,Androni Giocattoli - Serramenti PVC Diquigiovanni,,",,0:48",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
44,45,68,▲23,26,FERRARI Roberto,28,Androni Giocattoli - Serramenti PVC Diquigiovanni,,",,0:48",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
45,46,73,▲27,23,RUJANO José Humberto,29,Androni Giocattoli - Serramenti PVC Diquigiovanni,,",,0:48",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
46,47,71,▲24,21,SERPA José Rodolfo,32,Androni Giocattoli - Serramenti PVC Diquigiovanni,,",,0:48",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
47,48,72,▲24,228,SELVAGGI Mirko,26,Vacansoleil - DCM,,",,0:48",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
48,49,75,▲26,27,OCHOA Carlos José,30,Androni Giocattoli - Serramenti PVC Diquigiovanni,,",,0:48",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
49,50,79,▲29,38,WYSS Danilo,25,BMC Racing Team,,0:500:50,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
50,51,80,▲29,34,KOHLER Martin,25,BMC Racing Team,,",,0:50",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
51,52,78,▲26,227,ONGARATO Alberto,35,Vacansoleil - DCM,,",,0:50",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
52,53,83,▲30,33,FRANK Mathias,24,BMC Racing Team,,",,0:50",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
53,54,85,▲31,37,TSCHOPP Johann,28,BMC Racing Team,,",,0:50",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
54,55,87,▲32,109,ZAUGG Oliver,30,Leopard Trek,,0:510:51,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
55,56,88,▲32,162,CATALDO Dario,26,Quickstep Cycling Team,,",,0:51",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
56,57,92,▲35,168,SEELDRAEYERS Kevin,24,Quickstep Cycling Team,,",,0:51",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
57,58,97,▲39,106,VIGANÒ Davide,26,Leopard Trek,,",,0:51",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
58,59,95,▲36,103,ROHREGGER Thomas,28,Leopard Trek,,",,0:51",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
59,60,94,▲34,165,ENGELS Addy,33,Quickstep Cycling Team,,",,0:51",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
60,61,89,▲28,101,FEILLU Brice,25,Leopard Trek,,",,0:51",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
61,62,96,▲34,105,PIRES Bruno,29,Leopard Trek,,",,0:51",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
62,63,99,▲36,169,VANDEWALLE Kristof,26,Quickstep Cycling Team,,",,0:51",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
63,64,132,▲68,85,MORENO Daniel,29,Team Katusha,,0:520:52,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
64,65,102,▲37,19,MONTAGUTI Matteo,27,AG2R La Mondiale,,0:580:58,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
65,66,107,▲41,16,GADRET John,32,AG2R La Mondiale,,",,0:58",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
66,67,106,▲39,15,DUPONT Hubert,30,AG2R La Mondiale,,",,0:58",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
67,68,108,▲40,14,DESSEL Cyril,36,AG2R La Mondiale,,",,0:58",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
68,69,109,▲40,144,KIŠERLOVSKI Robert,24,Pro Team Astana,,0:590:59,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
69,70,110,▲40,141,KREUZIGER Roman,25,Pro Team Astana,,",,0:59",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
70,71,112,▲41,142,TIRALONGO Paolo,33,Pro Team Astana,,",,0:59",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
71,72,114,▲42,143,MASCIARELLI Francesco,25,Pro Team Astana,,",,0:59",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
72,73,111,▲38,148,PETROV Evgeni,32,Pro Team Astana,,",,0:59",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
73,74,115,▲41,147,DYACHENKO Alexandr,27,Pro Team Astana,,",,0:59",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
74,75,117,▲42,61,MENCHOV Denis,33,Geox-TMC Transformers,,1:021:02,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
75,76,118,▲42,63,WYSS Marcel,24,Geox-TMC Transformers,,",,1:02",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
76,77,121,▲44,69,VALLS Rafael,23,Geox-TMC Transformers,,",,1:02",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
77,78,120,▲42,64,BLANCO David,36,Geox-TMC Transformers,,",,1:02",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
78,79,122,▲43,67,DUARTE Fabio,24,Geox-TMC Transformers,,",,1:02",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
79,80,123,▲43,42,BELLETTI Manuel,25,Colnago - CSF Inox,,1:031:03,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
80,81,124,▲43,43,MODOLO Sacha,23,Colnago - CSF Inox,,1:111:11,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
81,82,127,▲45,41,POZZOVIVO Domenico,28,Colnago - CSF Inox,,",,1:11",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
82,83,125,▲42,44,PIRAZZI Stefano,24,Colnago - CSF Inox,,",,1:11",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
83,84,131,▲47,81,RODRÍGUEZ Joaquim,31,Team Katusha,,1:131:13,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
84,85,133,▲48,84,CARUSO Giampaolo,30,Team Katusha,,",,1:13",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
85,86,135,▲49,82,DI LUCA Danilo,35,Team Katusha,,",,1:13",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
86,87,138,▲51,96,NIEMIEC Przemysław,31,Lampre - ISD,,1:141:14,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
87,88,139,▲51,9,TABORRE Fabio,25,Acqua & Sapone,,1:161:16,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
88,89,140,▲51,153,GATTO Oscar,26,Farnese Vini-Neri-Sottoli,,",,1:16",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
89,90,141,▲51,1,GARZELLI Stefano,37,Acqua & Sapone,,",,1:16",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
90,91,143,▲52,6,MIHOLJEVIĆ Vladimir,37,Acqua & Sapone,,",,1:16",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
91,92,144,▲52,157,NOÈ Andrea,42,Farnese Vini-Neri-Sottoli,,",,1:16",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
92,93,146,▲53,4,BETANCUR Carlos,21,Acqua & Sapone,,",,1:16",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
93,94,147,▲53,2,CODOL Massimo,38,Acqua & Sapone,,",,1:16",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
94,95,145,▲50,193,CARLSTRÖM Kjell,34,Sky Procycling,,",,1:16",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
95,96,149,▲53,151,FAILLI Francesco,27,Farnese Vini-Neri-Sottoli,,",,1:16",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
96,97,150,▲53,175,SLAGTER Tom-Jelte,21,Rabobank Cycling Team,,",,1:16",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
97,98,152,▲54,163,CIOLEK Gerald,24,Quickstep Cycling Team,,1:211:21,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
98,99,155,▲56,54,ISASI Iñaki,34,Euskaltel - Euskadi,,1:221:22,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
99,100,154,▲54,51,ANTÓN Igor,28,Euskaltel - Euskadi,,",,1:22",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
100,101,156,▲55,58,OROZ Juan José,30,Euskaltel - Euskadi,,",,1:22",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
101,102,157,▲55,59,NIEVE Mikel,26,Euskaltel - Euskadi,,",,1:22",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
102,103,8,▼95,214,BEPPU Fumiyuki,28,RadioShack,,1:381:38,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
103,104,142,▲38,5,MARZOLI Ruggero,35,Acqua & Sapone,,1:421:42,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
104,105,113,▲8,146,JUFRÉ Josep,35,Pro Team Astana,,1:521:52,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
105,106,119,▲13,62,SASTRE Carlos,36,Geox-TMC Transformers,,1:551:55,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
106,107,167,▲60,150,VISCONTI Giovanni,28,Farnese Vini-Neri-Sottoli,,1:571:57,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
107,108,166,▲58,155,MAZZANTI Luca,37,Farnese Vini-Neri-Sottoli,,",,1:57",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
108,109,168,▲59,133,DE GREEF Francis,26,Omega Pharma-Lotto,,2:012:01,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
109,110,49,▼61,196,APPOLLONIO Davide,21,Sky Procycling,,2:052:05,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
110,111,84,▼27,36,BUTLER Chris,23,BMC Racing Team,,2:092:09,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
111,112,172,▲60,225,HOOGERLAND Johnny,27,Vacansoleil - DCM,,2:102:10,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
112,113,173,▲60,118,SZMYD Sylwester,33,Liquigas - Cannondale,,2:132:13,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
113,114,174,▲60,199,POSSONI Morris,26,Sky Procycling,,2:142:14,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
114,115,160,▲45,195,DOWNING Russell,32,Sky Procycling,,2:292:29,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
115,116,180,▲64,8,SARMIENTO Cayetano José,24,Acqua & Sapone,,2:362:36,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
116,117,20,▼97,139,LODEWYCK Klaas,23,Omega Pharma-Lotto,,2:422:42,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
117,118,183,▲65,117,SALERNO Cristiano,26,Liquigas - Cannondale,,2:522:52,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
118,119,186,▲67,86,VORGANOV Eduard,28,Team Katusha,,2:552:55,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
119,120,1,▼119,71,CAVENDISH Mark,25,HTC - High Road,,2:562:56,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
120,121,65,▼56,123,KONOVALOVAS Ignatas,25,Movistar Team,,2:582:58,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
121,122,98,▼24,124,OYARZÚN Carlos Iván,29,Movistar Team,,3:023:02,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
122,123,5,▼118,75,BAK Lars Ytting,31,HTC - High Road,,3:083:08,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
123,124,11,▼113,217,HUNTER Robert,34,RadioShack,,3:183:18,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
124,125,12,▼113,219,SELANDER Bjorn,23,RadioShack,,",,3:18",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
125,126,193,▲67,13,CHEREL Mikaël,25,AG2R La Mondiale,,3:263:26,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
126,127,19,▼108,119,VANOTTI Alessandro,30,Liquigas - Cannondale,,3:303:30,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
127,128,18,▼110,135,DOCKX Gert,22,Omega Pharma-Lotto,,",,3:30",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
128,129,24,▼105,134,DE CLERCQ Bart,24,Omega Pharma-Lotto,,",,3:30",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
129,130,30,▼100,95,HONDO Danilo,37,Lampre - ISD,,3:323:32,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
130,131,55,▼76,223,BELKOV Maxim,26,Vacansoleil - DCM,,3:453:45,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
131,132,76,▼56,35,KRISTOFF Alexander,23,BMC Racing Team,,3:493:49,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
132,133,77,▼56,39,ZAHNER Simon,28,BMC Racing Team,,",,3:49",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
133,134,81,▼53,32,BEYER Chad,24,BMC Racing Team,,",,3:49",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
134,135,82,▼53,229,VEUCHELEN Frederik,32,Vacansoleil - DCM,,",,3:49",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
135,136,90,▼46,107,WEGMANN Fabian,30,Leopard Trek,,3:503:50,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
136,137,93,▼44,166,MALACARNE Davide,23,Quickstep Cycling Team,,",,3:50",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
137,138,91,▼47,104,STAMSNIJDER Tom,25,Leopard Trek,,",,3:50",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
138,139,197,▲58,47,STORTONI Simone,25,Colnago - CSF Inox,,3:523:52,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
139,140,101,▼39,102,KLEMME Dominic,24,Leopard Trek,,3:543:54,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
140,141,104,▼37,18,KRIVTSOV Yuriy,32,AG2R La Mondiale,,3:573:57,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
141,142,103,▼39,12,BÉRARD Julien,23,AG2R La Mondiale,,",,3:57",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
142,143,129,▼14,48,BRAMBILLA Gianluca,23,Colnago - CSF Inox,,4:104:10,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
143,144,126,▼18,46,CANUTI Federico,25,Colnago - CSF Inox,,",,4:10",..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
144,145,130,▼15,136,KAISEN Olivier,28,Omega Pharma-Lotto,,4:114:11,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
145,146,137,▼9,24,DE MARCHI Alessandro,24,Androni Giocattoli - Serramenti PVC Diquigiovanni,,4:134:13,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
146,147,148,▲1,7,NAPOLITANO Danilo,30,Acqua & Sapone,,4:154:15,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
147,148,151,▲3,66,KOZONTCHUK Dmitry,27,Geox-TMC Transformers,,4:174:17,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
148,149,158,▲9,52,SESMA Daniel,26,Euskaltel - Euskadi,,4:214:21,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
149,150,159,▲9,65,CHEULA Giampaolo,31,Geox-TMC Transformers,,4:244:24,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
150,151,202,▲51,56,ARAMENDIA Javier,24,Euskaltel - Euskadi,,4:324:32,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
151,152,161,▲9,149,ŠTANGELJ Gorazd,38,Pro Team Astana,,4:354:35,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
152,153,162,▲9,114,MARANGONI Alan,26,Liquigas - Cannondale,,4:414:41,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
153,154,164,▲10,49,FRAPPORTI Marco,26,Colnago - CSF Inox,,4:514:51,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
154,155,203,▲48,218,ROVNY Ivan,23,RadioShack,,4:594:59,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
155,156,200,▲44,88,HORRACH Joan,37,Team Katusha,,5:005:00,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
156,157,171,▲14,53,MÍNGUEZ Miguel,22,Euskaltel - Euskadi,,5:045:04,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
157,158,176,▲18,187,NAVARRO Daniel,27,Saxo Bank - Sungard,,5:205:20,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
158,159,177,▲18,184,HERNÁNDEZ BLÁZQUEZ Jesús,29,Saxo Bank - Sungard,,5:225:22,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
159,160,178,▲18,137,LANG Sebastian,31,Omega Pharma-Lotto,,5:255:25,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
160,161,28,▼133,78,RENSHAW Mark,28,HTC - High Road,,5:305:30,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
161,162,25,▼137,201,FARRAR Tyler,26,Team Garmin - Cervélo,,5:365:36,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
162,163,181,▲18,145,GOUROV Maxim,32,Pro Team Astana,,5:425:42,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
163,164,182,▲18,208,STETINA Peter,23,Team Garmin - Cervélo,,5:455:45,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
164,165,184,▲19,93,MARZANO Marco,30,Lampre - ISD,,5:485:48,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
165,166,185,▲19,45,SAVINI Filippo,26,Colnago - CSF Inox,,5:525:52,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
166,167,7,▼160,213,MCEWEN Robbie,38,RadioShack,,6:226:22,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
167,168,192,▲24,215,CARDOSO Manuel Antonio Leal,28,RadioShack,,6:246:24,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
168,169,21,▼148,115,DALL'ANTONIA Tiziano,27,Liquigas - Cannondale,,6:346:34,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
169,170,45,▼125,188,TOSATTO Matteo,36,Saxo Bank - Sungard,,6:366:36,..,Giro_d_Italia,GC,09 May 2011,43.681 km/h,0,173 km,15
