,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,6,▲5,127,SOLER Marc,24,Movistar Team,500.0,250.0,30:22:41,..,Paris___Nice,GC,11 March 2018,-,0,0 km,9
1,2,1,▼1,51,YATES Simon,25,Mitchelton-Scott,400.0,190.0,0:040:04,..,Paris___Nice,GC,11 March 2018,-,0,0 km,9
2,3,3,-,21,IZAGIRRE Gorka,30,Bahrain Merida Pro Cycling Team,325.0,160.0,0:140:14,..,Paris___Nice,GC,11 March 2018,-,0,0 km,9
3,4,2,▼2,25,IZAGIRRE Ion,29,Bahrain Merida Pro Cycling Team,275.0,140.0,0:160:16,..,Paris___Nice,GC,11 March 2018,-,0,0 km,9
4,5,4,▼1,101,WELLENS Tim,26,Lotto Soudal,225.0,120.0,",,0:16",..,Paris___Nice,GC,11 March 2018,-,0,0 km,9
5,6,5,▼1,77,TEUNS Dylan,26,BMC Racing Team,175.0,110.0,0:320:32,..,Paris___Nice,GC,11 March 2018,-,0,0 km,9
6,7,7,-,194,KONRAD Patrick,26,BORA - hansgrohe,150.0,100.0,0:440:44,..,Paris___Nice,GC,11 March 2018,-,0,0 km,9
7,8,10,▲2,67,VUILLERMOZ Alexis,29,AG2R La Mondiale,125.0,90.0,1:541:54,..,Paris___Nice,GC,11 March 2018,-,0,0 km,9
8,9,14,▲5,2,DE LA CRUZ David,28,Team Sky,100.0,80.0,2:152:15,..,Paris___Nice,GC,11 March 2018,-,0,0 km,9
9,10,12,▲2,193,GROßSCHARTNER Felix,24,BORA - hansgrohe,85.0,70.0,2:352:35,..,Paris___Nice,GC,11 March 2018,-,0,0 km,9
10,11,16,▲5,122,CARAPAZ Richard,24,Movistar Team,70.0,60.0,3:473:47,..,Paris___Nice,GC,11 March 2018,-,0,0 km,9
11,12,8,▼4,1,HENAO Sergio,30,Team Sky,60.0,55.0,4:084:08,..,Paris___Nice,GC,11 March 2018,-,0,0 km,9
