,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,2,▲1,51,CONTADOR Alberto,33,Tinkoff,400.0,250,22:44:43,..,Vuelta_Ciclista_al_Pais_Vasco,GC,09 April 2016,-,0,0 km,16
1,2,1,▼1,12,HENAO Sergio,28,Team Sky,320.0,190,0:120:12,..,Vuelta_Ciclista_al_Pais_Vasco,GC,09 April 2016,-,0,0 km,16
2,3,6,▲3,21,QUINTANA Nairo,26,Movistar Team,260.0,160,0:370:37,..,Vuelta_Ciclista_al_Pais_Vasco,GC,09 April 2016,-,0,0 km,16
3,4,3,▼1,91,PINOT Thibaut,25,FDJ,220.0,140,1:131:13,..,Vuelta_Ciclista_al_Pais_Vasco,GC,09 April 2016,-,0,0 km,16
4,5,4,▼1,1,RODRÍGUEZ Joaquim,36,Team Katusha,180.0,120,1:221:22,..,Vuelta_Ciclista_al_Pais_Vasco,GC,09 April 2016,-,0,0 km,16
5,6,5,▼1,41,SÁNCHEZ Samuel,38,BMC Racing Team,140.0,110,1:291:29,..,Vuelta_Ciclista_al_Pais_Vasco,GC,09 April 2016,-,0,0 km,16
6,7,9,▲2,111,COSTA Rui,29,Lampre - Merida,120.0,100,2:192:19,..,Vuelta_Ciclista_al_Pais_Vasco,GC,09 April 2016,-,0,0 km,16
7,8,12,▲4,3,ŠPILAK Simon,29,Team Katusha,100.0,90,2:472:47,..,Vuelta_Ciclista_al_Pais_Vasco,GC,09 April 2016,-,0,0 km,16
8,9,7,▼2,65,CRADDOCK Lawson,24,Cannondale Pro Cycling Team,80.0,80,2:522:52,..,Vuelta_Ciclista_al_Pais_Vasco,GC,09 April 2016,-,0,0 km,16
9,10,8,▼2,178,KELDERMAN Wilco,25,Team LottoNL-Jumbo,68.0,70,3:143:14,..,Vuelta_Ciclista_al_Pais_Vasco,GC,09 April 2016,-,0,0 km,16
10,11,14,▲3,87,VERVAEKE Louis,22,Lotto Soudal,56.0,60,3:153:15,..,Vuelta_Ciclista_al_Pais_Vasco,GC,09 April 2016,-,0,0 km,16
11,12,11,▼1,11,LANDA Mikel,26,Team Sky,48.0,55,3:193:19,..,Vuelta_Ciclista_al_Pais_Vasco,GC,09 April 2016,-,0,0 km,16
12,13,10,▼3,95,REICHENBACH Sébastien,26,FDJ,40.0,50,3:223:22,..,Vuelta_Ciclista_al_Pais_Vasco,GC,09 April 2016,-,0,0 km,16
13,14,13,▼1,75,LATOUR Pierre,22,AG2R La Mondiale,32.0,45,3:303:30,..,Vuelta_Ciclista_al_Pais_Vasco,GC,09 April 2016,-,0,0 km,16
14,15,15,-,78,VUILLERMOZ Alexis,27,AG2R La Mondiale,28.0,40,3:433:43,..,Vuelta_Ciclista_al_Pais_Vasco,GC,09 April 2016,-,0,0 km,16
15,16,17,▲1,28,VISCONTI Giovanni,33,Movistar Team,24.0,36,4:044:04,..,Vuelta_Ciclista_al_Pais_Vasco,GC,09 April 2016,-,0,0 km,16
