,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,1,FROOME Chris,28,Sky Procycling,100.0,250,29:28:46,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
1,2,2,-,6,PORTE Richie,28,Sky Procycling,80.0,190,0:580:58,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
2,3,4,▲1,88,MORENO Daniel,31,Team Katusha,70.0,160,2:122:12,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
3,4,6,▲2,31,FUGLSANG Jakob,28,Astana Pro Team,60.0,140,2:182:18,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
4,5,5,-,96,NAVARRO Daniel,29,"Cofidis, Solutions Crédits",50.0,120,2:202:20,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
5,6,3,▼3,16,ROGERS Michael,33,Team Saxo - Tinkoff,40.0,110,3:083:08,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
6,7,8,▲1,171,VALVERDE Alejandro,33,Movistar Team,30.0,100,3:123:12,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
7,8,9,▲1,113,DENNIS Rohan,23,Garmin Sharp,20.0,90,3:243:24,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
8,9,12,▲3,101,SÁNCHEZ Samuel,35,Euskaltel - Euskadi,10.0,80,4:254:25,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
9,10,10,-,11,CONTADOR Alberto,30,Team Saxo - Tinkoff,4.0,70,4:274:27,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
10,11,7,▼4,52,CLEMENT Stef,30,Blanco Pro Cycling Team,,60,4:394:39,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
11,12,15,▲3,134,GENIEZ Alexandre,25,FDJ,,55,7:177:17,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
12,13,13,-,51,TEN DAM Laurens,32,Blanco Pro Cycling Team,,50,7:217:21,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
13,14,16,▲2,61,ZUBELDIA Haimar,36,RadioShack - Leopard,,45,7:477:47,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
14,15,18,▲3,8,THOMAS Geraint,27,Sky Procycling,,40,9:029:02,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
15,16,19,▲3,81,RODRÍGUEZ Joaquim,34,Team Katusha,,36,9:049:04,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
16,17,22,▲5,107,NIEVE Mikel,29,Euskaltel - Euskadi,,32,10:3910:39,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
17,18,20,▲2,191,BARGUIL Warren,21,Team Argos - Shimano,,28,12:1212:12,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
18,19,23,▲4,62,BUSCHE Matthew,28,RadioShack - Leopard,,24,13:1513:15,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
19,20,24,▲4,44,NERZ Dominik,23,BMC Racing Team,,20,13:3713:37,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
20,21,27,▲6,121,CUNEGO Damiano,31,Lampre - Merida,,18,13:5913:59,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
21,22,26,▲4,38,SILIN Egor,24,Astana Pro Team,,16,15:1615:16,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
22,23,28,▲5,3,KENNAUGH Peter,23,Sky Procycling,,14,17:3517:35,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
23,24,21,▼3,164,KOREN Kristijan,26,Cannondale Pro Cycling Team,,12,21:5521:55,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
24,25,31,▲6,15,PAULINHO Sérgio Miguel,33,Team Saxo - Tinkoff,,10,24:1424:14,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
25,26,32,▲6,77,SULZBERGER Wesley,26,Orica GreenEDGE,,9,26:4026:40,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
26,27,11,▼16,97,TAARAMÄE Rein,26,"Cofidis, Solutions Crédits",,8,27:3727:37,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
27,28,47,▲19,111,TALANSKY Andrew,24,Garmin Sharp,,7,27:3927:39,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
28,29,39,▲10,21,VAN DEN BROECK Jurgen,30,Lotto Belisol Team,,6,28:5328:53,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
29,30,52,▲22,163,DE MARCHI Alessandro,27,Cannondale Pro Cycling Team,,5,28:5428:54,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
30,31,44,▲13,2,BOASSON HAGEN Edvald,26,Sky Procycling,,5,30:0530:05,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
31,32,35,▲3,93,LE MÉVEL Christophe,32,"Cofidis, Solutions Crédits",,5,31:0831:08,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
32,33,56,▲23,64,GALLOPIN Tony,25,RadioShack - Leopard,,5,33:0433:04,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
33,34,59,▲25,28,WELLENS Tim,22,Lotto Belisol Team,,5,33:5433:54,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
34,35,55,▲20,42,BOOKWALTER Brent,29,BMC Racing Team,,5,34:4834:48,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
35,36,37,▲1,37,SEELDRAEYERS Kevin,26,Astana Pro Team,,5,36:1436:14,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
36,37,40,▲3,102,ASTARLOZA Mikel,33,Euskaltel - Euskadi,,5,36:4836:48,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
37,38,48,▲10,203,DURET Sébastien,32,Bretagne - Séché Environnement,,5,37:2637:26,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
38,39,42,▲3,176,MADRAZO Ángel,24,Movistar Team,,5,38:2738:27,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
39,40,43,▲3,33,GAVAZZI Francesco,28,Astana Pro Team,,5,38:4238:42,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
40,41,45,▲4,131,FÉDRIGO Pierrick,34,FDJ,,5,39:0439:04,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
41,42,36,▼6,56,TANKINK Bram,34,Blanco Pro Cycling Team,,5,40:2740:27,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
42,43,49,▲6,105,IZAGIRRE Gorka,25,Euskaltel - Euskadi,,5,41:3141:31,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
43,44,58,▲14,106,MARTÍNEZ Egoi,35,Euskaltel - Euskadi,,5,41:4341:43,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
44,45,67,▲22,183,FLECHA Juan Antonio,35,Vacansoleil - DCM,,5,42:0642:06,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
45,46,38,▼8,155,MEERSMAN Gianni,27,Omega Pharma - Quick-Step,,5,43:1443:14,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
46,47,69,▲22,87,LOSADA Alberto,31,Team Katusha,,5,43:1543:15,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
47,48,51,▲3,34,GRIVKO Andrey,29,Astana Pro Team,,5,43:2843:28,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
48,49,62,▲13,215,MENDES José,28,Team NetApp – Endura,,5,47:1347:13,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
49,50,65,▲15,63,DIDIER Laurent,28,RadioShack - Leopard,,5,47:1747:17,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
50,51,60,▲9,184,HOOGERLAND Johnny,30,Vacansoleil - DCM,,5,47:3847:38,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
51,52,76,▲24,92,BAGOT Yoann,25,"Cofidis, Solutions Crédits",,5,47:5247:52,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
52,53,78,▲25,46,QUINZIATO Manuel,33,BMC Racing Team,,5,48:2448:24,..,Crit_rium_du_Dauphin_,GC,09 June 2013,38.043 km/h,0,0 km,10
