,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,8,THOMAS Geraint,32,Team Sky,1000.0,500,83:17:13,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
1,2,2,-,32,DUMOULIN Tom,27,Team Sunweb,800.0,380,1:511:51,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
2,3,3,-,1,FROOME Chris,33,Team Sky,675.0,340,2:242:24,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
3,4,4,-,166,ROGLIČ Primož,28,Team LottoNL-Jumbo,575.0,300,3:223:22,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
4,5,5,-,161,KRUIJSWIJK Steven,31,Team LottoNL-Jumbo,475.0,280,6:086:08,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
5,6,6,-,21,BARDET Romain,27,AG2R La Mondiale,400.0,260,6:576:57,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
6,7,7,-,75,LANDA Mikel,28,Movistar Team,325.0,240,7:377:37,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
7,8,8,-,91,MARTIN Dan,31,UAE-Team Emirates,275.0,220,9:059:05,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
8,9,9,-,141,ZAKARIN Ilnur,28,Team Katusha Alpecin,225.0,210,12:3712:37,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
9,10,10,-,71,QUINTANA Nairo,28,Movistar Team,175.0,200,14:1814:18,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
10,11,11,-,105,JUNGELS Bob,25,Quick-Step Floors,150.0,190,16:3216:32,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
11,12,12,-,121,FUGLSANG Jakob,33,Astana Pro Team,125.0,180,19:4619:46,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
12,13,13,-,26,LATOUR Pierre,24,AG2R La Mondiale,105.0,170,22:1322:13,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
13,14,14,-,78,VALVERDE Alejandro,38,Movistar Team,85.0,160,27:2627:26,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
14,15,15,-,2,BERNAL Egan,21,Team Sky,75.0,150,27:5227:52,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
15,16,16,-,125,KANGERT Tanel,31,Astana Pro Team,70.0,140,34:5234:52,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
16,17,17,-,41,BARGUIL Warren,26,Team Fortuneo - Samsic,65.0,130,37:0637:06,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
17,18,18,-,58,POZZOVIVO Domenico,35,Bahrain Merida Pro Cycling Team,60.0,120,39:0839:08,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
18,19,19,-,114,MAJKA Rafał,28,BORA - hansgrohe,55.0,110,39:5739:57,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
19,20,20,-,83,CARUSO Damiano,30,BMC Racing Team,50.0,100,42:3142:31,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
20,21,21,-,211,MARTIN Guillaume,25,Wanty - Groupe Gobert,40.0,95,44:1844:18,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
21,22,22,-,55,IZAGIRRE Ion,29,Bahrain Merida Pro Cycling Team,40.0,90,46:3646:36,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
22,23,23,-,68,NIEVE Mikel,34,Mitchelton-Scott,40.0,85,49:1949:19,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
23,24,24,-,54,IZAGIRRE Gorka,30,Bahrain Merida Pro Cycling Team,40.0,80,50:0250:02,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
24,25,25,-,34,GESCHKE Simon,32,Team Sunweb,40.0,75,50:1550:15,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
25,26,26,-,191,MOLLEMA Bauke,31,Trek - Segafredo,30.0,70,1:06:331:06:33,..,Tour_de_France,GC,29 July 2018,40.21 km/h,0,0 km,1
