,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,3.0,+0:20,18,ZAKARIN Ilnur,26,Team Katusha,60.0,50.0,4:45:11,Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
1,2,1.0,+0:00,31,THOMAS Geraint,29,Team Sky,25.0,30.0,",,0:00",Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
2,3,2.0,+0:15,71,CONTADOR Alberto,33,Tinkoff,10.0,18.0,0:010:01,Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
3,4,4.0,+0:21,1,PORTE Richie,31,BMC Racing Team,,13.0,0:070:07,Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
4,5,7.0,+0:39,33,HENAO Sergio,28,Team Sky,,10.0,0:100:10,Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
5,6,8.0,+0:44,68,YATES Simon,23,Orica GreenEDGE,,7.0,0:200:20,Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
6,7,11.0,+1:07,21,COSTA Rui,29,Lampre - Merida,,4.0,0:310:31,Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
7,8,10.0,+1:00,51,BARDET Romain,25,AG2R La Mondiale,,3.0,",,0:31",Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
8,9,6.0,+0:37,101,IZAGIRRE Ion,27,Movistar Team,,2.0,",,0:31",Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
9,10,9.0,+0:51,41,GALLOPIN Tony,27,Lotto Soudal,,1.0,",,0:31",Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
10,11,12.0,+1:09,133,JEANNESSON Arnold,30,"Cofidis, Solutions Crédits",,,",,0:31",Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
11,12,5.0,+0:32,121,DUMOULIN Tom,25,Team Giant - Alpecin,,,",,0:31",Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
12,13,14.0,+1:39,34,NIEVE Mikel,31,Team Sky,,,0:490:49,Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
13,14,13.0,+1:12,181,KELDERMAN Wilco,24,Team LottoNL-Jumbo,,,0:550:55,Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
14,15,35.0,+13:05,11,ŠPILAK Simon,29,Team Katusha,,,1:481:48,Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
15,16,16.0,+2:42,144,CRADDOCK Lawson,24,Cannondale Pro Cycling Team,,,2:152:15,Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
16,17,18.0,+3:05,141,ROLLAND Pierre,29,Cannondale Pro Cycling Team,,,",,2:15",Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
17,18,37.0,+13:52,184,KRUIJSWIJK Steven,28,Team LottoNL-Jumbo,,,",,2:15",Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
18,19,48.0,+19:14,117,ROSA Diego,26,Astana Pro Team,,,2:212:21,Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
19,20,15.0,+2:32,118,WESTRA Lieuwe,33,Astana Pro Team,,,",,2:21",Paris___Nice,6,12 March 2016,37.24 km/h,236,177 km,9
