,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
58,59,56,▼3,86,REIJNEN Kiel,32,Trek - Segafredo,1.0,3,5:415:41,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
59,60,63,▲3,76,THEUNS Edward,27,Team Sunweb,1.0,3,5:425:42,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
60,61,64,▲3,73,FRÖHLINGER Johannes,33,Team Sunweb,,3,",,5:42",..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
61,62,59,▼3,93,CUBERO Jorge,25,Burgos-BH,,3,5:555:55,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
62,63,66,▲3,91,BOL Jetse,29,Burgos-BH,,3,6:026:02,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
63,64,68,▲4,192,BAKIRCI Nazim,32,Turkey,,3,6:296:29,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
64,65,55,▼10,74,TEN DAM Laurens,37,Team Sunweb,,3,6:356:35,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
65,66,69,▲3,144,KOZONTCHUK Dmitry,34,Gazprom-RusVelo,,3,7:047:04,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
66,67,52,▼15,77,VERVAEKE Louis,25,Team Sunweb,,3,7:317:31,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
67,68,72,▲4,82,DEGENKOLB John,29,Trek - Segafredo,,3,7:407:40,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
68,69,75,▲6,32,BOHLI Tom,24,BMC Racing Team,,3,7:507:50,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
69,70,65,▼5,104,SILVA Joaquim,26,Caja Rural - Seguros RGA,,3,8:058:05,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
70,71,76,▲5,145,TRUSOV Nikolay,33,Gazprom-RusVelo,,3,8:098:09,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
71,72,77,▲5,53,HODEG Álvaro José,22,Quick-Step Floors,,3,8:158:15,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
72,73,78,▲5,3,CONSONNI Simone,24,UAE-Team Emirates,,3,8:178:17,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
73,74,67,▼7,37,WYSS Danilo,33,BMC Racing Team,,3,8:368:36,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
74,75,80,▲5,163,NOPPE Christophe,23,Sport Vlaanderen - Baloise,,3,8:518:51,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
75,76,71,▼5,132,ARISTI Mikel,25,Euskadi - Murias,,3,9:059:05,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
76,77,70,▼7,11,BIZHIGITOV Zhandos,27,Astana Pro Team,,3,9:069:06,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
77,78,74,▼4,13,GIDICH Yevgeniy,22,Astana Pro Team,,3,9:169:16,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
78,79,84,▲5,191,ÖRKEN Ahmet,25,Turkey,,3,9:289:28,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
79,80,85,▲5,167,VAN ROOY Kenneth,25,Sport Vlaanderen - Baloise,,3,9:329:32,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
80,81,86,▲5,147,PORSEV Alexander,32,Gazprom-RusVelo,,3,9:389:38,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
81,82,87,▲5,123,JONES Brenton,26,Delko Marseille Provence KTM,,3,",,9:38",..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
82,83,73,▼10,6,LAENGEN Vegard Stake,29,UAE-Team Emirates,,3,9:529:52,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
83,84,83,▼1,96,SESSLER Nícolas,24,Burgos-BH,,3,9:559:55,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
84,85,88,▲3,143,KURIANOV Stepan,21,Gazprom-RusVelo,,3,9:579:57,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
85,86,82,▼4,142,BOEV Igor,28,Gazprom-RusVelo,,3,10:1810:18,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
86,87,89,▲2,175,MORTIER Julien,21,WB Aqua Protect Veranclassic,,3,10:2110:21,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
87,88,79,▼9,114,PALUTA Michał,23,CCC Sprandi Polkowice,,3,10:3210:32,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
88,89,81,▼8,194,BALKAN Onur,22,Turkey,,3,10:5010:50,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
89,90,93,▲3,133,SANZ Enrique,29,Euskadi - Murias,,3,11:0811:08,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
90,91,97,▲6,41,BENNETT Sam,27,BORA - hansgrohe,,3,11:2611:26,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
91,92,98,▲6,115,SAJNOK Szymon,21,CCC Sprandi Polkowice,,3,11:4211:42,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
92,93,95,▲2,61,BELKOV Maxim,33,Team Katusha Alpecin,,3,12:1712:17,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
93,94,96,▲2,113,GRADEK Kamil,28,CCC Sprandi Polkowice,,3,12:1912:19,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
94,95,90,▼5,47,SARAMOTINS Aleksejs,36,BORA - hansgrohe,,3,12:3212:32,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
95,96,101,▲5,103,IRISARRI Jon,22,Caja Rural - Seguros RGA,,3,12:4512:45,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
96,97,91,▼6,173,KIRSCH Alex,26,WB Aqua Protect Veranclassic,,3,12:5512:55,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
97,98,92,▼6,46,SAGAN Juraj,29,BORA - hansgrohe,,3,13:0113:01,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
98,99,105,▲6,95,RUBIO Diego,27,Burgos-BH,,3,13:0613:06,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
99,100,107,▲7,24,NAVARDAUSKAS Ramūnas,30,Bahrain Merida Pro Cycling Team,,3,13:1413:14,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
100,101,94,▼7,15,MOSER Moreno,27,Astana Pro Team,,3,13:2813:28,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
101,102,103,▲1,56,RICHEZE Maximiliano,35,Quick-Step Floors,,3,13:4313:43,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
102,103,100,▼3,136,BARCELÓ Fernando,22,Euskadi - Murias,,3,13:5313:53,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
103,104,102,▼2,42,BODNAR Maciej,33,BORA - hansgrohe,,3,14:3414:34,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
104,105,111,▲6,183,PACIONI Luca,25,Wilier Triestina - Selle Italia,,3,14:3814:38,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
105,106,112,▲6,4,CONTI Valerio,25,UAE-Team Emirates,,3,",,14:38",..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
106,107,106,▼1,87,VAN POPPEL Boy,30,Trek - Segafredo,,3,15:1115:11,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
107,108,108,-,54,KEISSE Iljo,35,Quick-Step Floors,,3,15:2115:21,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
108,109,110,▲1,16,TLEUBAYEV Ruslan,31,Astana Pro Team,,3,15:3415:34,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
109,110,104,▼6,21,BOLE Grega,33,Bahrain Merida Pro Cycling Team,,3,15:4715:47,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
110,111,116,▲5,152,SIERRA Yecid,24,Manzana Postobon,,3,15:5015:50,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
111,112,99,▼13,125,KASPERKIEWICZ Przemysław,24,Delko Marseille Provence KTM,,3,15:5415:54,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
112,113,109,▼4,185,POZZATO Filippo,37,Wilier Triestina - Selle Italia,,3,15:5915:59,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
113,114,115,▲1,186,ROSA Massimo,22,Wilier Triestina - Selle Italia,,3,16:4116:41,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
114,115,113,▼2,137,TXOPERENA Beñat,26,Euskadi - Murias,,3,16:5016:50,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
115,116,117,▲1,112,BERNAS Paweł,28,CCC Sprandi Polkowice,,3,17:1017:10,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
116,117,114,▼3,184,BERTAZZO Liam,26,Wilier Triestina - Selle Italia,,3,17:3517:35,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
117,118,121,▲3,43,MCCARTHY Jay,26,BORA - hansgrohe,,3,17:4917:49,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
118,119,119,-,27,PER David,23,Bahrain Merida Pro Cycling Team,,3,18:0818:08,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
119,120,120,-,195,AKDILEK Ahmet,30,Turkey,,3,19:3619:36,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
120,121,124,▲3,44,PELUCCHI Matteo,29,BORA - hansgrohe,,3,20:0620:06,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
121,122,118,▼4,134,RODRÍGUEZ Sergio,26,Euskadi - Murias,,3,20:0720:07,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
122,123,127,▲4,154,REYES Aldemar,23,Manzana Postobon,,3,20:1920:19,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
123,124,122,▼2,67,WÜRTZ SCHMIDT Mads,24,Team Katusha Alpecin,,3,20:2720:27,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
124,125,123,▼2,7,NIEMIEC Przemysław,38,UAE-Team Emirates,,3,20:3920:39,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
125,126,125,▼1,187,ZHUPA Eugert,28,Wilier Triestina - Selle Italia,,3,21:2621:26,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
126,127,126,▼1,177,STASSEN Julien,29,WB Aqua Protect Veranclassic,,3,21:4321:43,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
127,128,128,-,181,BEVILACQUA Simone,21,Wilier Triestina - Selle Italia,,3,22:1422:14,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
128,129,131,▲2,131,BARRENETXEA Ander,26,Euskadi - Murias,,3,24:1424:14,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
129,130,132,▲2,166,VAN HECKE Preben,36,Sport Vlaanderen - Baloise,,3,25:1525:15,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
130,131,133,▲2,196,ŞAMLI Ferit,24,Turkey,,3,26:0926:09,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
131,132,130,▼2,182,COLEDAN Marco,30,Wilier Triestina - Selle Italia,,3,26:4426:44,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
132,133,134,▲1,2,BYSTRØM Sven Erik,26,UAE-Team Emirates,,3,26:5426:54,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
133,134,135,▲1,124,MIHAYLOV Nikolay,30,Delko Marseille Provence KTM,,3,28:5228:52,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
134,135,129,▼6,193,ATALAY Muhammed,29,Turkey,,3,30:2130:21,..,Presidential_Cycling_Tour_of_Turkey,GC,14 October 2018,-,0,0 km,73
