,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,2,▲1,0,BOOM Lars,26,Rabobank Cycling Team,100.0,250,24:51:13,..,Eneco_Tour,GC,12 August 2012,41.869 km/h,0,0 km,29
1,2,3,▲1,0,CHAVANEL Sylvain,33,Omega Pharma - Quick-Step,80.0,190,0:260:26,..,Eneco_Tour,GC,12 August 2012,41.869 km/h,0,0 km,29
2,3,7,▲4,0,TERPSTRA Niki,28,Omega Pharma - Quick-Step,70.0,160,0:490:49,..,Eneco_Tour,GC,12 August 2012,41.869 km/h,0,0 km,29
3,4,10,▲6,0,CONTADOR Alberto,29,Team Saxo Bank - Tinkoff Bank,60.0,140,0:550:55,..,Eneco_Tour,GC,12 August 2012,41.869 km/h,0,0 km,29
4,5,5,-,0,DURBRIDGE Luke,21,Orica GreenEDGE,50.0,120,",,0:55",..,Eneco_Tour,GC,12 August 2012,41.869 km/h,0,0 km,29
5,6,9,▲3,0,CASTROVIEJO Jonathan,25,Movistar Team,40.0,110,0:580:58,..,Eneco_Tour,GC,12 August 2012,41.869 km/h,0,0 km,29
6,7,1,▼6,0,TUFT Svein,35,Orica GreenEDGE,30.0,100,1:001:00,..,Eneco_Tour,GC,12 August 2012,41.869 km/h,0,0 km,29
7,8,8,-,0,KWIATKOWSKI Michał,22,Omega Pharma - Quick-Step,20.0,90,1:051:05,..,Eneco_Tour,GC,12 August 2012,41.869 km/h,0,0 km,29
8,9,6,▼3,0,LANGEVELD Sebastian,27,Orica GreenEDGE,10.0,80,1:071:07,..,Eneco_Tour,GC,12 August 2012,41.869 km/h,0,0 km,29
9,10,15,▲5,0,BAKELANTS Jan,26,RadioShack - Nissan,4.0,70,1:131:13,..,Eneco_Tour,GC,12 August 2012,41.869 km/h,0,0 km,29
10,11,28,▲17,0,GALLOPIN Tony,24,RadioShack - Nissan,,60,1:271:27,..,Eneco_Tour,GC,12 August 2012,41.869 km/h,0,0 km,29
11,12,32,▲20,0,NUYENS Nick,32,Team Saxo Bank - Tinkoff Bank,,55,1:351:35,..,Eneco_Tour,GC,12 August 2012,41.869 km/h,0,0 km,29
12,13,25,▲12,0,HERMANS Ben,26,RadioShack - Nissan,,50,1:361:36,..,Eneco_Tour,GC,12 August 2012,41.869 km/h,0,0 km,29
