,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,4,▲3,181,DUMOULIN Tom,26,Team Sunweb,850.0,400,90:34:54,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
1,2,1,▼1,111,QUINTANA Nairo,27,Movistar Team,680.0,290,0:310:31,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
2,3,2,▼1,1,NIBALI Vincenzo,32,Bahrain Merida Pro Cycling Team,575.0,240,0:400:40,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
3,4,3,▼1,81,PINOT Thibaut,26,FDJ,460.0,220,1:171:17,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
4,5,5,-,151,ZAKARIN Ilnur,27,Team Katusha Alpecin,380.0,200,1:561:56,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
5,6,6,-,11,POZZOVIVO Domenico,34,AG2R La Mondiale,320.0,190,3:113:11,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
6,7,7,-,191,MOLLEMA Bauke,30,Trek - Segafredo,260.0,180,3:413:41,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
7,8,9,▲1,131,JUNGELS Bob,24,Quick-Step Floors,220.0,170,7:047:04,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
8,9,8,▼1,121,YATES Adam,24,ORICA-Scott,180.0,160,8:108:10,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
9,10,10,-,64,FORMOLO Davide,24,Cannondale-Drapac Pro Cycling Team,140.0,150,15:1715:17,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
10,11,11,-,209,POLANC Jan,25,UAE Team Emirates,120.0,140,18:0618:06,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
11,12,12,-,71,HIRT Jan,26,CCC Sprandi Polkowice,100.0,130,20:4920:49,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
12,13,13,-,109,MONFORT Maxime,34,Lotto Soudal,84.0,120,21:5921:59,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
13,14,14,-,22,CATALDO Dario,32,Astana Pro Team,68.0,110,24:4024:40,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
14,15,15,-,87,REICHENBACH Sébastien,28,FDJ,60.0,100,28:1128:11,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
15,16,16,-,54,KONRAD Patrick,25,BORA - hansgrohe,56.0,90,35:5035:50,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
16,17,18,▲1,171,LANDA Mikel,27,Team Sky,52.0,85,37:0937:09,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
17,18,19,▲1,112,AMADOR Andrey,30,Movistar Team,48.0,80,37:4937:49,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
18,19,17,▼2,15,DUPONT Hubert,36,AG2R La Mondiale,44.0,75,38:4538:45,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
19,20,20,-,41,VAN GARDEREN Tejay,28,BMC Racing Team,40.0,70,57:1357:13,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
20,21,21,-,6,PELLIZOTTI Franco,39,Bahrain Merida Pro Cycling Team,32.0,65,59:4359:43,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
21,22,22,-,61,ROLLAND Pierre,30,Cannondale-Drapac Pro Cycling Team,32.0,60,1:12:551:12:55,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
22,23,23,-,165,CLEMENT Stef,34,Team LottoNL-Jumbo,32.0,55,1:14:001:14:00,..,Giro_d_Italia,GC,28 May 2017,-,0,0 km,23
