,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,0,GILBERT Philippe,28,Omega Pharma-Lotto,80.0,225.0,4:54:57,La_Fl_che_Wallonne,0,20 April 2011,40.888 km/h,0,201 km,8
1,2,0,RODRÍGUEZ Joaquim,31,Team Katusha,60.0,150.0,0:030:03,La_Fl_che_Wallonne,0,20 April 2011,40.888 km/h,0,201 km,8
2,3,0,SÁNCHEZ Samuel,33,Euskaltel - Euskadi,50.0,110.0,0:050:05,La_Fl_che_Wallonne,0,20 April 2011,40.888 km/h,0,201 km,8
3,4,0,VINOKOUROV Alexandre,37,Pro Team Astana,40.0,90.0,0:060:06,La_Fl_che_Wallonne,0,20 April 2011,40.888 km/h,0,201 km,8
4,5,0,ANTÓN Igor,28,Euskaltel - Euskadi,30.0,80.0,",,0:06",La_Fl_che_Wallonne,0,20 April 2011,40.888 km/h,0,201 km,8
5,6,0,VANENDERT Jelle,26,Omega Pharma-Lotto,22.0,70.0,",,0:06",La_Fl_che_Wallonne,0,20 April 2011,40.888 km/h,0,201 km,8
6,7,0,SCHLECK Fränk,31,Leopard Trek,14.0,60.0,",,0:06",La_Fl_che_Wallonne,0,20 April 2011,40.888 km/h,0,201 km,8
7,8,0,MORENO Daniel,29,Team Katusha,10.0,50.0,0:090:09,La_Fl_che_Wallonne,0,20 April 2011,40.888 km/h,0,201 km,8
8,9,0,LE MÉVEL Christophe,30,Team Garmin - Cervélo,6.0,46.0,0:120:12,La_Fl_che_Wallonne,0,20 April 2011,40.888 km/h,0,201 km,8
9,10,0,MARTENS Paul,27,Rabobank Cycling Team,2.0,42.0,",,0:12",La_Fl_che_Wallonne,0,20 April 2011,40.888 km/h,0,201 km,8
10,11,0,CONTADOR Alberto,28,Saxo Bank - Sungard,,,0:150:15,La_Fl_che_Wallonne,0,20 April 2011,40.888 km/h,0,201 km,8
11,11,0,ALBASINI Michael,30,HTC - High Road,,38.0,0:170:17,La_Fl_che_Wallonne,0,20 April 2011,40.888 km/h,0,201 km,8
12,12,0,HESJEDAL Ryder,30,Team Garmin - Cervélo,,34.0,0:180:18,La_Fl_che_Wallonne,0,20 April 2011,40.888 km/h,0,201 km,8
13,13,0,GESINK Robert,24,Rabobank Cycling Team,,30.0,0:200:20,La_Fl_che_Wallonne,0,20 April 2011,40.888 km/h,0,201 km,8
14,14,0,DE WAELE Bert,35,Landbouwkrediet,,26.0,",,0:20",La_Fl_che_Wallonne,0,20 April 2011,40.888 km/h,0,201 km,8
