,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,21,THOMAS Geraint,32,Team Sky,500.0,250.0,24:43:12,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
1,2,2,-,131,YATES Adam,25,Mitchelton-Scott,400.0,190.0,1:001:00,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
2,3,3,-,31,BARDET Romain,27,AG2R La Mondiale,325.0,160.0,1:471:47,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
3,4,4,-,11,MARTIN Dan,31,UAE-Team Emirates,275.0,140.0,2:352:35,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
4,5,5,-,41,CARUSO Damiano,30,BMC Racing Team,225.0,120.0,2:442:44,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
5,6,6,-,61,BUCHMANN Emanuel,25,BORA - hansgrohe,175.0,110.0,3:053:05,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
6,7,9,▲2,35,LATOUR Pierre,24,AG2R La Mondiale,150.0,100.0,4:054:05,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
7,8,10,▲2,151,ROLLAND Pierre,31,Team EF Education First-Drapac p/b Cannondale,125.0,90.0,4:224:22,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
8,9,14,▲5,84,NAVARRO Daniel,34,"Cofidis, Solutions Crédits",100.0,80.0,4:314:31,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
9,10,7,▼3,121,ZAKARIN Ilnur,28,Team Katusha Alpecin,85.0,70.0,4:454:45,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
10,11,13,▲2,181,TOLHOEK Antwan,24,Team LottoNL-Jumbo,70.0,60.0,5:215:21,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
11,12,17,▲5,161,MARTIN Guillaume,25,Wanty - Groupe Gobert,60.0,55.0,5:545:54,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
12,13,15,▲2,23,GEOGHEGAN HART Tao,23,Team Sky,50.0,50.0,7:057:05,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
13,14,12,▼2,71,BENOOT Tiesj,24,Lotto Soudal,40.0,45.0,8:348:34,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
14,15,18,▲3,13,CONTI Valerio,25,UAE-Team Emirates,35.0,40.0,9:009:00,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
15,16,8,▼8,91,SOLER Marc,24,Movistar Team,30.0,36.0,9:259:25,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
16,17,20,▲3,204,GRMAY Tsgabu,26,Trek - Segafredo,30.0,32.0,10:4810:48,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
17,18,19,▲1,117,VINCENT Léo,22,Groupama - FDJ,30.0,28.0,11:1311:13,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
18,19,23,▲4,141,BARGUIL Warren,26,Team Fortuneo - Samsic,30.0,24.0,15:4015:40,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
19,20,25,▲5,82,EDET Nicolas,30,"Cofidis, Solutions Crédits",30.0,20.0,15:5215:52,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
20,21,21,-,101,ALAPHILIPPE Julian,25,Quick-Step Floors,20.0,18.0,16:0316:03,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
21,22,26,▲4,174,GHEBREIGZABHIER Amanuel,23,Team Dimension Data,20.0,16.0,20:3420:34,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
22,23,24,▲1,7,VALGREN Michael,26,Astana Pro Team,20.0,14.0,21:0421:04,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
23,24,27,▲3,51,NIBALI Vincenzo,33,Bahrain Merida Pro Cycling Team,20.0,12.0,21:1221:12,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
24,25,11,▼14,104,JUNGELS Bob,25,Quick-Step Floors,20.0,10.0,22:2422:24,..,Crit_rium_du_Dauphin_,GC,10 June 2018,-,0,0 km,27
