,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,201,CHAVANEL Sylvain,35,IAM Cycling,80.0,225.0,5:38:26,GP_Ouest_France___Plouay,0,31 August 2014,40.616 km/h,0,229.1 km,21
1,2,213,FEDI Andrea,23,Neri Sottoli,60.0,150.0,",,0:00",GP_Ouest_France___Plouay,0,31 August 2014,40.616 km/h,0,229.1 km,21
2,3,78,VICHOT Arthur,25,FDJ.fr,50.0,110.0,",,0:00",GP_Ouest_France___Plouay,0,31 August 2014,40.616 km/h,0,229.1 km,21
3,4,135,GAUTIER Cyril,26,Team Europcar,40.0,90.0,",,0:00",GP_Ouest_France___Plouay,0,31 August 2014,40.616 km/h,0,229.1 km,21
4,5,111,ALAPHILIPPE Julian,22,Omega Pharma - Quick-Step,30.0,80.0,",,0:00",GP_Ouest_France___Plouay,0,31 August 2014,40.616 km/h,0,229.1 km,21
5,6,98,WELLENS Tim,23,Lotto Belisol,22.0,70.0,",,0:00",GP_Ouest_France___Plouay,0,31 August 2014,40.616 km/h,0,229.1 km,21
6,7,53,HERMANS Ben,28,BMC Racing Team,14.0,60.0,",,0:00",GP_Ouest_France___Plouay,0,31 August 2014,40.616 km/h,0,229.1 km,21
7,8,152,KRISTOFF Alexander,27,Team Katusha,10.0,50.0,0:020:02,GP_Ouest_France___Plouay,0,31 August 2014,40.616 km/h,0,229.1 km,21
8,9,14,NIZZOLO Giacomo,25,Trek Factory Racing,6.0,46.0,",,0:02",GP_Ouest_France___Plouay,0,31 August 2014,40.616 km/h,0,229.1 km,21
9,10,96,ROELANDTS Jürgen,29,Lotto Belisol,2.0,42.0,",,0:02",GP_Ouest_France___Plouay,0,31 August 2014,40.616 km/h,0,229.1 km,21
10,11,116,MEERSMAN Gianni,28,Omega Pharma - Quick-Step,,38.0,",,0:02",GP_Ouest_France___Plouay,0,31 August 2014,40.616 km/h,0,229.1 km,21
11,12,35,BOŽIČ Borut,34,Astana Pro Team,,34.0,",,0:02",GP_Ouest_France___Plouay,0,31 August 2014,40.616 km/h,0,229.1 km,21
12,13,33,GAVAZZI Francesco,30,Astana Pro Team,,30.0,",,0:02",GP_Ouest_France___Plouay,0,31 August 2014,40.616 km/h,0,229.1 km,21
13,14,74,LADAGNOUS Matthieu,29,FDJ.fr,,26.0,",,0:02",GP_Ouest_France___Plouay,0,31 August 2014,40.616 km/h,0,229.1 km,21
14,15,144,JANSE VAN RENSBURG Reinardt,25,Team Giant - Shimano,,22.0,",,0:02",GP_Ouest_France___Plouay,0,31 August 2014,40.616 km/h,0,229.1 km,21
15,16,52,DILLIER Silvan,24,BMC Racing Team,,20.0,",,0:02",GP_Ouest_France___Plouay,0,31 August 2014,40.616 km/h,0,229.1 km,21
