,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,21,CONTADOR Alberto,31,Tinkoff - Saxo,100.0,250,21:09:11,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
1,2,7,▲5,154,KWIATKOWSKI Michał,23,Omega Pharma - Quick-Step,80.0,190,0:490:49,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
2,3,5,▲2,12,PERAUD Jean-Christophe,36,AG2R La Mondiale,70.0,160,1:041:04,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
3,4,14,▲10,121,ŠPILAK Simon,27,Team Katusha,60.0,140,1:071:07,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
4,5,2,▼3,1,VALVERDE Alejandro,33,Movistar Team,50.0,120,",,1:07",..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
5,6,13,▲7,57,VAN GARDEREN Tejay,25,BMC Racing Team,40.0,110,1:561:56,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
6,7,4,▼3,51,EVANS Cadel,37,BMC Racing Team,30.0,100,",,1:56",..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
7,8,6,▼2,128,TROFIMOV Yuri,30,Team Katusha,20.0,90,2:132:13,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
8,9,12,▲3,71,PINOT Thibaut,23,FDJ.fr,10.0,80,2:142:14,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
9,10,9,▼1,155,POELS Wout,26,Omega Pharma - Quick-Step,4.0,70,2:262:26,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
10,11,3,▼8,32,CUNEGO Damiano,32,Lampre - Merida,,60,",,2:26",..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
11,12,15,▲3,48,YATES Simon,21,Orica GreenEDGE,,55,3:173:17,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
12,13,11,▼2,97,SLAGTER Tom-Jelte,24,Garmin Sharp,,50,3:323:32,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
13,14,8,▼6,101,LANDA Mikel,24,Astana Pro Team,,45,3:363:36,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
14,15,10,▼5,53,SÁNCHEZ Samuel,36,BMC Racing Team,,40,3:473:47,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
15,16,16,-,84,KIŠERLOVSKI Robert,27,Trek Factory Racing,,36,4:054:05,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
16,17,17,-,22,KREUZIGER Roman,27,Tinkoff - Saxo,,32,6:046:04,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
17,18,18,-,74,JEANNESSON Arnold,28,FDJ.fr,,28,8:558:55,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
18,19,20,▲1,133,GAUTIER Cyril,26,Team Europcar,,24,9:439:43,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
19,20,19,▼1,161,BARGUIL Warren,22,Team Giant - Shimano,,20,10:2010:20,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
20,21,21,-,166,OLIVIER Daan,21,Team Giant - Shimano,,18,10:5710:57,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
21,22,23,▲1,142,MONFORT Maxime,31,Lotto Belisol,,16,11:2411:24,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
22,23,22,▼1,8,GADRET John,34,Movistar Team,,14,12:2712:27,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
23,24,24,-,61,NIEVE Mikel,29,Team Sky,,12,12:4812:48,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
24,25,25,-,52,GILBERT Philippe,31,BMC Racing Team,,10,12:5312:53,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
25,26,26,-,134,ROLLAND Pierre,27,Team Europcar,,9,16:3016:30,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
26,27,28,▲1,141,VAN DEN BROECK Jurgen,31,Lotto Belisol,,8,16:3416:34,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
27,28,27,▼1,111,MOLLEMA Bauke,27,Belkin-Pro Cycling Team,,7,17:0117:01,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
28,29,29,-,4,IZAGIRRE Gorka,26,Movistar Team,,6,17:5117:51,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
29,30,34,▲4,151,MARTIN Tony,28,Omega Pharma - Quick-Step,,5,19:1219:12,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
30,31,30,▼1,131,ARASHIRO Yukiya,29,Team Europcar,,5,20:4420:44,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
31,32,32,-,46,WEENING Pieter,33,Orica GreenEDGE,,5,21:5921:59,..,Vuelta_Ciclista_al_Pais_Vasco,GC,12 April 2014,39.757 km/h,0,0 km,19
