,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,3,▲2,32,DE PLUS Laurens,23,Team Jumbo-Visma,400.0,250,21:29:55,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
1,2,12,▲10,161,NAESEN Oliver,28,AG2R La Mondiale,320.0,190,0:350:35,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
2,3,1,▼2,21,WELLENS Tim,28,Lotto Soudal,260.0,160,0:360:36,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
3,4,10,▲6,51,VAN AVERMAET Greg,34,CCC Team,220.0,140,0:370:37,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
4,5,2,▼3,83,HIRSCHI Marc,20,Team Sunweb,180.0,120,0:440:44,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
5,6,6,-,35,TEUNISSEN Mike,26,Team Jumbo-Visma,140.0,110,1:061:06,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
6,7,5,▼2,5,GARCÍA CORTINA Iván,23,Bahrain Merida,120.0,100,1:131:13,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
7,8,4,▼4,143,KÜNG Stefan,25,Groupama - FDJ,100.0,90,1:161:16,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
8,9,14,▲5,131,CLARKE Simon,33,EF Education First,80.0,80,1:191:19,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
9,10,9,▼1,121,VALGREN Michael,27,Team Dimension Data,68.0,70,1:231:23,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
10,11,8,▼3,92,FELLINE Fabio,29,Trek - Segafredo,56.0,60,1:251:25,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
11,12,11,▼1,137,VANMARCKE Sep,31,EF Education First,48.0,55,1:271:27,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
12,13,18,▲5,11,GILBERT Philippe,37,Deceuninck - Quick Step,40.0,50,1:281:28,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
13,14,13,▼1,66,SMITH Dion,26,Mitchelton-Scott,32.0,45,1:301:30,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
14,15,15,-,17,ŠTYBAR Zdeněk,33,Deceuninck - Quick Step,28.0,40,1:401:40,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
15,16,19,▲3,152,GUERREIRO Ruben,25,Team Katusha Alpecin,24.0,36,1:451:45,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
16,17,17,-,123,JANSE VAN RENSBURG Reinardt,30,Team Dimension Data,24.0,32,1:471:47,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
17,18,22,▲4,71,VAN BAARLE Dylan,27,Team INEOS,24.0,28,3:133:13,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
18,19,28,▲9,115,MCCARTHY Jay,26,BORA - hansgrohe,24.0,24,3:403:40,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
19,20,27,▲7,103,MARCATO Marco,35,UAE-Team Emirates,24.0,20,3:443:44,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
20,21,16,▼5,87,TUSVELD Martijn,25,Team Sunweb,16.0,18,5:215:21,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
21,22,20,▼2,27,MONFORT Maxime,36,Lotto Soudal,16.0,16,5:305:30,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
22,23,24,▲1,16,SÉNÉCHAL Florian,26,Deceuninck - Quick Step,16.0,14,5:335:33,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
23,24,30,▲6,23,DEWULF Stan,21,Lotto Soudal,16.0,12,6:266:26,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
24,25,21,▼4,117,PÖSTLBERGER Lukas,27,BORA - hansgrohe,16.0,10,6:506:50,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
25,26,23,▼3,34,ROOSEN Timo,26,Team Jumbo-Visma,16.0,9,7:037:03,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
26,27,25,▼2,81,BAKELANTS Jan,33,Team Sunweb,16.0,8,7:137:13,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
27,28,26,▼2,162,DENZ Nico,25,AG2R La Mondiale,16.0,7,7:147:14,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
28,29,29,-,80,GOŁAŚ Michał,35,Team INEOS,16.0,6,7:317:31,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
29,30,40,▲10,195,SPRENGERS Thomas,29,Sport Vlaanderen - Baloise,16.0,5,7:437:43,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
30,31,31,-,142,GENIETS Kevin,22,Groupama - FDJ,8.0,5,9:289:28,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
31,32,34,▲2,153,BIERMANS Jenthe,23,Team Katusha Alpecin,8.0,5,9:579:57,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
32,33,36,▲3,12,DECLERCQ Tim,30,Deceuninck - Quick Step,8.0,5,9:599:59,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
33,34,38,▲4,156,SMIT Willie,26,Team Katusha Alpecin,8.0,5,10:0510:05,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
34,35,39,▲4,165,WARBASSE Larry,29,AG2R La Mondiale,8.0,5,10:0810:08,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
35,36,45,▲9,63,BAUER Jack,34,Mitchelton-Scott,8.0,5,10:2010:20,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
36,37,33,▼4,97,PEDERSEN Mads,23,Trek - Segafredo,8.0,5,10:2610:26,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
37,38,46,▲8,145,MADOUAS Valentin,23,Groupama - FDJ,8.0,5,11:1511:15,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
38,39,42,▲3,67,STANNARD Robert,20,Mitchelton-Scott,8.0,5,11:2211:22,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
39,40,60,▲20,191,CAPIOT Amaury,26,Sport Vlaanderen - Baloise,8.0,5,12:4112:41,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
40,41,43,▲2,64,MEYER Cameron,31,Mitchelton-Scott,8.0,5,12:4312:43,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
41,42,53,▲11,86,PEDERSEN Casper,23,Team Sunweb,8.0,5,13:2213:22,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
42,43,58,▲15,173,BALLERINI Davide,24,Astana Pro Team,8.0,5,13:5513:55,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
43,44,63,▲19,193,MENTEN Milan,22,Sport Vlaanderen - Baloise,8.0,5,14:0114:01,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
44,45,68,▲23,192,ALLEGAERT Piet,24,Sport Vlaanderen - Baloise,8.0,5,14:2214:22,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
45,46,57,▲11,85,NIEUWENHUIS Joris,23,Team Sunweb,8.0,5,14:2814:28,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
46,47,59,▲12,113,DRUCKER Jempy,32,BORA - hansgrohe,8.0,5,14:3814:38,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
47,48,67,▲19,46,SÜTTERLIN Jasha,26,Movistar Team,8.0,5,15:0315:03,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
48,49,49,-,172,BIZHIGITOV Zhandos,28,Astana Pro Team,8.0,5,15:1415:14,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
49,50,50,-,47,VERONA Carlos,26,Movistar Team,8.0,5,15:1815:18,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
50,51,54,▲3,52,SCHÄR Michael,32,CCC Team,4.0,5,16:0216:02,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
51,52,52,-,65,SCOTSON Callum,23,Mitchelton-Scott,4.0,5,16:1116:11,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
52,53,55,▲2,101,PHILIPSEN Jasper,21,UAE-Team Emirates,4.0,5,16:2516:25,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
53,54,61,▲7,182,ASSELMAN Jesper,29,Roompot - Charles,4.0,5,16:3016:30,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
54,55,72,▲17,202,DE GENDT Aimé,25,Wanty - Gobert Cycling Team,4.0,5,16:4916:49,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
55,56,65,▲9,25,MAES Nikolas,33,Lotto Soudal,2.0,5,16:5416:54,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
56,57,66,▲9,133,DOCKER Mitchell,32,EF Education First,2.0,5,17:4817:48,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
57,58,48,▼10,61,ALBASINI Michael,38,Mitchelton-Scott,2.0,5,17:5117:51,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
58,59,69,▲10,36,VAN EMDEN Jos,34,Team Jumbo-Visma,2.0,5,18:4718:47,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
59,60,51,▼9,62,AFFINI Edoardo,23,Mitchelton-Scott,2.0,5,19:0419:04,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
60,61,78,▲17,111,BENNETT Sam,28,BORA - hansgrohe,,5,19:4219:42,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
61,62,76,▲14,56,WIŚNIOWSKI Łukasz,27,CCC Team,,5,19:4419:44,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
62,63,79,▲16,57,VAN KEIRSBULCK Guillaume,28,CCC Team,,5,19:4619:46,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
63,64,80,▲16,60,VAN HOECKE Gijs,27,CCC Team,,5,19:5019:50,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
64,65,82,▲17,122,GIBBONS Ryan,25,Team Dimension Data,,5,19:5619:56,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
65,66,85,▲19,127,VERMOTE Julien,30,Team Dimension Data,,5,20:0620:06,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
66,67,83,▲16,181,BOOM Lars,33,Roompot - Charles,,5,20:1020:10,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
67,68,88,▲20,210,VALLÉE Boris,26,Wanty - Gobert Cycling Team,,5,20:1220:12,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
68,69,92,▲23,74,KNEES Christian,38,Team INEOS,,5,20:1720:17,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
69,70,94,▲24,227,BOUDAT Thomas,25,Team Total Direct Energie,,5,20:2020:20,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
70,71,96,▲25,73,HALVORSEN Kristoffer,23,Team INEOS,,5,20:2320:23,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
71,72,97,▲25,77,BASSO Leonardo,25,Team INEOS,,5,20:3020:30,..,BinckBank_Tour,GC,18 August 2019,-,0,0 km,36
