,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,22,BETANCUR Carlos,24,AG2R La Mondiale,100.0,250,35:11:45,..,Paris___Nice,GC,16 March 2014,41.098 km/h,0,0 km,13
1,2,2,-,61,COSTA Rui,27,Lampre - Merida,80.0,190,0:140:14,..,Paris___Nice,GC,16 March 2014,41.098 km/h,0,0 km,13
2,3,6,▲3,91,VICHOT Arthur,25,FDJ.fr,70.0,160,0:200:20,..,Paris___Nice,GC,16 March 2014,41.098 km/h,0,0 km,13
3,4,4,-,147,ROJAS José Joaquín,28,Movistar Team,60.0,140,0:210:21,..,Paris___Nice,GC,16 March 2014,41.098 km/h,0,0 km,13
4,5,5,-,74,FUGLSANG Jakob,28,Astana Pro Team,50.0,120,0:290:29,..,Paris___Nice,GC,16 March 2014,41.098 km/h,0,0 km,13
5,6,7,▲1,136,GAUTIER Cyril,26,Team Europcar,40.0,110,0:310:31,..,Paris___Nice,GC,16 March 2014,41.098 km/h,0,0 km,13
6,7,8,▲1,42,DENIFL Stefan,26,IAM Cycling,30.0,100,0:350:35,..,Paris___Nice,GC,16 March 2014,41.098 km/h,0,0 km,13
7,8,10,▲2,151,ŠPILAK Simon,27,Team Katusha,20.0,90,0:360:36,..,Paris___Nice,GC,16 March 2014,41.098 km/h,0,0 km,13
8,9,9,-,38,VELITS Peter,29,BMC Racing Team,10.0,80,0:390:39,..,Paris___Nice,GC,16 March 2014,41.098 km/h,0,0 km,13
9,10,12,▲2,81,GALLOPIN Tony,25,Lotto Belisol,4.0,70,0:410:41,..,Paris___Nice,GC,16 March 2014,41.098 km/h,0,0 km,13
10,11,13,▲2,47,REICHENBACH Sébastien,24,IAM Cycling,,60,0:460:46,..,Paris___Nice,GC,16 March 2014,41.098 km/h,0,0 km,13
11,12,14,▲2,146,IZAGIRRE Gorka,26,Movistar Team,,55,0:500:50,..,Paris___Nice,GC,16 March 2014,41.098 km/h,0,0 km,13
12,13,16,▲3,115,KELDERMAN Wilco,22,Belkin-Pro Cycling Team,,50,1:051:05,..,Paris___Nice,GC,16 March 2014,41.098 km/h,0,0 km,13
13,14,19,▲5,183,CARUSO Damiano,26,Cannondale,,45,1:121:12,..,Paris___Nice,GC,16 March 2014,41.098 km/h,0,0 km,13
14,15,3,▼12,106,ŠTYBAR Zdeněk,28,Omega Pharma - Quick-Step,,40,1:331:33,..,Paris___Nice,GC,16 March 2014,41.098 km/h,0,0 km,13
15,16,21,▲5,11,SLAGTER Tom-Jelte,24,Garmin Sharp,,36,1:371:37,..,Paris___Nice,GC,16 March 2014,41.098 km/h,0,0 km,13
16,17,11,▼6,102,BAKELANTS Jan,28,Omega Pharma - Quick-Step,,32,1:571:57,..,Paris___Nice,GC,16 March 2014,41.098 km/h,0,0 km,13
17,18,15,▼3,126,JUNGELS Bob,21,Trek Factory Racing,,28,2:052:05,..,Paris___Nice,GC,16 March 2014,41.098 km/h,0,0 km,13
