,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,11,GERRANS Simon,35,Orica GreenEDGE,500.0,250,19:11:33,..,Santos_Tour_Down_Under,GC,24 January 2016,-,0,0 km,47
1,2,2,-,4,PORTE Richie,30,BMC Racing Team,400.0,190,0:090:09,..,Santos_Tour_Down_Under,GC,24 January 2016,-,0,0 km,47
2,3,3,-,32,HENAO Sergio,28,Team Sky,325.0,160,0:110:11,..,Santos_Tour_Down_Under,GC,24 January 2016,-,0,0 km,47
3,4,4,-,76,MCCARTHY Jay,23,Tinkoff,275.0,140,0:200:20,..,Santos_Tour_Down_Under,GC,24 January 2016,-,0,0 km,47
4,5,5,-,53,WOODS Michael,29,Cannondale Pro Cycling Team,225.0,120,",,0:20",..,Santos_Tour_Down_Under,GC,24 January 2016,-,0,0 km,47
5,6,6,-,125,FERNÁNDEZ Rubén,24,Movistar Team,175.0,110,0:280:28,..,Santos_Tour_Down_Under,GC,24 January 2016,-,0,0 km,47
6,7,7,-,81,POZZOVIVO Domenico,33,AG2R La Mondiale,150.0,100,",,0:28",..,Santos_Tour_Down_Under,GC,24 January 2016,-,0,0 km,47
7,8,8,-,45,VALLS Rafael,28,Lotto Soudal,125.0,90,0:360:36,..,Santos_Tour_Down_Under,GC,24 January 2016,-,0,0 km,47
8,9,9,-,111,MORABITO Steve,32,FDJ,100.0,80,0:490:49,..,Santos_Tour_Down_Under,GC,24 January 2016,-,0,0 km,47
9,10,10,-,52,BEVIN Patrick,24,Cannondale Pro Cycling Team,85.0,70,0:500:50,..,Santos_Tour_Down_Under,GC,24 January 2016,-,0,0 km,47
10,11,11,-,166,ULISSI Diego,26,Lampre - Merida,70.0,60,0:520:52,..,Santos_Tour_Down_Under,GC,24 January 2016,-,0,0 km,47
11,12,12,-,171,MEYER Cameron,28,Team Dimension Data,60.0,55,0:560:56,..,Santos_Tour_Down_Under,GC,24 January 2016,-,0,0 km,47
