,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,71,ŠPILAK Simon,30,Team Katusha Alpecin,500.0,250,28:37:11,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
1,2,2,-,12,CARUSO Damiano,29,BMC Racing Team,400.0,190,0:480:48,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
2,3,3,-,161,KRUIJSWIJK Steven,30,Team LottoNL-Jumbo,325.0,160,1:081:08,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
3,4,4,-,28,POZZOVIVO Domenico,34,AG2R La Mondiale,275.0,140,2:372:37,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
4,5,5,-,171,COSTA Rui,30,UAE Team Emirates,225.0,120,3:093:09,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
5,6,8,▲2,141,IZAGIRRE Ion,28,Bahrain Merida Pro Cycling Team,175.0,110,3:513:51,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
6,7,6,▼1,21,FRANK Mathias,30,AG2R La Mondiale,150.0,100,4:004:00,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
7,8,9,▲1,97,SOLER Marc,23,Movistar Team,125.0,90,4:144:14,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
8,9,7,▼2,126,NIEVE Mikel,33,Team Sky,100.0,80,4:474:47,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
9,10,10,-,2,BILBAO Pello,27,Astana Pro Team,85.0,70,5:305:30,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
10,11,11,-,93,DE LA PARTE Víctor,30,Movistar Team,70.0,60,7:037:03,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
11,12,12,-,174,CONTI Valerio,24,UAE Team Emirates,60.0,55,7:327:32,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
12,13,13,-,35,KONRAD Patrick,25,BORA - hansgrohe,50.0,50,9:029:02,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
13,14,14,-,125,GEOGHEGAN HART Tao,22,Team Sky,40.0,45,9:539:53,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
14,15,15,-,54,KUDUS Merhawi,23,Team Dimension Data,35.0,40,11:5311:53,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
15,16,16,-,106,VERONA Carlos,24,ORICA-Scott,30.0,36,14:2214:22,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
16,17,18,▲1,92,BETANCUR Carlos,27,Movistar Team,30.0,32,15:0415:04,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
17,18,17,▼1,22,BAKELANTS Jan,31,AG2R La Mondiale,30.0,28,16:1116:11,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
18,19,19,-,143,CINK Ondřej,26,Bahrain Merida Pro Cycling Team,30.0,24,17:2817:28,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
19,20,20,-,74,MAMYKIN Matvey,22,Team Katusha Alpecin,30.0,20,18:3018:30,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
20,21,21,-,62,EIKING Odd Christian,22,FDJ,20.0,18,19:1019:10,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
21,22,23,▲1,216,TUSVELD Martijn,23,Roompot - Nederlandse Loterij,20.0,16,20:0720:07,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
22,23,22,▼1,85,MONFORT Maxime,34,Lotto Soudal,20.0,14,20:1220:12,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
23,24,25,▲1,145,GRMAY Tsgabu,25,Bahrain Merida Pro Cycling Team,20.0,12,23:4623:46,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
24,25,24,▼1,191,HIRT Jan,26,CCC Sprandi Polkowice,20.0,10,26:1426:14,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
25,26,26,-,48,WOODS Michael,30,Cannondale-Drapac Pro Cycling Team,20.0,9,26:2326:23,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
26,27,27,-,167,OLIVIER Daan,24,Team LottoNL-Jumbo,20.0,8,26:4326:43,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
27,28,28,-,56,DEBESAY Mekseb,26,Team Dimension Data,20.0,7,29:3929:39,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
28,29,29,-,111,GILBERT Philippe,34,Quick-Step Floors,20.0,6,33:3533:35,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
29,30,30,-,18,SCHÄR Michael,30,BMC Racing Team,20.0,5,34:3934:39,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
30,31,31,-,154,FELLINE Fabio,27,Trek - Segafredo,10.0,5,34:4134:41,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
31,32,34,▲2,47,BEVIN Patrick,26,Cannondale-Drapac Pro Cycling Team,10.0,5,35:5435:54,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
32,33,33,-,121,HENAO Sebastián,23,Team Sky,10.0,5,38:3038:30,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
33,34,32,▼2,41,DOMBROWSKI Joe,26,Cannondale-Drapac Pro Cycling Team,10.0,5,38:4938:49,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
34,35,37,▲2,14,VAN GARDEREN Tejay,28,BMC Racing Team,10.0,5,39:3739:37,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
35,36,36,-,204,CALMEJANE Lilian,24,Direct Energie,10.0,5,39:5139:51,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
36,37,35,▼2,152,DE KORT Koen,34,Trek - Segafredo,10.0,5,40:4640:46,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
37,38,39,▲1,98,OLIVEIRA Nelson,28,Movistar Team,10.0,5,42:1742:17,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
38,39,40,▲1,186,WARBASSE Larry,26,Aqua Blue Sport,10.0,5,43:3543:35,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
39,40,38,▼2,208,QUÉMÉNEUR Perrig,33,Direct Energie,10.0,5,44:1344:13,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
40,41,41,-,73,LOSADA Alberto,35,Team Katusha Alpecin,10.0,5,45:1245:12,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
41,42,42,-,68,VICHOT Arthur,28,FDJ,10.0,5,45:3945:39,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
42,43,45,▲2,26,HOULE Hugo,26,AG2R La Mondiale,10.0,5,45:5945:59,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
43,44,43,▼1,172,ATAPUMA Darwin,29,UAE Team Emirates,10.0,5,47:4947:49,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
44,45,44,▼1,175,PETILLI Simone,24,UAE Team Emirates,10.0,5,48:0048:00,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
45,46,47,▲1,67,ROUX Anthony,30,FDJ,10.0,5,48:1448:14,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
46,47,46,▼1,84,MARCZYŃSKI Tomasz,33,Lotto Soudal,10.0,5,49:1649:16,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
47,48,49,▲1,11,VAN AVERMAET Greg,32,BMC Racing Team,10.0,5,50:4350:43,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
48,49,48,▼1,37,MCCARTHY Jay,24,BORA - hansgrohe,10.0,5,51:0451:04,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
49,50,51,▲1,148,GASPAROTTO Enrico,35,Bahrain Merida Pro Cycling Team,10.0,5,51:4251:42,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
50,51,50,▼1,197,PONZI Simone,30,CCC Sprandi Polkowice,5.0,5,54:1654:16,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
51,52,57,▲5,16,KÜNG Stefan,23,BMC Racing Team,5.0,5,54:3754:37,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
52,53,58,▲5,201,CHAVANEL Sylvain,37,Direct Energie,5.0,5,55:4155:41,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
53,54,54,-,166,MARTENS Paul,33,Team LottoNL-Jumbo,5.0,5,55:4855:48,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
54,55,56,▲1,182,CHRISTIAN Mark,26,Aqua Blue Sport,5.0,5,56:3956:39,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
55,56,52,▼4,42,CARTHY Hugh,22,Cannondale-Drapac Pro Cycling Team,3.0,5,56:4956:49,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
56,57,55,▼2,95,PEDRERO Antonio,25,Movistar Team,3.0,5,57:3757:37,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
57,58,60,▲2,178,MOHORIČ Matej,22,UAE Team Emirates,3.0,5,57:4657:46,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
58,59,59,-,218,VAN DER LIJKE Nick,25,Roompot - Nederlandse Loterij,3.0,5,57:5857:58,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
59,60,62,▲2,135,MATTHEWS Michael,26,Team Sunweb,3.0,5,1:01:511:01:51,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
60,61,61,-,123,DEIGNAN Philip,33,Team Sky,,5,1:01:531:01:53,..,Tour_de_Suisse,GC,18 June 2017,-,0,0 km,19
