,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,174,KWIATKOWSKI Michał,27,Team Sky,500.0,250.0,25:32:56,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
1,2,2,-,44,CARUSO Damiano,30,BMC Racing Team,400.0,190.0,0:240:24,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
2,3,4,▲1,177,THOMAS Geraint,31,Team Sky,325.0,160.0,0:320:32,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
3,4,8,▲4,81,BENOOT Tiesj,24,Lotto Soudal,275.0,140.0,1:061:06,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
4,5,6,▲1,91,YATES Adam,25,Mitchelton-Scott,225.0,120.0,1:101:10,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
5,6,3,▼3,101,LANDA Mikel,28,Movistar Team,175.0,110.0,1:131:13,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
6,7,7,-,4,FORMOLO Davide,25,BORA - hansgrohe,150.0,100.0,1:151:15,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
7,8,10,▼1001,106,ROSÓN Jaime,25,Movistar Team,,,",,1:15",..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
8,9,9,-,161,BENNETT George,27,Team LottoNL-Jumbo,100.0,80.0,1:161:16,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
9,10,5,▼5,141,URÁN Rigoberto,31,Team EF Education First-Drapac p/b Cannondale,85.0,70.0,1:221:22,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
10,11,12,▲1,31,NIBALI Vincenzo,33,Bahrain Merida Pro Cycling Team,70.0,60.0,1:591:59,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
11,12,11,▼1,201,ARU Fabio,27,UAE-Team Emirates,60.0,55.0,2:022:02,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
12,13,14,▲1,11,BARDET Romain,27,AG2R La Mondiale,50.0,50.0,2:312:31,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
13,14,13,▼1,36,POZZOVIVO Domenico,35,Bahrain Merida Pro Cycling Team,40.0,45.0,2:342:34,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
14,15,17,▲2,25,LUTSENKO Alexey,25,Astana Pro Team,35.0,40.0,3:073:07,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
15,16,16,-,21,LÓPEZ Miguel Ángel,24,Astana Pro Team,30.0,36.0,3:273:27,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
16,17,15,▼2,134,MEINTJES Louis,26,Team Dimension Data,30.0,32.0,3:513:51,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
17,18,19,▲1,123,JUNGELS Bob,25,Quick-Step Floors,30.0,28.0,3:563:56,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
18,19,20,▲1,206,POLANC Jan,25,UAE-Team Emirates,30.0,24.0,4:234:23,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
19,20,21,▲1,41,VAN AVERMAET Greg,32,BMC Racing Team,30.0,20.0,4:414:41,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
20,21,18,▼3,117,SANTAROMITA Ivan,33,Nippo - Vini Fantini - Europa Ovini,20.0,18.0,5:215:21,..,Tirreno_Adriatico,GC,13 March 2018,-,0,0 km,3
