,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,1,FROOME Chris,27,Sky Procycling,100.0,250,19:24:51,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
1,2,2,-,18,ŠPILAK Simon,26,Team Katusha,80.0,190,0:540:54,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
2,3,3,-,33,COSTA Rui,26,Movistar Team,70.0,160,1:491:49,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
3,4,7,▲3,52,DANIELSON Tom,35,Garmin Sharp,60.0,140,1:541:54,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
4,5,8,▲3,86,KELDERMAN Wilco,22,Blanco Pro Cycling Team,50.0,120,2:032:03,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
5,6,11,▲5,91,PERAUD Jean-Christophe,35,AG2R La Mondiale,40.0,110,2:142:14,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
6,7,12,▲5,171,VAN DEN BROECK Jurgen,30,Lotto Belisol Team,30.0,100,2:162:16,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
7,8,14,▲6,6,PORTE Richie,28,Sky Procycling,20.0,90,2:312:31,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
8,9,6,▼3,31,VALVERDE Alejandro,33,Movistar Team,10.0,80,2:322:32,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
9,10,10,-,208,WYSS Marcel,26,IAM Cycling,4.0,70,2:412:41,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
10,11,25,▲14,41,MARTIN Tony,28,Omega Pharma - Quick-Step,,60,",,2:41",..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
11,12,5,▼7,151,PINOT Thibaut,22,FDJ,,55,2:432:43,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
12,13,9,▼4,93,BETANCUR Carlos,23,AG2R La Mondiale,,50,2:512:51,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
13,14,4,▼10,21,KIŠERLOVSKI Robert,26,RadioShack - Leopard,,45,2:542:54,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
14,15,23,▲8,161,WESTRA Lieuwe,30,Vacansoleil - DCM,,40,3:053:05,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
15,16,15,▼1,51,TALANSKY Andrew,24,Garmin Sharp,,36,3:073:07,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
16,17,21,▲4,24,MACHADO Tiago,27,RadioShack - Leopard,,32,3:333:33,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
17,18,13,▼5,141,ANTÓN Igor,30,Euskaltel - Euskadi,,28,3:353:35,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
18,19,18,▼1,191,ROLLAND Pierre,26,Team Europcar,,24,4:074:07,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
19,20,22,▲2,117,SERPA José Rodolfo,34,Lampre - Merida,,20,4:094:09,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
20,21,17,▼4,87,KRUIJSWIJK Steven,25,Blanco Pro Cycling Team,,18,4:124:12,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
21,22,16,▼6,5,LÓPEZ David,31,Sky Procycling,,16,4:224:22,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
22,23,26,▲3,101,BRAJKOVIČ Janez,29,Astana Pro Team,,14,4:414:41,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
23,24,19,▼5,61,MORABITO Steve,30,BMC Racing Team,,12,4:434:43,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
24,25,32,▲7,72,DE MARCHI Alessandro,26,Cannondale Pro Cycling Team,,10,4:494:49,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
25,26,30,▲4,131,ALBASINI Michael,32,Orica GreenEDGE,,9,4:554:55,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
26,27,24,▼3,111,CUNEGO Damiano,31,Lampre - Merida,,8,5:045:04,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
27,28,27,▼1,201,TSCHOPP Johann,30,IAM Cycling,,7,5:105:10,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
28,29,20,▼9,126,PETROV Evgeni,34,Team Saxo - Tinkoff,,6,",,5:10",..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
29,30,31,▲1,121,KREUZIGER Roman,26,Team Saxo - Tinkoff,,5,5:155:15,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
30,31,29,▼2,148,SICARD Romain,25,Euskaltel - Euskadi,,5,5:165:16,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
31,32,34,▲2,142,ASTARLOZA Mikel,33,Euskaltel - Euskadi,,5,5:215:21,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
32,33,28,▼5,207,REICHENBACH Sébastien,23,IAM Cycling,,5,5:375:37,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
33,34,35,▲1,188,PREIDLER Georg,22,Team Argos - Shimano,,5,5:515:51,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
34,35,38,▲3,181,LUDVIGSSON Tobias,22,Team Argos - Shimano,,5,6:196:19,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
35,36,36,-,205,HOLLENSTEIN Reto,27,IAM Cycling,,5,6:456:45,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
36,37,41,▲4,37,PLAZA Rubén,33,Movistar Team,,5,7:057:05,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
37,38,43,▲5,152,FÉDRIGO Pierrick,34,FDJ,,5,7:357:35,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
38,39,39,-,95,DUPONT Hubert,32,AG2R La Mondiale,,5,7:497:49,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
39,40,37,▼3,118,STORTONI Simone,27,Lampre - Merida,,5,7:517:51,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
40,41,40,▼1,127,SØRENSEN Chris Anker,28,Team Saxo - Tinkoff,,5,8:028:02,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
41,42,42,-,168,RUJANO José Humberto,31,Vacansoleil - DCM,,5,8:328:32,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
42,43,47,▲4,47,VELITS Peter,28,Omega Pharma - Quick-Step,,5,9:319:31,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
43,44,45,▲1,15,IGNATENKO Petr,25,Team Katusha,,5,",,9:31",..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
44,45,44,▼1,155,MOUREY Francis,32,FDJ,,5,9:399:39,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
45,46,46,-,174,DE GREEF Francis,28,Lotto Belisol Team,,5,10:0810:08,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
46,47,48,▲1,66,NERZ Dominik,23,BMC Racing Team,,5,10:2110:21,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
47,48,50,▲2,123,CHRISTENSEN Mads,29,Team Saxo - Tinkoff,,5,",,10:21",..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
48,49,49,-,14,GUSEV Vladimir,30,Team Katusha,,5,10:4310:43,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
49,50,51,▲1,16,KOZONTCHUK Dmitry,29,Team Katusha,,5,11:2011:20,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
50,51,53,▲2,75,MOSER Moreno,22,Cannondale Pro Cycling Team,,5,12:1712:17,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
51,52,54,▲2,83,CLEMENT Stef,30,Blanco Pro Cycling Team,,5,12:3812:38,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
52,53,52,▼1,158,VICHOT Arthur,24,FDJ,,5,12:5012:50,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
53,54,55,▲1,81,GESINK Robert,26,Blanco Pro Cycling Team,,5,15:2515:25,..,Tour_de_Romandie,GC,28 April 2013,38.927 km/h,0,0 km,11
