,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,+0:00,31,NIBALI Vincenzo,28,Astana Pro Team,16.0,80.0,0:44:29,27.785999999999998,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
1,2,10,+9:34,91,SÁNCHEZ Samuel,35,Euskaltel - Euskadi,8.0,50.0,0:580:58,27.195,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
2,3,23,+29:38,71,CARUSO Damiano,25,Cannondale Pro Cycling Team,4.0,35.0,1:201:20,26.976999999999997,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
3,4,4,+5:14,121,SCARPONI Michele,33,Lampre - Merida,2.0,25.0,1:211:21,26.967,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
4,5,6,+6:45,201,MAJKA Rafał,23,Team Saxo - Tinkoff,1.0,18.0,1:251:25,26.928,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
5,6,3,+4:12,188,URÁN Rigoberto,26,Sky Procycling,,15.0,1:261:26,26.918000000000003,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
6,7,7,+6:47,15,BETANCUR Carlos,23,AG2R La Mondiale,,12.0,1:321:32,26.86,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
7,8,54,+1:32:55,53,CLEMENT Stef,30,Blanco Pro Cycling Team,,10.0,1:361:36,26.820999999999998,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
8,9,62,+1:42:51,182,CATALDO Dario,28,Sky Procycling,,8.0,1:411:41,26.773000000000003,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
9,10,26,+33:33,224,DI LUCA Danilo,37,Vini Fantini,,,1:521:52,26.666999999999998,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
10,11,19,+20:20,207,PETROV Evgeni,34,Team Saxo - Tinkoff,,5.0,1:541:54,26.648000000000003,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
11,12,5,+6:09,125,NIEMIEC Przemysław,33,Lampre - Merida,,4.0,1:561:56,26.628,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
12,13,30,+45:14,84,DUARTE Fabio,26,Team Colombia,,3.0,1:591:59,26.6,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
13,14,18,+17:03,55,KELDERMAN Wilco,22,Blanco Pro Cycling Team,,2.0,",,1:59",26.6,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
14,15,11,+9:45,11,POZZOVIVO Domenico,30,AG2R La Mondiale,,1.0,2:112:11,26.486,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
15,16,13,+10:27,21,PELLIZOTTI Franco,35,Androni Giocattoli - Venezuela,,,2:122:12,26.476,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
16,17,50,+1:28:40,18,GASTAUER Ben,25,AG2R La Mondiale,,,2:142:14,26.456999999999997,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
17,18,22,+28:27,105,MOUREY Francis,32,FDJ,,,2:152:15,26.448,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
18,19,27,+35:50,144,HERRADA José,27,Movistar Team,,,2:162:16,26.439,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
19,20,56,+1:36:04,2,DANIELSON Tom,35,Garmin Sharp,,,2:212:21,26.391,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
20,21,15,+11:24,118,TROFIMOV Yuri,29,Team Katusha,,,2:222:22,26.381999999999998,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
21,22,38,+1:01:56,187,SIUTSOU Kanstantsin,30,Sky Procycling,,,2:252:25,26.354,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
22,23,80,+2:06:34,141,CAPECCHI Eros,26,Movistar Team,,,2:262:26,26.345,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
23,24,8,+7:30,228,SANTAMBROGIO Mauro,28,Vini Fantini,,,2:332:33,26.279,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
24,24,2,+4:02,61,EVANS Cadel,36,BMC Racing Team,,,2:362:36,26.250999999999998,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
25,25,153,+3:24:55,63,CUMMINGS Steve,32,BMC Racing Team,,,2:392:39,26.223000000000003,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
26,26,24,+31:11,56,KRUIJSWIJK Steven,25,Blanco Pro Cycling Team,,,2:482:48,26.14,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
27,27,9,+8:36,145,INTXAUSTI Beñat,27,Movistar Team,,,2:492:49,26.131,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
28,28,12,+10:19,51,GESINK Robert,26,Blanco Pro Cycling Team,,,2:552:55,26.076,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
29,29,42,+1:11:37,23,FELLINE Fabio,23,Androni Giocattoli - Venezuela,,,2:582:58,26.048000000000002,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
30,30,36,+58:31,174,MACHADO Tiago,27,RadioShack - Leopard,,,3:023:02,26.011999999999997,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
31,31,45,+1:14:18,146,KARPETS Vladimir,32,Movistar Team,,,3:053:05,25.985,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
32,32,29,+38:22,27,ROSA Diego,24,Androni Giocattoli - Venezuela,,,3:073:07,25.965999999999998,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
33,33,14,+11:02,35,KANGERT Tanel,26,Astana Pro Team,,,3:193:19,25.858,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
34,34,35,+56:49,149,VISCONTI Giovanni,30,Movistar Team,,,3:203:20,25.849,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
35,35,74,+1:59:55,155,PAUWELS Serge,29,Omega Pharma - Quick-Step,,,3:213:21,25.84,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
36,36,109,+2:39:04,197,LUDVIGSSON Tobias,22,Team Argos - Shimano,,,3:223:22,25.831,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
37,37,106,+2:33:32,203,BOARO Manuele,26,Team Saxo - Tinkoff,,,3:293:29,25.768,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
38,38,16,+12:05,173,KIŠERLOVSKI Robert,26,RadioShack - Leopard,,,3:463:46,25.616999999999997,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
39,39,32,+47:14,54,GARATE Juan Manuel,37,Blanco Pro Cycling Team,,,3:533:53,25.555,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
40,40,127,+2:49:59,156,PINEAU Jérôme,33,Omega Pharma - Quick-Step,,,3:543:54,25.546,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
41,41,65,+1:53:41,184,KNEES Christian,32,Sky Procycling,,,3:583:58,25.511,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
42,42,39,+1:03:35,65,MORABITO Steve,30,BMC Racing Team,,,3:593:59,25.502,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
43,43,93,+2:22:58,189,ZANDIO Xabier,36,Sky Procycling,,,4:024:02,25.476,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
44,44,17,+15:24,183,HENAO Sergio,25,Sky Procycling,,,4:064:06,25.441,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
45,45,143,+3:14:37,3,DEKKER Thomas,28,Garmin Sharp,,,4:084:08,25.423000000000002,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
46,46,66,+1:54:51,115,GUSEV Vladimir,30,Team Katusha,,,",,4:08",25.423000000000002,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
47,47,53,+1:30:52,29,SELLA Emanuele,32,Androni Giocattoli - Venezuela,,,4:094:09,25.415,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
48,48,37,+1:00:23,92,AZANZA Jorge,30,Euskaltel - Euskadi,,,4:114:11,25.397,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
49,49,108,+2:37:08,5,VANDE VELDE Christian,37,Garmin Sharp,,,4:164:16,25.354,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
50,50,75,+2:01:21,85,DUQUE Leonardo Fabio,33,Team Colombia,,,4:214:21,25.311,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
51,51,20,+25:58,81,ATAPUMA Darwin,25,Team Colombia,,,4:244:24,25.285,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
52,52,31,+46:39,217,VALLS Rafael,25,Vacansoleil - DCM,,,",,4:24",25.285,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
53,53,111,+2:40:51,104,LE BON Johan,22,FDJ,,,4:264:26,25.267,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
54,54,168,+3:59:19,95,MÍNGUEZ Miguel,24,Euskaltel - Euskadi,,,",,4:26",25.267,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
55,55,84,+2:11:23,218,VEUCHELEN Frederik,34,Vacansoleil - DCM,,,4:294:29,25.241999999999997,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
56,56,147,+3:17:28,133,BULGAÇ Brian,25,Lotto Belisol Team,,,4:304:30,25.233,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
57,57,28,+37:16,128,SERPA José Rodolfo,34,Lampre - Merida,,,4:354:35,25.19,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
58,58,25,+31:59,93,MARTÍNEZ Egoi,35,Euskaltel - Euskadi,,,",,4:35",25.19,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
59,59,138,+3:07:58,49,ZARDINI Edoardo,23,Bardiani Valvole - CSF Inox,,,",,4:35",25.19,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
60,60,69,+1:55:39,186,PUCCIO Salvatore,23,Sky Procycling,,,4:364:36,25.182,Giro_d_Italia,18,23 May 2013,27.79 km/h,0,20.6 km,11
