,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,2,▲1,181,ROGLIČ Primož,29,Team Jumbo-Visma,500.0,250,25:28:00,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
1,2,1,▼1,141,YATES Adam,26,Mitchelton-Scott,400.0,190,0:010:01,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
2,3,3,-,21,FUGLSANG Jakob,33,Astana Pro Team,325.0,160,0:300:30,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
3,4,4,-,201,DUMOULIN Tom,28,Team Sunweb,275.0,140,1:251:25,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
4,5,7,▲2,111,PINOT Thibaut,28,Groupama - FDJ,225.0,120,2:322:32,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
5,6,5,▼1,81,ALAPHILIPPE Julian,26,Deceuninck - Quick Step,175.0,110,2:342:34,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
6,7,6,▼1,4,POELS Wout,31,Team Sky,150.0,100,2:422:42,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
7,8,9,▲1,93,CLARKE Simon,32,EF Education First,125.0,90,3:013:01,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
8,9,8,▼1,205,OOMEN Sam,23,Team Sunweb,100.0,80,3:123:12,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
9,10,10,-,225,COSTA Rui,32,UAE-Team Emirates,85.0,70,3:183:18,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
10,11,13,▲2,92,BETTIOL Alberto,25,EF Education First,70.0,60,3:283:28,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
11,12,11,▼1,132,BENOOT Tiesj,25,Lotto Soudal,60.0,55,3:373:37,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
12,13,12,▼1,27,LUTSENKO Alexey,26,Astana Pro Team,50.0,50,3:433:43,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
13,14,14,-,226,POLANC Jan,26,UAE-Team Emirates,40.0,45,4:294:29,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
14,15,15,-,31,NIBALI Vincenzo,34,Bahrain Merida,35.0,40,4:344:34,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
15,16,18,▲2,61,VAN AVERMAET Greg,33,CCC Team,30.0,36,4:574:57,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
16,17,19,▲2,35,MOHORIČ Matej,24,Bahrain Merida,30.0,32,5:025:02,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
17,18,20,▲2,131,WELLENS Tim,27,Lotto Soudal,30.0,28,5:105:10,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
18,19,16,▼3,216,SKUJIŅŠ Toms,27,Trek - Segafredo,30.0,24,5:145:14,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
19,20,17,▼3,152,CARAPAZ Richard,25,Movistar Team,30.0,20,5:215:21,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
20,21,21,-,184,GESINK Robert,32,Team Jumbo-Visma,20.0,18,5:545:54,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
21,22,22,-,54,FORMOLO Davide,26,BORA - hansgrohe,20.0,16,6:066:06,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
22,23,23,-,211,BRAMBILLA Gianluca,31,Trek - Segafredo,20.0,14,6:456:45,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
23,24,25,▲1,106,SHALUNOV Evgeny,27,Gazprom-RusVelo,20.0,12,8:048:04,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
24,25,24,▼1,195,GUERREIRO Ruben,24,Team Katusha Alpecin,20.0,10,8:158:15,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
25,26,26,-,194,GONÇALVES José,30,Team Katusha Alpecin,20.0,9,9:289:28,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
26,27,27,-,171,KREUZIGER Roman,32,Team Dimension Data,20.0,8,10:4410:44,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
27,28,28,-,2,CASTROVIEJO Jonathan,31,Team Sky,20.0,7,14:0314:03,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
28,29,29,-,94,KANGERT Tanel,32,EF Education First,20.0,6,16:5416:54,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
29,30,30,-,154,OLIVEIRA Nelson,30,Movistar Team,20.0,5,17:0117:01,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
30,31,32,▲1,91,VANMARCKE Sep,30,EF Education First,10.0,5,17:3417:34,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
31,32,31,▼1,76,SIMON Julien,33,"Cofidis, Solutions Crédits",10.0,5,17:5717:57,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
32,33,33,-,63,SCHÄR Michael,32,CCC Team,10.0,5,18:2218:22,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
33,34,34,-,62,ROSSKOPF Joey,29,CCC Team,10.0,5,18:2318:23,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
34,35,38,▲3,203,KRAGH ANDERSEN Søren,24,Team Sunweb,10.0,5,18:5618:56,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
35,36,37,▲1,86,ŠTYBAR Zdeněk,33,Deceuninck - Quick Step,10.0,5,18:5818:58,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
36,37,35,▼2,166,VELASCO Simone,23,Neri Sottoli - Selle Italia - KTM,10.0,5,19:0319:03,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
37,38,36,▼2,143,BOOKWALTER Brent,35,Mitchelton-Scott,10.0,5,19:2019:20,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
38,39,39,-,127,VAN ASBROECK Tom,28,Israel Cycling Academy,10.0,5,21:0121:01,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
39,40,40,-,156,ROJAS José Joaquín,33,Movistar Team,10.0,5,21:5421:54,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
40,41,41,-,167,ZARDINI Edoardo,29,Neri Sottoli - Selle Italia - KTM,10.0,5,22:1122:11,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
41,42,42,-,67,WIŚNIOWSKI Łukasz,27,CCC Team,10.0,5,22:4722:47,..,Tirreno_Adriatico,GC,19 March 2019,-,0,0 km,7
