,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,41,NIBALI Vincenzo,29,Astana Pro Team,200.0,500,89:59:06,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
1,2,2,-,81,PERAUD Jean-Christophe,37,AG2R La Mondiale,150.0,380,7:377:37,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
2,3,3,-,127,PINOT Thibaut,24,FDJ.fr,120.0,340,8:158:15,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
3,4,4,-,11,VALVERDE Alejandro,34,Movistar Team,110.0,300,9:409:40,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
4,5,5,-,141,VAN GARDEREN Tejay,25,BMC Racing Team,100.0,280,11:2411:24,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
5,6,6,-,82,BARDET Romain,23,AG2R La Mondiale,90.0,260,11:2611:26,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
6,7,7,-,201,KÖNIG Leopold,26,Team NetApp – Endura,80.0,240,14:3214:32,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
7,8,8,-,169,ZUBELDIA Haimar,37,Trek Factory Racing,70.0,220,17:5717:57,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
8,9,9,-,67,TEN DAM Laurens,33,Belkin-Pro Cycling Team,60.0,210,18:1118:11,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
9,10,10,-,61,MOLLEMA Bauke,27,Belkin-Pro Cycling Team,50.0,200,21:1521:15,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
10,11,11,-,151,ROLLAND Pierre,27,Team Europcar,40.0,190,23:0723:07,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
11,12,12,-,161,SCHLECK Fränk,34,Trek Factory Racing,30.0,180,25:4825:48,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
12,13,13,-,131,VAN DEN BROECK Jurgen,31,Lotto Belisol,24.0,170,34:0134:01,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
13,14,14,-,29,TROFIMOV Yuri,30,Team Katusha,20.0,160,36:4136:41,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
14,15,15,-,64,KRUIJSWIJK Steven,27,Belkin-Pro Cycling Team,16.0,150,38:1538:15,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
15,16,16,-,211,FEILLU Brice,29,Bretagne - Séché Environnement,12.0,140,43:5943:59,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
16,17,17,-,114,HORNER Chris,42,Lampre - Merida,10.0,130,44:3144:31,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
17,18,18,-,5,NIEVE Mikel,30,Team Sky,8.0,120,46:3146:31,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
18,19,19,-,13,GADRET John,35,Movistar Team,6.0,110,47:3047:30,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
19,20,20,-,46,KANGERT Tanel,27,Astana Pro Team,4.0,100,52:1152:11,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
20,21,21,-,85,GASTAUER Ben,26,AG2R La Mondiale,,95,58:0058:00,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
21,22,22,-,8,THOMAS Geraint,28,Team Sky,,90,59:1459:14,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
22,23,23,-,7,PORTE Richie,29,Team Sky,,85,1:01:081:01:08,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
23,24,24,-,72,BAKELANTS Jan,28,Omega Pharma - Quick-Step,,80,1:06:281:06:28,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
24,25,25,-,154,GAUTIER Cyril,26,Team Europcar,,75,1:08:471:08:47,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
25,26,26,-,38,ROGERS Michael,34,Tinkoff - Saxo,,70,1:17:531:17:53,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
26,27,27,-,149,VELITS Peter,29,BMC Racing Team,,65,1:19:381:19:38,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
27,28,28,-,74,KWIATKOWSKI Michał,24,Omega Pharma - Quick-Step,,60,1:21:551:21:55,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
28,29,29,-,134,GALLOPIN Tony,26,Lotto Belisol,,55,1:29:241:29:24,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
29,30,30,-,124,JEANNESSON Arnold,28,FDJ.fr,,50,1:33:271:33:27,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
30,31,31,-,175,MATÉ Luis Ángel,30,"Cofidis, Solutions Crédits",,45,1:36:521:36:52,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
31,32,32,-,199,WYSS Marcel,28,IAM Cycling,,40,1:38:271:38:27,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
32,33,33,-,106,DUMOULIN Tom,23,Team Giant - Shimano,,35,1:48:001:48:00,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
33,34,34,-,192,CHAVANEL Sylvain,35,IAM Cycling,,30,1:48:131:48:13,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
34,35,35,-,147,STETINA Peter,26,BMC Racing Team,,25,1:52:361:52:36,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
35,36,36,-,42,FUGLSANG Jakob,29,Astana Pro Team,,25,1:54:501:54:50,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
36,37,37,-,19,VISCONTI Giovanni,31,Movistar Team,,25,1:56:281:56:28,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
37,38,38,-,148,VAN AVERMAET Greg,29,BMC Racing Team,,25,1:56:341:56:34,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
38,39,39,-,37,ROCHE Nicolas,30,Tinkoff - Saxo,,25,1:58:451:58:45,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
39,40,40,-,66,TANKINK Bram,35,Belkin-Pro Cycling Team,,25,1:59:021:59:02,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
40,41,41,-,16,IZAGIRRE Ion,25,Movistar Team,,25,2:00:502:00:50,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
41,42,42,-,159,VOECKLER Thomas,35,Team Europcar,,25,2:08:382:08:38,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
42,43,43,-,146,SCHÄR Michael,27,BMC Racing Team,,25,2:09:432:09:43,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
43,44,44,-,34,MAJKA Rafał,24,Tinkoff - Saxo,,25,2:17:532:17:53,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
44,45,45,-,144,MOINARD Amaël,32,BMC Racing Team,,25,2:19:132:19:13,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
45,46,46,-,113,ĐURASEK Kristijan,27,Lampre - Merida,,25,2:21:182:21:18,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
46,47,47,-,75,MARTIN Tony,29,Omega Pharma - Quick-Step,,25,2:25:352:25:35,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
47,48,48,-,118,SERPA José Rodolfo,35,Lampre - Merida,,25,2:29:062:29:06,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
48,49,49,-,47,SCARPONI Michele,34,Astana Pro Team,,25,2:31:402:31:40,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
49,50,50,-,209,VOSS Paul,28,Team NetApp – Endura,,25,2:32:482:32:48,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
50,51,51,-,176,MOLARD Rudy,24,"Cofidis, Solutions Crédits",,25,2:34:222:34:22,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
51,52,52,-,53,DE MARCHI Alessandro,28,Cannondale,,25,2:34:542:34:54,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
52,53,53,-,95,KING Ben,25,Garmin Sharp,,25,2:41:592:41:59,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
53,54,54,-,21,RODRÍGUEZ Joaquim,35,Team Katusha,,25,2:45:172:45:17,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
54,55,55,-,73,GOŁAŚ Michał,30,Omega Pharma - Quick-Step,,25,2:49:032:49:03,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
55,56,56,-,98,SLAGTER Tom-Jelte,25,Garmin Sharp,,25,2:49:202:49:20,..,Tour_de_France,GC,27 July 2014,40.712 km/h,0,0 km,2
