,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
54,55,7,WYSS Danilo,32,BMC Racing Team,4.0,5,16:4816:48,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
55,56,86,PETERS Nans,24,AG2R La Mondiale,2.0,5,17:1617:16,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
56,57,195,OWSIAN Łukasz,28,CCC Sprandi Polkowice,2.0,5,18:4918:49,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
57,58,67,PADUN Mark,22,Bahrain Merida Pro Cycling Team,2.0,5,19:0719:07,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
58,59,52,CARRETERO Héctor,23,Movistar Team,2.0,5,19:1019:10,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
59,60,4,DENNIS Rohan,28,BMC Racing Team,2.0,5,19:1319:13,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
60,61,87,VENTURINI Clément,24,AG2R La Mondiale,,5,19:2119:21,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
61,62,44,PUCCIO Salvatore,28,Team Sky,,5,21:3321:33,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
62,63,112,BAK Lars Ytting,38,Lotto Soudal,,5,22:4522:45,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
63,64,117,VANHOUCKE Harm,21,Lotto Soudal,,5,24:1324:13,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
64,65,26,VERONA Carlos,25,Mitchelton-Scott,,5,24:4124:41,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
65,66,174,BOASSON HAGEN Edvald,31,Team Dimension Data,,5,25:2825:28,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
66,67,23,KREUZIGER Roman,32,Mitchelton-Scott,,5,25:4825:48,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
67,68,97,VERVAEKE Louis,24,Team Sunweb,,5,26:2426:24,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
68,69,213,PATERSKI Maciej,31,Poland,,5,26:3926:39,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
69,70,166,RESTREPO Jhonatan,23,Team Katusha Alpecin,,5,27:1127:11,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
70,71,157,VINCENT Léo,22,Groupama - FDJ,,5,28:1628:16,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
71,72,76,ZAKHAROV Artyom,26,Astana Pro Team,,5,28:4728:47,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
72,73,206,SHALUNOV Evgeny,26,Gazprom-RusVelo,,5,28:5328:53,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
73,74,146,NIEMIEC Przemysław,38,UAE-Team Emirates,,5,28:5828:58,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
74,75,183,LE TURNIER Mathias,23,"Cofidis, Solutions Crédits",,5,29:4029:40,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
75,76,171,BERHANE Natnael,27,Team Dimension Data,,5,30:2730:27,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
76,77,214,PODLASKI Michał,30,Poland,,5,30:4730:47,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
77,78,153,DUCHESNE Antoine,26,Groupama - FDJ,,5,32:4532:45,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
78,79,196,PALUTA Michał,22,CCC Sprandi Polkowice,,5,33:4733:47,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
79,80,212,KACZMAREK Jakub,24,Poland,,5,35:5235:52,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
80,81,6,ROELANDTS Jürgen,33,BMC Racing Team,,5,36:0436:04,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
81,82,72,GIDICH Yevgeniy,22,Astana Pro Team,,5,36:3136:31,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
82,83,105,LEEZER Tom,32,Team LottoNL-Jumbo,,5,36:4436:44,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
83,84,53,BICO Nuno,24,Movistar Team,,5,36:5036:50,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
84,85,32,BENEDETTI Cesare,31,BORA - hansgrohe,,5,36:5136:51,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
85,86,142,BYSTRØM Sven Erik,26,UAE-Team Emirates,,5,37:0637:06,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
86,87,41,GOŁAŚ Michał,34,Team Sky,,5,37:5737:57,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
87,88,104,VAN HOECKE Gijs,26,Team LottoNL-Jumbo,,5,38:0538:05,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
88,89,63,BONIFAZIO Niccolò,24,Bahrain Merida Pro Cycling Team,,5,38:4738:47,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
89,90,51,ARCAS Jorge,26,Movistar Team,,5,40:4340:43,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
90,91,71,BIZHIGITOV Zhandos,27,Astana Pro Team,,5,41:0141:01,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
91,92,122,DOCKER Mitchell,31,Team EF Education First-Drapac p/b Cannondale,,5,41:5341:53,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
92,93,56,QUINTANA Dayer,26,Movistar Team,,5,44:1644:16,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
93,94,92,FRÖHLINGER Johannes,33,Team Sunweb,,5,45:1245:12,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
94,95,197,TRATNIK Jan,28,CCC Sprandi Polkowice,,5,45:2845:28,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
95,96,177,VENTER Jaco,31,Team Dimension Data,,5,46:0646:06,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
96,97,123,MAGNUSSON Kim,25,Team EF Education First-Drapac p/b Cannondale,,5,48:2848:28,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
97,98,217,ZIELIńSKI Kamil,30,Poland,,5,49:4749:47,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
98,99,143,CONSONNI Simone,23,UAE-Team Emirates,,5,50:0250:02,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
99,100,163,BIERMANS Jenthe,22,Team Katusha Alpecin,,5,50:4650:46,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
100,101,15,MARTINELLI Davide,25,Quick-Step Floors,,5,52:2352:23,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
101,102,37,SCHWARZMANN Michael,27,BORA - hansgrohe,,5,54:3754:37,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
102,103,46,STANNARD Ian,31,Team Sky,,5,55:2855:28,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
103,104,127,OWEN Logan,23,Team EF Education First-Drapac p/b Cannondale,,5,56:1956:19,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
104,105,31,ACKERMANN Pascal,24,BORA - hansgrohe,,5,57:4757:47,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
105,106,156,SARREAU Marc,25,Groupama - FDJ,,5,58:3058:30,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
106,107,47,WIŚNIOWSKI Łukasz,26,Team Sky,,5,1:00:511:00:51,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
107,108,187,VAN LERBERGHE Bert,25,"Cofidis, Solutions Crédits",,5,1:04:321:04:32,..,Tour_de_Pologne,GC,10 August 2018,-,0,0 km,35
