,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,+0:00,55,MAS Enric,24,Deceuninck - Quick Step,40.0,35.0,3:52:53,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
1,2,2,+0:05,64,MARTÍNEZ Daniel Felipe,23,EF Education First,15.0,20.0,0:010:01,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
2,3,3,+0:14,6,ROSA Diego,30,Team INEOS,6.0,12.0,0:080:08,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
3,4,4,+0:22,106,TOLHOEK Antwan,25,Team Jumbo-Visma,,9.0,0:120:12,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
4,5,6,+0:29,34,GROßSCHARTNER Felix,25,BORA - hansgrohe,,7.0,0:190:19,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
5,6,7,+0:29,172,EIKING Odd Christian,24,Wanty - Gobert Cycling Team,,5.0,",,0:19",Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
6,7,5,+0:29,73,HAGEN Carl Fredrik,28,Lotto Soudal,,3.0,",,0:19",Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
7,8,8,+0:29,2,DE LA CRUZ David,30,Team INEOS,,2.0,",,0:19",Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
8,9,10,+0:38,127,TUSVELD Martijn,26,Team Sunweb,,1.0,0:280:28,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
9,10,9,+0:37,16,VILLELLA Davide,28,Astana Pro Team,,,",,0:28",Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
10,11,15,+0:41,33,SCHACHMANN Maximilian,25,BORA - hansgrohe,,,0:310:31,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
11,12,11,+0:41,161,CALMEJANE Lilian,26,Team Total Direct Energie,,,",,0:31",Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
12,13,13,+0:41,43,KOCH Jonas,26,CCC Team,,,",,0:31",Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
13,14,14,+0:41,112,CRAS Steff,23,Team Katusha Alpecin,,,",,0:31",Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
14,15,12,+0:41,51,CAVAGNA Rémi,24,Deceuninck - Quick Step,,,",,0:31",Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
15,16,16,+0:46,137,STETINA Peter,32,Trek - Segafredo,,,0:360:36,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
16,17,18,+0:53,175,MARTIN Guillaume,26,Wanty - Gobert Cycling Team,,,0:430:43,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
17,18,17,+0:53,17,KUDUS Merhawi,25,Astana Pro Team,,,",,0:43",Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
18,19,23,+1:19,96,MEINTJES Louis,27,Team Dimension Data,,,",,0:43",Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
19,20,28,+1:35,23,GAROSIO Andrea,25,Bahrain Merida,,,0:500:50,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
20,21,20,+1:07,76,MARCZYŃSKI Tomasz,35,Lotto Soudal,,,0:570:57,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
21,22,35,+2:16,152,BADILATTI Matteo,27,Israel Cycling Academy,,,1:001:00,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
22,23,19,+0:57,87,TRENTIN Matteo,30,Mitchelton-Scott,,,1:021:02,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
23,24,22,+1:18,71,CAMPENAERTS Victor,27,Lotto Soudal,,,1:081:08,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
24,25,21,+1:15,147,RIABUSHENKO Alexandr,24,UAE-Team Emirates,,,1:111:11,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
25,26,24,+1:21,82,SCHULTZ Nick,25,Mitchelton-Scott,,,",,1:11",Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
26,27,33,+2:07,163,HIVERT Jonathan,34,Team Total Direct Energie,,,",,1:11",Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
27,28,25,+1:31,95,MÄDER Gino,22,Team Dimension Data,,,1:211:21,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
28,29,27,+1:34,146,PETILLI Simone,26,UAE-Team Emirates,,,1:241:24,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
29,30,26,+1:34,94,JANSE VAN RENSBURG Jacques,32,Team Dimension Data,,,",,1:24",Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
30,31,29,+1:40,14,GREGAARD Jonas,23,Astana Pro Team,,,1:301:30,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
31,32,37,+2:50,166,SICARD Romain,31,Team Total Direct Energie,,,1:371:37,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
32,33,30,+1:55,134,MOSCA Jacopo,26,Trek - Segafredo,,,1:481:48,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
33,34,31,+2:01,151,TUREK Daniel,26,Israel Cycling Academy,,,1:511:51,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
34,35,32,+2:05,177,VLIEGEN Loïc,25,Wanty - Gobert Cycling Team,,,1:551:55,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
35,36,34,+2:16,45,VAN HOECKE Gijs,27,CCC Team,,,2:062:06,Gree_Tour_of_Guangxi,4,20 October 2019,41.583 km/h,51,161.4 km,57
