,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,3,▲2,73,FUGLSANG Jakob,32,Astana Pro Team,500.0,250,29:05:54,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
1,2,1,▼1,31,PORTE Richie,32,BMC Racing Team,400.0,190,0:100:10,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
2,3,8,▲5,21,MARTIN Dan,30,Quick-Step Floors,325.0,160,1:321:32,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
3,4,2,▼2,1,FROOME Chris,32,Team Sky,275.0,140,1:331:33,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
4,5,4,▼1,71,ARU Fabio,26,Astana Pro Team,225.0,120,1:371:37,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
5,6,6,-,11,BARDET Romain,26,AG2R La Mondiale,175.0,110,2:042:04,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
6,7,9,▲2,193,BUCHMANN Emanuel,24,BORA - hansgrohe,150.0,100,2:322:32,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
7,8,11,▲3,181,MEINTJES Louis,25,UAE Team Emirates,125.0,90,3:123:12,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
8,9,5,▼4,51,VALVERDE Alejandro,37,Movistar Team,100.0,80,4:084:08,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
9,10,12,▲2,106,VALLS Rafael,29,Lotto Soudal,85.0,70,4:404:40,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
10,11,7,▼4,41,CONTADOR Alberto,34,Trek - Segafredo,70.0,60,5:205:20,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
11,12,13,▲1,103,BENOOT Tiesj,23,Lotto Soudal,60.0,55,8:038:03,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
12,13,16,▲3,68,YATES Simon,24,ORICA-Scott,50.0,50,9:029:02,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
13,14,14,-,138,OOMEN Sam,21,Team Sunweb,40.0,45,9:039:03,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
14,15,15,-,16,LATOUR Pierre,23,AG2R La Mondiale,35.0,40,12:1612:16,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
15,16,18,▲2,81,CLEMENT Stef,34,Team LottoNL-Jumbo,30.0,36,12:4512:45,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
16,17,21,▲4,94,NAVARRO Daniel,33,"Cofidis, Solutions Crédits",30.0,32,13:3613:36,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
17,18,19,▲1,201,MARTIN Guillaume,24,Wanty - Groupe Gobert,30.0,28,14:4414:44,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
18,19,25,▲6,43,CARDOSO André,32,Trek - Segafredo,30.0,24,16:3816:38,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
19,20,29,▲9,203,DEGAND Thomas,31,Wanty - Groupe Gobert,30.0,20,20:4720:47,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
20,21,34,▲13,18,VUILLERMOZ Alexis,29,AG2R La Mondiale,20.0,18,21:0521:05,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
21,22,10,▼12,151,TALANSKY Andrew,28,Cannondale-Drapac Pro Cycling Team,20.0,16,24:1524:15,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
22,23,46,▲23,155,CLARKE Simon,30,Cannondale-Drapac Pro Cycling Team,20.0,14,25:1925:19,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
23,24,28,▲4,141,BRAJKOVIČ Janez,33,Bahrain Merida Pro Cycling Team,20.0,12,26:0426:04,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
24,25,27,▲2,187,ULISSI Diego,27,UAE Team Emirates,20.0,10,",,26:04",..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
25,26,17,▼9,62,CHAVES Esteban,27,ORICA-Scott,20.0,9,26:0926:09,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
26,27,31,▲4,3,KENNAUGH Peter,27,Team Sky,20.0,8,26:4126:41,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
27,28,37,▲9,67,KREUZIGER Roman,31,ORICA-Scott,20.0,7,27:1327:13,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
28,29,35,▲6,17,NAESEN Oliver,26,AG2R La Mondiale,20.0,6,27:4527:45,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
29,30,43,▲13,131,BARGUIL Warren,25,Team Sunweb,20.0,5,28:5328:53,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
30,31,26,▼5,63,HAIG Jack,23,ORICA-Scott,10.0,5,30:3230:32,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
31,32,20,▼12,56,HERRADA Jesús,26,Movistar Team,10.0,5,31:2131:21,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
32,33,30,▼3,35,HERMANS Ben,31,BMC Racing Team,10.0,5,32:1632:16,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
33,34,47,▲13,184,LAENGEN Vegard Stake,28,UAE Team Emirates,10.0,5,32:4832:48,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
34,35,33,▼2,186,SWIFT Ben,29,UAE Team Emirates,10.0,5,33:1333:13,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
35,36,23,▼13,57,MORENO Daniel,35,Movistar Team,10.0,5,34:1734:17,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
36,37,24,▼13,48,ZUBELDIA Haimar,40,Trek - Segafredo,10.0,5,34:3534:35,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
37,38,40,▲2,101,GALLOPIN Tony,29,Lotto Soudal,10.0,5,34:4834:48,..,Crit_rium_du_Dauphin_,GC,11 June 2017,-,0,0 km,6
