,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,1,VALVERDE Alejandro,36,Movistar Team,400.0,250.0,25:27:15,..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
1,2,2,-,71,CONTADOR Alberto,34,Trek - Segafredo,320.0,190.0,1:031:03,..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
2,3,3,-,8,SOLER Marc,23,Movistar Team,260.0,160.0,1:161:16,..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
3,4,4,-,31,YATES Adam,24,ORICA-Scott,220.0,140.0,1:311:31,..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
4,5,5,-,23,VAN GARDEREN Tejay,28,BMC Racing Team,180.0,120.0,1:341:34,..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
5,6,6,-,51,MARTIN Dan,30,Quick-Step Floors,140.0,110.0,2:292:29,..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
6,7,7,-,101,KRUIJSWIJK Steven,29,Team LottoNL-Jumbo,120.0,100.0,2:562:56,..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
7,8,8,-,38,VERONA Carlos,24,ORICA-Scott,100.0,90.0,3:003:00,..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
8,9,9,-,103,BENNETT George,26,Team LottoNL-Jumbo,80.0,80.0,3:013:01,..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
9,10,10,-,111,BARDET Romain,26,AG2R La Mondiale,68.0,70.0,3:053:05,..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
10,11,11,-,161,MAJKA Rafał,27,BORA - hansgrohe,56.0,60.0,3:333:33,..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
11,12,13,▲1,62,FORMOLO Davide,24,Cannondale-Drapac Pro Cycling Team,48.0,55.0,5:145:14,..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
12,13,14,▲1,171,ATAPUMA Darwin,29,UAE Team Emirates,40.0,50.0,5:395:39,..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
13,14,16,▲2,207,NAVARRO Daniel,33,"Cofidis, Solutions Crédits",32.0,45.0,7:577:57,..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
14,15,12,▼3,81,FUGLSANG Jakob,32,Astana Pro Team,28.0,40.0,12:4112:41,..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
15,16,18,▲2,142,TEN DAM Laurens,36,Team Sunweb,24.0,36.0,13:0113:01,..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
16,17,19,▲2,133,GRMAY Tsgabu,25,Bahrain Merida Pro Cycling Team,24.0,32.0,",,13:01",..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
17,18,20,▲2,197,GROßSCHARTNER Felix,23,CCC Sprandi Polkowice,24.0,28.0,13:3913:39,..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
18,19,21,▲2,85,HANSEN Jesper,26,Astana Pro Team,24.0,24.0,14:1814:18,..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
19,20,17,▼3,66,CARTHY Hugh,22,Cannondale-Drapac Pro Cycling Team,24.0,20.0,18:0418:04,..,Volta_Ciclista_a_Catalunya,GC,26 March 2017,-,0,0 km,18
