,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,2,▲1,51,QUINTANA Nairo,23,Movistar Team,100.0,250,21:39:35,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
1,2,3,▲1,11,PORTE Richie,28,Sky Procycling,80.0,190,0:230:23,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
2,3,1,▼2,15,HENAO Sergio,25,Sky Procycling,70.0,160,0:340:34,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
3,4,5,▲1,76,ŠPILAK Simon,26,Team Katusha,60.0,140,0:350:35,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
4,5,4,▼1,91,CONTADOR Alberto,30,Team Saxo - Tinkoff,50.0,120,0:540:54,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
5,6,6,-,128,WEENING Pieter,32,Orica GreenEDGE,40.0,110,1:181:18,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
6,7,7,-,83,BETANCUR Carlos,23,AG2R La Mondiale,30.0,100,1:191:19,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
7,8,15,▲7,56,INTXAUSTI Beñat,27,Movistar Team,20.0,90,1:571:57,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
8,9,12,▲3,183,POELS Wout,25,Vacansoleil - DCM,10.0,80,2:472:47,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
9,10,11,▲1,85,GADRET John,33,AG2R La Mondiale,4.0,70,2:562:56,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
10,11,14,▲3,171,DANIELSON Tom,35,Garmin Sharp,,60,3:093:09,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
11,12,9,▼3,72,CARUSO Giampaolo,32,Team Katusha,,55,3:103:10,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
12,13,17,▲4,54,COSTA Rui,26,Movistar Team,,50,3:253:25,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
13,14,10,▼4,102,ULISSI Diego,23,Lampre - Merida,,45,3:363:36,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
14,15,8,▼7,1,SÁNCHEZ Samuel,35,Euskaltel - Euskadi,,40,",,3:36",..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
15,16,13,▼3,101,CUNEGO Damiano,31,Lampre - Merida,,36,",,3:36",..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
16,17,20,▲3,81,PERAUD Jean-Christophe,35,AG2R La Mondiale,,32,3:523:52,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
17,18,16,▼2,97,KREUZIGER Roman,26,Team Saxo - Tinkoff,,28,3:593:59,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
18,19,18,▼1,75,LOSADA Alberto,31,Team Katusha,,24,4:194:19,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
19,20,21,▲1,38,VELITS Peter,28,Omega Pharma - Quick-Step,,20,4:504:50,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
20,21,19,▼2,191,BAGOT Yoann,25,"Cofidis, Solutions Crédits",,18,5:325:32,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
21,22,23,▲1,132,DE CLERCQ Bart,26,Lotto Belisol Team,,16,7:047:04,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
22,23,25,▲2,43,BUSCHE Matthew,27,RadioShack - Leopard,,14,7:247:24,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
23,24,22,▼2,143,SARMIENTO Cayetano José,26,Cannondale Pro Cycling Team,,12,8:088:08,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
24,25,26,▲1,45,MONFORT Maxime,30,RadioShack - Leopard,,10,8:108:10,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
25,26,24,▼2,206,CARDOSO André,28,Caja Rural - Seguros RGA,,9,10:0310:03,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
26,27,28,▲1,65,KANGERT Tanel,26,Astana Pro Team,,8,10:3010:30,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
27,28,27,▼1,103,PIETROPOLLI Daniele,32,Lampre - Merida,,7,11:0611:06,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
28,29,30,▲1,176,TALANSKY Andrew,24,Garmin Sharp,,6,11:0811:08,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
29,30,29,▼1,114,MOINARD Amaël,31,BMC Racing Team,,5,12:4812:48,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
30,31,31,-,61,FUGLSANG Jakob,28,Astana Pro Team,,5,13:1513:15,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
31,32,34,▲2,55,HERRADA José,27,Movistar Team,,5,14:0214:02,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
32,33,32,▼1,48,ZUBELDIA Haimar,36,RadioShack - Leopard,,5,14:3414:34,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
33,34,35,▲1,175,STETINA Peter,25,Garmin Sharp,,5,15:0615:06,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
34,35,33,▼2,122,CLARKE Simon,26,Orica GreenEDGE,,5,16:0716:07,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
35,36,38,▲2,87,MONTAGUTI Matteo,29,AG2R La Mondiale,,5,17:4617:46,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
36,37,36,▼1,36,SERRY Pieter,24,Omega Pharma - Quick-Step,,5,18:5318:53,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
37,38,42,▲4,62,DYACHENKO Alexandr,29,Astana Pro Team,,5,20:3820:38,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
38,39,40,▲1,21,TEN DAM Laurens,32,Blanco Pro Cycling Team,,5,20:4620:46,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
39,40,41,▲1,155,PINOT Thibaut,22,FDJ,,5,21:0121:01,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
40,41,44,▲3,95,ROCHE Nicolas,28,Team Saxo - Tinkoff,,5,21:5121:51,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
41,42,39,▼3,127,SULZBERGER Wesley,26,Orica GreenEDGE,,5,22:1422:14,..,Vuelta_Ciclista_al_Pais_Vasco,GC,06 April 2013,38.463 km/h,0,0 km,12
