,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1.0,-,21,MAJKA Rafał,24,Tinkoff - Saxo,100.0,225,30:16:18,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
1,2,3.0,▲1,125,IZAGIRRE Ion,25,Movistar Team,80.0,150,0:080:08,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
2,3,2.0,▼1,123,INTXAUSTI Beñat,28,Movistar Team,70.0,110,0:220:22,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
3,4,4.0,-,157,RIBLON Christophe,33,AG2R La Mondiale,60.0,90,0:340:34,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
4,5,8.0,▲3,61,NIEMIEC Przemysław,34,Lampre - Merida,50.0,80,1:201:20,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
5,6,14.0,▲8,121,AMADOR Andrey,27,Movistar Team,40.0,70,1:211:21,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
6,7,17.0,▲10,32,DEIGNAN Philip,30,Team Sky,30.0,60,1:241:24,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
7,8,6.0,▼2,115,GESINK Robert,28,Belkin-Pro Cycling Team,20.0,50,1:411:41,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
8,9,16.0,▲7,75,NERZ Dominik,24,BMC Racing Team,10.0,46,1:421:42,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
9,10,11.0,▲1,16,VAKOČ Petr,22,Omega Pharma - Quick-Step,4.0,42,1:491:49,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
10,11,10.0,▼1,198,RUTKIEWICZ Marek,33,CCC Polsat Polkowice,,38,1:551:55,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
11,12,15.0,▲3,76,SÁNCHEZ Samuel,36,BMC Racing Team,,34,2:032:03,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
12,13,9.0,▼4,11,BRAMBILLA Gianluca,26,Omega Pharma - Quick-Step,,30,2:052:05,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
13,14,7.0,▼7,132,BARGUIL Warren,22,Team Giant - Shimano,,26,2:102:10,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
14,15,12.0,▼3,15,POELS Wout,26,Omega Pharma - Quick-Step,,22,2:142:14,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
15,16,13.0,▼3,93,FORMOLO Davide,21,Cannondale,,20,2:192:19,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
16,17,18.0,▲1,55,HESJEDAL Ryder,33,Garmin Sharp,,18,2:312:31,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
17,18,5.0,▼13,102,CARUSO Giampaolo,33,Team Katusha,,17,2:592:59,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
18,19,19.0,-,192,REBELLIN Davide,43,CCC Polsat Polkowice,,16,3:363:36,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
19,20,20.0,-,155,BOUET Maxime,27,AG2R La Mondiale,,15,3:513:51,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
20,21,24.0,▲3,202,ZAKARIN Ilnur,24,RusVelo,,14,4:034:03,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
21,22,21.0,▼1,146,MONFORT Maxime,31,Lotto Belisol,,13,4:474:47,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
22,23,23.0,-,98,VILLELLA Davide,23,Cannondale,,12,4:484:48,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
23,24,22.0,▼2,64,CATTANEO Mattia,23,Lampre - Merida,,11,4:584:58,..,Tour_de_Pologne,GC,09 August 2014,41.325 km/h,0,0 km,46
