,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1.0,+0:00,5,ROGLIČ Primož,29,Team Jumbo-Visma,60.0,50.0,0:19:58,50.63399999999999,Tour_de_Romandie,5,05 May 2019,50.634 km/h,29,16.85 km,37
1,2,83.0,+32:25,141,CAMPENAERTS Victor,27,Lotto Soudal,25.0,30.0,0:130:13,50.091,Tour_de_Romandie,5,05 May 2019,50.634 km/h,29,16.85 km,37
2,3,84.0,+33:47,13,GANNA Filippo,22,Team INEOS,10.0,18.0,0:150:15,50.008,Tour_de_Romandie,5,05 May 2019,50.634 km/h,29,16.85 km,37
3,4,37.0,+9:14,151,BEVIN Patrick,28,CCC Team,,13.0,0:160:16,49.967,Tour_de_Romandie,5,05 May 2019,50.634 km/h,29,16.85 km,37
4,5,80.0,+31:33,3,MARTIN Tony,34,Team Jumbo-Visma,,10.0,",,0:16",49.967,Tour_de_Romandie,5,05 May 2019,50.634 km/h,29,16.85 km,37
5,6,56.0,+20:18,51,KÜNG Stefan,25,Groupama - FDJ,,7.0,0:220:22,49.721000000000004,Tour_de_Romandie,5,05 May 2019,50.634 km/h,29,16.85 km,37
6,7,2.0,+0:49,91,COSTA Rui,32,UAE-Team Emirates,,4.0,0:370:37,49.117,Tour_de_Romandie,5,05 May 2019,50.634 km/h,29,16.85 km,37
7,8,82.0,+32:06,152,BARTA Will,23,CCC Team,,3.0,0:430:43,48.88,Tour_de_Romandie,5,05 May 2019,50.634 km/h,29,16.85 km,37
8,9,4.0,+1:13,76,GROßSCHARTNER Felix,25,BORA - hansgrohe,,2.0,0:440:44,48.841,Tour_de_Romandie,5,05 May 2019,50.634 km/h,29,16.85 km,37
9,10,3.0,+1:12,11,THOMAS Geraint,32,Team INEOS,,1.0,0:460:46,48.762,Tour_de_Romandie,5,05 May 2019,50.634 km/h,29,16.85 km,37
10,11,100.0,+47:08,75,BODNAR Maciej,34,BORA - hansgrohe,,,",,0:46",48.762,Tour_de_Romandie,5,05 May 2019,50.634 km/h,29,16.85 km,37
11,12,69.0,+28:09,194,IMHOF Claudio,28,Swiss Cycling Team,,,0:470:47,48.723,Tour_de_Romandie,5,05 May 2019,50.634 km/h,29,16.85 km,37
12,13,88.0,+36:23,115,TRATNIK Jan,29,Bahrain Merida,,,0:480:48,48.684,Tour_de_Romandie,5,05 May 2019,50.634 km/h,29,16.85 km,37
13,14,22.0,+4:01,155,ROSSKOPF Joey,29,CCC Team,,,0:520:52,48.528,Tour_de_Romandie,5,05 May 2019,50.634 km/h,29,16.85 km,37
14,15,76.0,+29:51,43,EVENEPOEL Remco,19,Deceuninck - Quick Step,,,0:530:53,48.489,Tour_de_Romandie,5,05 May 2019,50.634 km/h,29,16.85 km,37
15,16,29.0,+6:57,144,DE GENDT Thomas,32,Lotto Soudal,,,0:560:56,48.373000000000005,Tour_de_Romandie,5,05 May 2019,50.634 km/h,29,16.85 km,37
