,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,201,CONTADOR Alberto,29,Team Saxo Bank - Tinkoff Bank,,400,84:59:49,..,Vuelta_a_Espa_a,GC,09 September 2012,38.711 km/h,0,0 km,17
1,2,2,-,9,VALVERDE Alejandro,32,Movistar Team,,290,1:161:16,..,Vuelta_a_Espa_a,GC,09 September 2012,38.711 km/h,0,0 km,17
2,3,3,-,101,RODRÍGUEZ Joaquim,33,Team Katusha,,240,1:371:37,..,Vuelta_a_Espa_a,GC,09 September 2012,38.711 km/h,0,0 km,17
3,4,4,-,181,FROOME Chris,27,Sky Procycling,,220,10:1610:16,..,Vuelta_a_Espa_a,GC,09 September 2012,38.711 km/h,0,0 km,17
4,5,5,-,107,MORENO Daniel,31,Team Katusha,,200,11:2911:29,..,Vuelta_a_Espa_a,GC,09 September 2012,38.711 km/h,0,0 km,17
5,6,6,-,161,GESINK Robert,26,Rabobank Cycling Team,,190,12:2312:23,..,Vuelta_a_Espa_a,GC,09 September 2012,38.711 km/h,0,0 km,17
6,7,7,-,91,TALANSKY Andrew,23,Garmin Sharp,,180,13:2813:28,..,Vuelta_a_Espa_a,GC,09 September 2012,38.711 km/h,0,0 km,17
7,8,8,-,168,TEN DAM Laurens,31,Rabobank Cycling Team,,170,13:4113:41,..,Vuelta_a_Espa_a,GC,09 September 2012,38.711 km/h,0,0 km,17
8,9,9,-,71,ANTÓN Igor,29,Euskaltel - Euskadi,,160,14:0114:01,..,Vuelta_a_Espa_a,GC,09 September 2012,38.711 km/h,0,0 km,17
9,10,10,-,4,INTXAUSTI Beñat,26,Movistar Team,,150,16:1316:13,..,Vuelta_a_Espa_a,GC,09 September 2012,38.711 km/h,0,0 km,17
10,11,11,-,79,VERDUGO Gorka,33,Euskaltel - Euskadi,,140,16:2216:22,..,Vuelta_a_Espa_a,GC,09 September 2012,38.711 km/h,0,0 km,17
11,12,12,-,19,ROCHE Nicolas,28,AG2R La Mondiale,,130,17:5017:50,..,Vuelta_a_Espa_a,GC,09 September 2012,38.711 km/h,0,0 km,17
