,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,121,ULISSI Diego,28,UAE Team Emirates,500.0,225.0,5:22:29,Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
1,2,61,HERRADA Jesús,27,Movistar Team,400.0,150.0,",,0:00",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
2,3,106,SLAGTER Tom-Jelte,28,Cannondale-Drapac Pro Cycling Team,325.0,110.0,",,0:00",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
3,4,82,BAKELANTS Jan,31,AG2R La Mondiale,275.0,90.0,",,0:00",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
4,5,71,MOLLEMA Bauke,30,Trek - Segafredo,225.0,80.0,0:060:06,Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
5,6,136,GALLOPIN Tony,29,Lotto Soudal,175.0,70.0,0:110:11,Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
6,7,1,VAN AVERMAET Greg,32,BMC Racing Team,150.0,60.0,0:160:16,Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
7,8,44,MATTHEWS Michael,26,Team Sunweb,125.0,50.0,",,0:16",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
8,9,11,SAGAN Peter,27,BORA - hansgrohe,100.0,46.0,",,0:16",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
9,10,107,VANMARCKE Sep,29,Cannondale-Drapac Pro Cycling Team,85.0,42.0,",,0:16",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
10,11,88,VUILLERMOZ Alexis,29,AG2R La Mondiale,70.0,38.0,",,0:16",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
11,12,131,WELLENS Tim,26,Lotto Soudal,60.0,34.0,",,0:16",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
12,13,27,VAKOČ Petr,25,Quick-Step Floors,50.0,30.0,",,0:16",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
13,14,78,STUYVEN Jasper,25,Trek - Segafredo,40.0,26.0,",,0:16",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
14,15,133,BENOOT Tiesj,23,Lotto Soudal,35.0,22.0,",,0:16",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
15,16,81,NAESEN Oliver,26,AG2R La Mondiale,30.0,20.0,",,0:16",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
16,17,53,IMPEY Daryl,32,ORICA-Scott,30.0,18.0,",,0:16",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
17,18,174,HAAS Nathan,28,Team Dimension Data,30.0,17.0,",,0:16",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
18,19,146,COLBRELLI Sonny,27,Bahrain Merida Pro Cycling Team,30.0,16.0,",,0:16",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
19,20,31,HENAO Sergio,29,Team Sky,30.0,15.0,",,0:16",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
20,21,166,REICHENBACH Sébastien,28,FDJ,20.0,14.0,",,0:16",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
21,22,138,VANENDERT Jelle,32,Lotto Soudal,20.0,13.0,",,0:16",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
22,23,55,KEUKELEIRE Jens,28,ORICA-Scott,20.0,12.0,",,0:16",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
23,24,101,URÁN Rigoberto,30,Cannondale-Drapac Pro Cycling Team,20.0,11.0,",,0:16",Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
24,25,24,DEVENYNS Dries,34,Quick-Step Floors,20.0,10.0,0:250:25,Grand_Prix_Cycliste_de_Montr_al,0,10 September 2017,38.27 km/h,0,205.7 km,18
