,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,7,QUINTANA Nairo,26,Movistar Team,850.0,400,83:31:28,..,Vuelta_a_Espa_a,GC,11 September 2016,-,0,0 km,15
1,2,2,-,21,FROOME Chris,31,Team Sky,680.0,290,1:231:23,..,Vuelta_a_Espa_a,GC,11 September 2016,-,0,0 km,15
2,3,3,-,51,CHAVES Esteban,26,ORICA-BikeExchange,575.0,240,4:084:08,..,Vuelta_a_Espa_a,GC,11 September 2016,-,0,0 km,15
3,4,4,-,11,CONTADOR Alberto,33,Tinkoff,460.0,220,4:214:21,..,Vuelta_a_Espa_a,GC,11 September 2016,-,0,0 km,15
4,5,5,-,141,TALANSKY Andrew,27,Cannondale-Drapac Pro Cycling Team,380.0,200,7:437:43,..,Vuelta_a_Espa_a,GC,11 September 2016,-,0,0 km,15
5,6,6,-,59,YATES Simon,24,ORICA-BikeExchange,320.0,190,8:338:33,..,Vuelta_a_Espa_a,GC,11 September 2016,-,0,0 km,15
6,7,7,-,133,DE LA CRUZ David,27,Etixx - Quick Step,260.0,180,11:1811:18,..,Vuelta_a_Espa_a,GC,11 September 2016,-,0,0 km,15
7,8,8,-,6,MORENO Daniel,35,Movistar Team,220.0,170,13:0413:04,..,Vuelta_a_Espa_a,GC,11 September 2016,-,0,0 km,15
8,9,9,-,145,FORMOLO Davide,23,Cannondale-Drapac Pro Cycling Team,180.0,160,13:1713:17,..,Vuelta_a_Espa_a,GC,11 September 2016,-,0,0 km,15
9,10,10,-,43,BENNETT George,26,Team LottoNL-Jumbo,140.0,150,14:0714:07,..,Vuelta_a_Espa_a,GC,11 September 2016,-,0,0 km,15
10,11,11,-,61,SCARPONI Michele,36,Astana Pro Team,120.0,140,15:3315:33,..,Vuelta_a_Espa_a,GC,11 September 2016,-,0,0 km,15
11,12,12,-,1,VALVERDE Alejandro,36,Movistar Team,100.0,130,15:5715:57,..,Vuelta_a_Espa_a,GC,11 September 2016,-,0,0 km,15
12,13,13,-,101,PERAUD Jean-Christophe,39,AG2R La Mondiale,84.0,120,18:2218:22,..,Vuelta_a_Espa_a,GC,11 September 2016,-,0,0 km,15
13,14,14,-,36,HERMANS Ben,30,BMC Racing Team,68.0,110,19:1019:10,..,Vuelta_a_Espa_a,GC,11 September 2016,-,0,0 km,15
