,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,27,WELLENS Tim,23,Lotto Belisol,100.0,250,25:30:15,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
1,2,2,-,11,BOOM Lars,28,Belkin-Pro Cycling Team,80.0,190,0:070:07,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
2,3,3,-,71,DUMOULIN Tom,23,Team Giant - Shimano,70.0,160,0:130:13,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
3,4,4,-,138,GRIVKO Andrey,31,Astana Pro Team,60.0,140,0:330:33,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
4,5,5,-,38,VAN AVERMAET Greg,29,BMC Racing Team,50.0,120,0:340:34,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
5,6,6,-,68,THOMAS Geraint,28,Team Sky,40.0,110,0:380:38,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
6,7,8,▲1,31,GILBERT Philippe,32,BMC Racing Team,30.0,100,0:480:48,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
7,8,9,▲1,106,KEUKELEIRE Jens,25,Orica GreenEDGE,20.0,90,0:560:56,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
8,9,10,▲1,81,LANGEVELD Sebastian,29,Garmin Sharp,10.0,80,1:041:04,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
9,10,11,▲1,55,MARCATO Marco,30,Cannondale,4.0,70,1:111:11,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
10,11,12,▲1,124,KUZNETSOV Viacheslav,25,Team Katusha,,60,1:151:15,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
11,12,14,▲2,26,VANENDERT Jelle,29,Lotto Belisol,,55,1:321:32,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
12,13,15,▲2,164,GASTAUER Ben,26,AG2R La Mondiale,,50,1:341:34,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
13,14,16,▲2,113,JEANNESSON Arnold,28,FDJ.fr,,45,1:511:51,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
14,15,18,▲3,121,BRUTT Pavel,32,Team Katusha,,40,1:571:57,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
15,16,19,▲3,180,PICHOT Alexandre,31,Team Europcar,,36,2:102:10,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
16,17,17,-,82,BAUER Jack,29,Garmin Sharp,,32,2:232:23,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
17,18,20,▲2,156,MORI Manuele,34,Lampre - Merida,,28,2:402:40,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
18,19,21,▲2,175,JÉRÔME Vincent,29,Team Europcar,,24,3:093:09,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
19,20,23,▲3,8,VERMOTE Julien,25,Omega Pharma - Quick-Step,,20,5:595:59,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
20,21,25,▲4,185,SPRENGERS Thomas,24,Topsport Vlaanderen - Baloise,,18,8:088:08,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
21,22,26,▲4,168,KERN Julian,24,AG2R La Mondiale,,16,8:208:20,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
22,23,22,▼1,15,TANKINK Bram,35,Belkin-Pro Cycling Team,,14,8:248:24,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
23,24,24,-,142,QUINTANA Dayer,22,Movistar Team,,12,9:349:34,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
24,25,13,▼12,17,VANMARCKE Sep,26,Belkin-Pro Cycling Team,,10,11:0111:01,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
25,26,27,▲1,155,FAVILLI Elia,25,Lampre - Merida,,9,11:0811:08,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
26,27,28,▲1,37,QUINZIATO Manuel,34,BMC Racing Team,,8,11:2911:29,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
27,28,31,▲3,195,DE VREESE Laurens,25,Wanty - Groupe Gobert,,7,12:0712:07,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
28,29,32,▲3,86,VAN BAARLE Dylan,22,Garmin Sharp,,6,12:1312:13,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
29,30,30,-,148,SÜTTERLIN Jasha,21,Movistar Team,,5,12:2312:23,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
30,31,29,▼2,196,SELVAGGI Mirko,29,Wanty - Groupe Gobert,,5,12:4612:46,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
31,32,34,▲2,91,BRESCHEL Matti,29,Tinkoff - Saxo,,5,12:5112:51,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
32,33,37,▲4,131,BOŽIČ Borut,34,Astana Pro Team,,5,14:1114:11,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
33,34,36,▲2,188,WAEYTENS Zico,22,Topsport Vlaanderen - Baloise,,5,14:2214:22,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
34,35,39,▲4,33,DILLIER Silvan,24,BMC Racing Team,,5,14:3614:36,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
35,36,38,▲2,123,KOCHETKOV Pavel,28,Team Katusha,,5,14:4314:43,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
36,37,40,▲3,24,ROELANDTS Jürgen,29,Lotto Belisol,,5,15:3815:38,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
37,38,35,▼3,198,DRUCKER Jempy,27,Wanty - Groupe Gobert,,5,17:1017:10,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
38,39,42,▲3,144,LASTRAS Pablo,38,Movistar Team,,5,18:0218:02,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
39,40,33,▼7,145,VENTOSO Francisco José,32,Movistar Team,,5,18:1018:10,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
40,41,43,▲2,74,GESCHKE Simon,28,Team Giant - Shimano,,5,18:5418:54,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
41,42,41,▼1,146,ROJAS José Joaquín,29,Movistar Team,,5,19:4819:48,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
42,43,46,▲3,53,KOREN Kristijan,27,Cannondale,,5,20:1420:14,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
43,44,45,▲1,73,CURVERS Roy,34,Team Giant - Shimano,,5,20:2120:21,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
44,45,48,▲3,44,HONDO Danilo,40,Trek Factory Racing,,5,20:3320:33,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
45,46,44,▼2,75,JANSE VAN RENSBURG Reinardt,25,Team Giant - Shimano,,5,20:3420:34,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
46,47,55,▲8,184,LAMPAERT Yves,23,Topsport Vlaanderen - Baloise,,5,21:3621:36,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
47,48,59,▲11,147,SANZ Enrique,24,Movistar Team,,5,23:3723:37,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
48,49,50,▲1,186,VAN HOECKE Gijs,22,Topsport Vlaanderen - Baloise,,5,23:5023:50,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
49,50,52,▲2,109,HOWARD Leigh,24,Orica GreenEDGE,,5,23:5423:54,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
50,51,58,▲7,46,SERGENT Jesse,26,Trek Factory Racing,,5,24:2324:23,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
51,52,49,▼3,2,BOONEN Tom,33,Omega Pharma - Quick-Step,,5,24:5324:53,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
52,53,62,▲9,69,PUCCIO Salvatore,24,Team Sky,,5,24:5724:57,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
53,54,53,▼1,61,BOASSON HAGEN Edvald,27,Team Sky,,5,25:0625:06,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
54,55,54,▼1,92,KROON Karsten,38,Tinkoff - Saxo,,5,25:2125:21,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
55,56,63,▲7,114,OFFREDO Yoann,27,FDJ.fr,,5,25:3225:32,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
56,57,64,▲7,192,VEUCHELEN Frederik,35,Wanty - Groupe Gobert,,5,25:5725:57,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
57,58,66,▲8,6,TRENTIN Matteo,25,Omega Pharma - Quick-Step,,5,",,25:57",..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
58,59,51,▼8,18,WYNANTS Maarten,32,Belkin-Pro Cycling Team,,5,",,25:57",..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
59,60,71,▲11,7,VAN KEIRSBULCK Guillaume,23,Omega Pharma - Quick-Step,,5,27:0227:02,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
60,61,69,▲8,116,ROUX Anthony,27,FDJ.fr,,5,27:3927:39,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
61,62,74,▲12,162,BAGDONAS Gediminas,28,AG2R La Mondiale,,5,29:2029:20,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
62,63,75,▲12,95,PETROV Evgeni,36,Tinkoff - Saxo,,5,29:3429:34,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
63,64,73,▲9,181,VAN STAEYEN Michael,26,Topsport Vlaanderen - Baloise,,5,29:4429:44,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
64,65,61,▼4,43,DEVOLDER Stijn,34,Trek Factory Racing,,5,29:5629:56,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
65,66,65,▼1,12,LEEZER Tom,28,Belkin-Pro Cycling Team,,5,29:5729:57,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
66,67,47,▼20,143,DOWSETT Alex,25,Movistar Team,,5,30:0830:08,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
67,68,80,▲12,47,VAN POPPEL Boy,26,Trek Factory Racing,,5,30:5130:51,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
68,69,81,▲12,48,VAN POPPEL Danny,21,Trek Factory Racing,,5,32:2732:27,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
69,70,83,▲13,103,HAYMAN Mathew,36,Orica GreenEDGE,,5,32:3632:36,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
70,71,88,▲17,153,POZZATO Filippo,32,Lampre - Merida,,5,33:3133:31,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
71,72,79,▲7,96,ROVNY Ivan,26,Tinkoff - Saxo,,5,35:4235:42,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
72,73,67,▼6,67,SUTTON Chris,29,Team Sky,,5,36:0536:05,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
73,74,90,▲16,25,SIEBERG Marcel,32,Lotto Belisol,,5,38:0938:09,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
74,75,97,▲22,57,MOSER Moreno,23,Cannondale,,5,38:1838:18,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
75,76,76,-,85,NUYENS Nick,34,Garmin Sharp,,5,39:1539:15,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
76,77,108,▲31,157,RICHEZE Maximiliano,31,Lampre - Merida,,5,39:3939:39,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
77,78,100,▲22,22,DEBUSSCHERE Jens,24,Lotto Belisol,,5,41:0041:00,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
78,79,106,▲27,16,VAN EMDEN Jos,29,Belkin-Pro Cycling Team,,5,41:5841:58,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
79,80,82,▲2,72,BULGAÇ Brian,26,Team Giant - Shimano,,5,42:0542:05,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
80,81,84,▲3,117,SOUPE Geoffrey,26,FDJ.fr,,5,42:1542:15,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
81,82,85,▲3,194,JANS Roy,23,Wanty - Groupe Gobert,,5,42:4842:48,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
82,83,87,▲4,187,VANBILSEN Kenneth,24,Topsport Vlaanderen - Baloise,,5,43:0643:06,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
83,84,89,▲5,197,VAN MELSEN Kévin,27,Wanty - Groupe Gobert,,5,43:2043:20,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
84,85,91,▲6,98,TRUSOV Nikolay,29,Tinkoff - Saxo,,5,44:1844:18,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
85,86,93,▲7,83,FARRAR Tyler,30,Garmin Sharp,,5,44:2444:24,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
86,87,94,▲7,152,BONIFAZIO Niccolò,20,Lampre - Merida,,5,44:2644:26,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
87,88,98,▲10,161,APPOLLONIO Davide,25,AG2R La Mondiale,,5,46:0246:02,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
88,89,126,▲37,104,HEPBURN Michael,23,Orica GreenEDGE,,5,47:0347:03,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
89,90,128,▲38,127,SMUKULIS Gatis,27,Team Katusha,,5,48:5448:54,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
90,91,109,▲18,77,STAMSNIJDER Tom,29,Team Giant - Shimano,,5,49:1949:19,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
91,92,111,▲19,78,VEELERS Tom,29,Team Giant - Shimano,,5,49:5349:53,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
92,93,112,▲19,137,TLEUBAYEV Ruslan,27,Astana Pro Team,,5,50:4750:47,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
93,94,115,▲21,112,BOUCHER David,34,FDJ.fr,,5,51:0651:06,..,Eneco_Tour,GC,17 August 2014,41.922 km/h,0,0 km,26
