,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,12.0,+5:02,94,GAUDU David,24,Groupama - FDJ,100.0,80.0,4:54:13,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
1,2,6.0,+2:44,177,SOLER Marc,26,Movistar Team,40.0,50.0,0:040:04,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
2,3,50.0,+1:13:10,46,STORER Michael,23,Team Sunweb,20.0,35.0,0:520:52,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
3,4,64.0,+1:29:18,43,DONOVAN Mark,21,Team Sunweb,12.0,25.0,",,0:52",La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
4,5,17.0,+8:14,151,MARTIN Guillaume,27,"Cofidis, Solutions Crédits",4.0,18.0,0:550:55,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
5,6,15.0,+6:47,51,VLASOV Aleksandr,24,Astana Pro Team,,15.0,0:580:58,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
6,7,3.0,+0:25,181,MARTIN Dan,34,Israel Start-Up Nation,,12.0,1:031:03,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
7,8,5.0,+1:54,174,MAS Enric,25,Movistar Team,,10.0,",,1:03",La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
8,9,2.0,+0:00,72,CARAPAZ Richard,27,INEOS Grenadiers,,8.0,",,1:03",La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
9,10,1.0,+0:00,1,ROGLIČ Primož,31,Team Jumbo-Visma,,6.0,",,1:03",La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
10,11,4.0,+0:58,102,CARTHY Hugh,26,EF Pro Cycling,,5.0,1:101:10,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
11,12,9.0,+3:54,111,POELS Wout,33,Bahrain - McLaren,,4.0,",,1:10",La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
12,13,20.0,+10:39,6,KUSS Sepp,26,Team Jumbo-Visma,,3.0,1:121:12,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
13,14,8.0,+3:44,171,VALVERDE Alejandro,40,Movistar Team,,2.0,",,1:12",La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
14,15,7.0,+3:31,63,GROßSCHARTNER Felix,26,BORA - hansgrohe,,1.0,1:151:15,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
15,16,10.0,+4:43,83,NIEVE Mikel,36,Mitchelton-Scott,,,1:171:17,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
16,17,13.0,+5:09,21,DE LA CRUZ David,31,UAE-Team Emirates,,,1:281:28,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
17,18,16.0,+7:50,24,HENAO Sergio,32,UAE-Team Emirates,,,1:361:36,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
18,19,11.0,+5:02,2,BENNETT George,30,Team Jumbo-Visma,,,1:441:44,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
19,20,33.0,+47:32,108,WOODS Michael,34,EF Pro Cycling,,,",,1:44",La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
20,21,48.0,+1:11:27,133,HIRT Jan,29,CCC Team,,,",,1:44",La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
21,22,22.0,+24:37,137,ZIMMERMANN Georg,23,CCC Team,,,2:372:37,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
22,23,18.0,+8:46,57,IZAGIRRE Gorka,33,Astana Pro Team,,,",,2:37",La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
23,24,31.0,+44:38,84,SCHULTZ Nick,26,Mitchelton-Scott,,,3:153:15,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
24,25,14.0,+5:40,81,CHAVES Esteban,30,Mitchelton-Scott,,,",,3:15",La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
25,26,19.0,+9:39,13,CATTANEO Mattia,30,Deceuninck - Quick Step,,,",,3:15",La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
26,27,34.0,+51:37,4,GESINK Robert,34,Team Jumbo-Visma,,,3:183:18,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
27,28,28.0,+37:29,132,BARTA Will,24,CCC Team,,,4:144:14,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
28,29,30.0,+43:03,178,VERONA Carlos,27,Movistar Team,,,4:434:43,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
29,30,27.0,+36:32,156,MATÉ Luis Ángel,36,"Cofidis, Solutions Crédits",,,5:035:03,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
30,31,21.0,+24:01,154,HERRADA José,35,"Cofidis, Solutions Crédits",,,",,5:03",La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
31,32,62.0,+1:24:22,8,VINGEGAARD Jonas,23,Team Jumbo-Visma,,,6:116:11,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
32,33,47.0,+1:09:36,38,RIES Michel,22,Trek - Segafredo,,,7:477:47,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
33,34,41.0,+1:04:49,77,VAN BAARLE Dylan,28,INEOS Grenadiers,,,8:158:15,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
34,35,53.0,+1:15:43,42,ARENSMAN Thymen,20,Team Sunweb,,,",,8:15",La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
35,36,24.0,+26:59,144,GOOSSENS Kobe,24,Lotto Soudal,,,8:518:51,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
36,37,37.0,+58:18,125,PETERS Nans,26,AG2R La Mondiale,,,9:299:29,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
37,38,57.0,+1:18:07,113,BUITRAGO Santiago,21,Bahrain - McLaren,,,9:369:36,La_Vuelta_ciclista_a_Espa_a,11,31 October 2020,34.67 km/h,383,170 km,11
