,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,2,▲1,11,FROOME Chris,30,Team Sky,100.0,250,30:59:02,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
1,2,1,▼1,91,VAN GARDEREN Tejay,26,BMC Racing Team,80.0,190,0:100:10,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
2,3,4,▲1,141,COSTA Rui,28,Lampre - Merida,70.0,160,1:161:16,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
3,4,3,▼1,76,INTXAUSTI Beñat,29,Movistar Team,60.0,140,1:211:21,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
4,5,5,-,58,YATES Simon,22,Orica GreenEDGE,50.0,120,1:331:33,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
5,6,7,▲1,41,BARDET Romain,24,AG2R La Mondiale,40.0,110,2:052:05,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
6,7,8,▲1,6,MARTIN Dan,28,Team Cannondale - Garmin,30.0,100,2:522:52,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
7,8,10,▲2,81,RODRÍGUEZ Joaquim,36,Team Katusha,20.0,90,3:063:06,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
8,9,6,▼3,71,VALVERDE Alejandro,35,Movistar Team,10.0,80,3:123:12,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
9,10,9,▼1,1,TALANSKY Andrew,26,Team Cannondale - Garmin,4.0,70,4:174:17,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
10,11,12,▲1,148,VALLS Rafael,27,Lampre - Merida,,60,4:204:20,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
11,12,11,▼1,21,NIBALI Vincenzo,30,Astana Pro Team,,55,4:324:32,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
12,13,13,-,103,DE LA CRUZ David,26,Etixx - Quick Step,,50,5:245:24,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
13,14,14,-,123,KIŠERLOVSKI Robert,28,Tinkoff - Saxo,,45,6:436:43,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
14,15,15,-,64,DE CLERCQ Bart,28,Lotto Soudal,,40,9:519:51,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
15,16,16,-,161,NAVARRO Daniel,31,"Cofidis, Solutions Crédits",,36,10:3210:32,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
16,17,17,-,72,CASTROVIEJO Jonathan,28,Movistar Team,,32,11:2211:22,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
17,18,19,▲1,145,PLAZA Rubén,35,Lampre - Merida,,28,20:1420:14,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
18,19,18,▼1,77,IZAGIRRE Gorka,27,Movistar Team,,24,20:4920:49,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
19,20,21,▲1,57,YATES Adam,22,Orica GreenEDGE,,20,25:3025:30,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
20,21,22,▲1,128,SØRENSEN Chris Anker,30,Tinkoff - Saxo,,18,27:2427:24,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
21,22,23,▲1,31,KELDERMAN Wilco,24,Team LottoNL-Jumbo,,16,28:4028:40,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
22,23,26,▲3,208,VOSS Paul,29,Bora - Argon 18,,14,29:4429:44,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
23,24,25,▲1,74,GADRET John,36,Movistar Team,,12,31:0831:08,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
24,25,33,▲8,151,ROLLAND Pierre,28,Team Europcar,,10,38:2338:23,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
25,26,30,▲4,62,BENOOT Tiesj,21,Lotto Soudal,,9,38:5438:54,..,Crit_rium_du_Dauphin_,GC,14 June 2015,-,0,0 km,10
