,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,0,BOONEN Tom,31,Omega Pharma - Quick-Step,100.0,275.0,5:55:22,Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
1,2,0,TURGOT Sébastien,27,Team Europcar,80.0,200.0,1:391:39,Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
2,3,0,BALLAN Alessandro,32,BMC Racing Team,70.0,150.0,",,1:39",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
3,4,0,FLECHA Juan Antonio,34,Sky Procycling,60.0,120.0,",,1:39",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
4,5,0,TERPSTRA Niki,27,Omega Pharma - Quick-Step,50.0,100.0,",,1:39",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
5,6,0,BOOM Lars,26,Rabobank Cycling Team,40.0,90.0,1:431:43,Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
6,7,0,TOSATTO Matteo,37,Team Saxo Bank - Tinkoff Bank,30.0,80.0,3:313:31,Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
7,8,0,HAYMAN Mathew,33,Sky Procycling,20.0,70.0,",,3:31",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
8,9,0,VANSUMMEREN Johan,31,Team Garmin - Barracuda,10.0,60.0,",,3:31",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
9,10,0,WYNANTS Maarten,29,Rabobank Cycling Team,4.0,50.0,",,3:31",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
10,11,0,PAOLINI Luca,35,Team Katusha,,46.0,",,3:31",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
11,12,0,LADAGNOUS Matthieu,27,FDJ - BigMat,,42.0,",,3:31",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
12,13,0,RAST Grégory,32,RadioShack - Nissan,,38.0,4:234:23,Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
13,14,0,HUSHOVD Thor,34,BMC Racing Team,,34.0,",,4:23",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
14,15,0,PHINNEY Taylor,21,BMC Racing Team,,30.0,4:374:37,Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
15,16,0,CHAINEL Steve,28,FDJ - BigMat,,28.0,",,4:37",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
16,17,0,HULSMANS Kevin,33,Farnese Vini-Neri-Sottoli,,26.0,",,4:37",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
17,18,0,SARAMOTINS Aleksejs,30,"Cofidis, le Crédit en Ligne",,24.0,",,4:37",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
18,19,0,CASPER Jimmy,33,AG2R La Mondiale,,22.0,",,4:37",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
19,20,0,MARCATO Marco,28,Vacansoleil - DCM,,20.0,",,4:37",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
20,21,0,ENGOULVENT Jimmy,32,Saur - Sojasun,,19.0,",,4:37",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
21,22,0,KONOVALOVAS Ignatas,26,Movistar Team,,18.0,",,4:37",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
22,23,0,GUARNIERI Jacopo,24,Astana Pro Team,,17.0,",,4:37",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
23,24,0,VANDENBERGH Stijn,27,Omega Pharma - Quick-Step,,16.0,",,4:37",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
24,25,0,GAUDIN Damien,25,Team Europcar,,15.0,4:584:58,Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
25,26,0,ROULSTON Hayden,31,RadioShack - Nissan,,14.0,",,4:58",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
26,27,0,CHAVANEL Sylvain,32,Omega Pharma - Quick-Step,,13.0,",,4:58",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
27,28,0,PETIT Adrien,21,"Cofidis, le Crédit en Ligne",,12.0,6:226:22,Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
28,29,0,FARRAR Tyler,27,Team Garmin - Barracuda,,11.0,",,6:22",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
29,30,0,PAIANI Jean-Lou,23,Saur - Sojasun,,10.0,",,6:22",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
30,31,0,LARSSON Gustav Erik,31,Vacansoleil - DCM,,9.0,6:256:25,Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
31,32,0,HAUSSLER Heinrich,28,Team Garmin - Barracuda,,8.0,",,6:25",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
32,33,0,TJALLINGII Maarten,34,Rabobank Cycling Team,,7.0,6:276:27,Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
33,34,0,DELAGE Mickaël,26,FDJ - BigMat,,6.0,7:467:46,Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
34,35,0,KLOSTERGAARD Kasper,28,Team Saxo Bank - Tinkoff Bank,,5.0,",,7:46",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
35,36,0,BURGHARDT Marcus,28,BMC Racing Team,,5.0,",,7:46",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
36,37,0,SCHÄR Michael,25,BMC Racing Team,,5.0,",,7:46",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
37,38,0,HADDOU Saïd,29,Team Europcar,,5.0,",,7:46",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
38,39,0,MINARD Sébastien,29,AG2R La Mondiale,,5.0,",,7:46",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
39,40,0,AMADOR Andrey,25,Movistar Team,,5.0,",,7:46",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
40,41,0,HUTAROVICH Yauheni,28,FDJ - BigMat,,5.0,",,7:46",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
41,42,0,BOASSON HAGEN Edvald,24,Sky Procycling,,5.0,",,7:46",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
42,43,0,HINCAPIE George,38,BMC Racing Team,,5.0,",,7:46",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
43,44,0,LE BON Johan,21,Bretagne Schuller,,5.0,7:487:48,Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
44,45,0,MONDORY Lloyd,29,AG2R La Mondiale,,5.0,7:507:50,Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
45,46,0,LEEZER Tom,26,Rabobank Cycling Team,,5.0,",,7:50",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
46,47,0,VEILLEUX David,24,Team Europcar,,5.0,9:099:09,Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
47,48,0,BOŽIČ Borut,31,Astana Pro Team,,5.0,9:119:11,Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
48,49,0,LINDEMAN Bert-Jan,22,Vacansoleil - DCM,,5.0,9:379:37,Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
49,50,0,ERVITI Imanol,28,Movistar Team,,5.0,",,9:37",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
50,51,0,STANNARD Ian,24,Sky Procycling,,5.0,",,9:37",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
51,52,0,VEUCHELEN Frederik,33,Vacansoleil - DCM,,5.0,",,9:37",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
52,53,0,O'GRADY Stuart,38,Orica GreenEDGE,,5.0,",,9:37",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
53,54,0,ROLLIN Dominique,29,FDJ - BigMat,,5.0,",,9:37",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
54,55,0,TANKINK Bram,33,Rabobank Cycling Team,,5.0,",,9:37",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
55,56,0,KNEES Christian,31,Sky Procycling,,5.0,11:0711:07,Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
56,57,0,KRISTOFF Alexander,24,Team Katusha,,5.0,",,11:07",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
57,58,0,DEVOLDER Stijn,32,Vacansoleil - DCM,,5.0,",,11:07",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
58,59,0,MØRKØV Michael,26,Team Saxo Bank - Tinkoff Bank,,5.0,",,11:07",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
59,60,0,OSS Daniel,25,Liquigas - Cannondale,,5.0,",,11:07",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
60,61,0,SELIG Rüdiger,23,Team Katusha,,5.0,",,11:07",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
61,62,0,PORSEV Alexander,26,Team Katusha,,5.0,",,11:07",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
62,63,0,DEGENKOLB John,23,Argos - Shimano,,5.0,",,11:07",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
63,64,0,HONDO Danilo,38,Lampre - ISD,,5.0,13:0513:05,Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
64,65,0,LABBÉ Arnaud,35,"Cofidis, le Crédit en Ligne",,5.0,",,13:05",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
65,66,0,SERGENT Jesse,23,RadioShack - Nissan,,5.0,",,13:05",Paris___Roubaix,0,08 April 2012,43.48 km/h,0,257.5 km,31
