,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,64,GILBERT Philippe,36,Deceuninck - Quick Step,500.0,275.0,5:58:02,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
1,2,51,POLITT Nils,25,Team Katusha Alpecin,400.0,200.0,",,0:00",Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
2,3,66,LAMPAERT Yves,28,Deceuninck - Quick Step,325.0,150.0,0:130:13,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
3,4,41,VANMARCKE Sep,30,EF Education First,275.0,120.0,0:400:40,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
4,5,1,SAGAN Peter,29,BORA - hansgrohe,225.0,100.0,0:420:42,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
5,6,67,SÉNÉCHAL Florian,25,Deceuninck - Quick Step,175.0,90.0,0:470:47,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
6,7,114,TEUNISSEN Mike,26,Team Jumbo-Visma,150.0,80.0,",,0:47",Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
7,8,61,ŠTYBAR Zdeněk,33,Deceuninck - Quick Step,125.0,70.0,",,0:47",Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
8,9,241,ŠIŠKEVIČIUS Evaldas,30,Delko Marseille Provence,100.0,60.0,",,0:47",Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
9,10,45,LANGEVELD Sebastian,34,EF Education First,85.0,50.0,",,0:47",Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
10,11,94,KÜNG Stefan,25,Groupama - FDJ,70.0,46.0,",,0:47",Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
11,12,21,VAN AVERMAET Greg,33,CCC Team,60.0,42.0,",,0:47",Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
12,13,16,NAESEN Oliver,28,AG2R La Mondiale,50.0,38.0,",,0:47",Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
13,14,164,HAUSSLER Heinrich,35,Bahrain Merida,40.0,34.0,1:241:24,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
14,15,71,PETIT Adrien,28,Team Total Direct Energie,35.0,30.0,1:251:25,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
15,16,54,HALLER Marco,28,Team Katusha Alpecin,30.0,28.0,1:361:36,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
16,17,91,DÉMARE Arnaud,27,Groupama - FDJ,30.0,26.0,",,1:36",Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
17,18,77,TURGIS Anthony,24,Team Total Direct Energie,30.0,24.0,",,1:36",Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
18,19,143,HOFSTETTER Hugo,25,"Cofidis, Solutions Crédits",30.0,22.0,",,1:36",Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
19,20,221,DE BACKER Bert,35,Vital Concept - B&B Hotels,30.0,20.0,",,1:36",Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
20,21,127,VAN BAARLE Dylan,26,Team Sky,20.0,19.0,1:401:40,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
21,22,111,VAN AERT Wout,24,Team Jumbo-Visma,20.0,18.0,1:421:42,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
22,23,17,VANDENBERGH Stijn,34,AG2R La Mondiale,20.0,17.0,2:142:14,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
23,24,3,BURGHARDT Marcus,35,BORA - hansgrohe,20.0,16.0,",,2:14",Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
24,25,154,DE VREESE Laurens,30,Astana Pro Team,20.0,15.0,2:362:36,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
25,26,181,BACKAERT Frederik,29,Wanty - Gobert Cycling Team,20.0,14.0,",,2:36",Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
26,27,36,STUYVEN Jasper,26,Trek - Segafredo,20.0,13.0,2:382:38,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
27,28,31,DEGENKOLB John,30,Trek - Segafredo,20.0,12.0,3:003:00,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
28,29,101,KEUKELEIRE Jens,30,Lotto Soudal,20.0,11.0,3:063:06,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
29,30,165,KOREN Kristijan,32,Bahrain Merida,20.0,10.0,3:393:39,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
30,31,152,BALLERINI Davide,24,Astana Pro Team,10.0,9.0,4:254:25,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
31,32,121,ROWE Luke,29,Team Sky,10.0,8.0,",,4:25",Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
32,33,141,LAPORTE Christophe,26,"Cofidis, Solutions Crédits",10.0,7.0,7:067:06,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
33,34,56,WÜRTZ SCHMIDT Mads,25,Team Katusha Alpecin,10.0,6.0,8:148:14,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
34,35,96,SARREAU Marc,25,Groupama - FDJ,10.0,5.0,9:099:09,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
35,36,12,DENZ Nico,25,AG2R La Mondiale,10.0,5.0,9:119:11,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
36,37,184,DEVRIENDT Tom,27,Wanty - Gobert Cycling Team,10.0,5.0,",,9:11",Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
37,38,185,KREDER Wesley,28,Wanty - Gobert Cycling Team,10.0,5.0,",,9:11",Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
38,39,7,SELIG Rüdiger,30,BORA - hansgrohe,10.0,5.0,10:1910:19,Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
39,40,117,WYNANTS Maarten,36,Team Jumbo-Visma,10.0,5.0,",,10:19",Paris_Roubaix,0,14 April 2019,43.069 km/h,1,257 km,29
