,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,1,NIBALI Vincenzo,28,Astana Pro Team,100.0,250,28:08:17,..,Tirreno_Adriatico,GC,12 March 2013,37.674 km/h,0,0 km,3
1,2,2,-,161,FROOME Chris,27,Sky Procycling,80.0,190,0:230:23,..,Tirreno_Adriatico,GC,12 March 2013,37.674 km/h,0,0 km,3
2,3,4,▲1,191,CONTADOR Alberto,30,Team Saxo - Tinkoff,70.0,160,0:520:52,..,Tirreno_Adriatico,GC,12 March 2013,37.674 km/h,0,0 km,3
3,4,5,▲1,133,KWIATKOWSKI Michał,22,Omega Pharma - Quick-Step,60.0,140,0:530:53,..,Tirreno_Adriatico,GC,12 March 2013,37.674 km/h,0,0 km,3
4,5,3,▼2,81,RODRÍGUEZ Joaquim,33,Team Katusha,50.0,120,0:540:54,..,Tirreno_Adriatico,GC,12 March 2013,37.674 km/h,0,0 km,3
5,6,6,-,154,HORNER Chris,41,RadioShack - Leopard,40.0,110,1:211:21,..,Tirreno_Adriatico,GC,12 March 2013,37.674 km/h,0,0 km,3
6,7,7,-,218,SANTAMBROGIO Mauro,28,Vini Fantini,30.0,100,2:032:03,..,Tirreno_Adriatico,GC,12 March 2013,37.674 km/h,0,0 km,3
7,8,9,▲1,111,AMADOR Andrey,26,Movistar Team,20.0,90,2:422:42,..,Tirreno_Adriatico,GC,12 March 2013,37.674 km/h,0,0 km,3
8,9,8,▼1,95,NIEMIEC Przemysław,32,Lampre - Merida,10.0,80,3:193:19,..,Tirreno_Adriatico,GC,12 March 2013,37.674 km/h,0,0 km,3
9,10,10,-,201,POELS Wout,25,Vacansoleil - DCM,4.0,70,3:353:35,..,Tirreno_Adriatico,GC,12 March 2013,37.674 km/h,0,0 km,3
10,11,11,-,18,POZZOVIVO Domenico,30,AG2R La Mondiale,,60,3:383:38,..,Tirreno_Adriatico,GC,12 March 2013,37.674 km/h,0,0 km,3
11,12,13,▲1,164,HENAO Sergio,25,Sky Procycling,,55,3:483:48,..,Tirreno_Adriatico,GC,12 March 2013,37.674 km/h,0,0 km,3
12,13,12,▼1,197,KREUZIGER Roman,26,Team Saxo - Tinkoff,,50,3:553:55,..,Tirreno_Adriatico,GC,12 March 2013,37.674 km/h,0,0 km,3
