,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,7,DENNIS Rohan,24,BMC Racing Team,100.0,250,19:15:18,..,Santos_Tour_Down_Under,GC,25 January 2015,-,0,0 km,42
1,2,2,-,31,PORTE Richie,29,Team Sky,80.0,190,0:020:02,..,Santos_Tour_Down_Under,GC,25 January 2015,-,0,0 km,42
2,3,3,-,1,EVANS Cadel,37,BMC Racing Team,70.0,160,0:200:20,..,Santos_Tour_Down_Under,GC,25 January 2015,-,0,0 km,42
3,4,4,-,25,DUMOULIN Tom,24,Team Giant - Alpecin,60.0,140,0:220:22,..,Santos_Tour_Down_Under,GC,25 January 2015,-,0,0 km,42
4,5,5,-,122,FERNÁNDEZ Rubén,23,Movistar Team,50.0,120,0:240:24,..,Santos_Tour_Down_Under,GC,25 January 2015,-,0,0 km,42
5,6,6,-,81,POZZOVIVO Domenico,32,AG2R La Mondiale,40.0,110,0:310:31,..,Santos_Tour_Down_Under,GC,25 January 2015,-,0,0 km,42
6,7,7,-,15,IMPEY Daryl,30,Orica GreenEDGE,30.0,100,0:350:35,..,Santos_Tour_Down_Under,GC,25 January 2015,-,0,0 km,42
7,8,9,▲1,123,IZAGIRRE Gorka,27,Movistar Team,20.0,90,0:520:52,..,Santos_Tour_Down_Under,GC,25 January 2015,-,0,0 km,42
8,9,10,▲1,135,PANTANO Jarlinson,26,IAM Cycling,10.0,80,0:530:53,..,Santos_Tour_Down_Under,GC,25 January 2015,-,0,0 km,42
9,10,11,▲1,151,BENNETT George,24,Team LottoNL-Jumbo,4.0,70,0:570:57,..,Santos_Tour_Down_Under,GC,25 January 2015,-,0,0 km,42
10,11,13,▲2,167,GRMAY Tsgabu,23,Lampre - Merida,,60,1:001:00,..,Santos_Tour_Down_Under,GC,25 January 2015,-,0,0 km,42
11,12,8,▼4,104,MACHADO Tiago,29,Team Katusha,,55,2:002:00,..,Santos_Tour_Down_Under,GC,25 January 2015,-,0,0 km,42
