,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,202,KWIATKOWSKI Michał,26,Team Sky,500.0,275.0,7:08:39,Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
1,2,71,SAGAN Peter,27,BORA - hansgrohe,400.0,200.0,",,0:00",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
2,3,152,ALAPHILIPPE Julian,24,Quick-Step Floors,325.0,150.0,",,0:00",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
3,4,171,KRISTOFF Alexander,29,Team Katusha Alpecin,275.0,120.0,0:050:05,Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
4,5,154,GAVIRIA Fernando,22,Quick-Step Floors,225.0,100.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
5,6,1,DÉMARE Arnaud,25,FDJ,175.0,90.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
6,7,221,DEGENKOLB John,28,Trek - Segafredo,150.0,80.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
7,8,91,BOUHANNI Nacer,26,"Cofidis, Solutions Crédits",125.0,70.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
8,9,201,VIVIANI Elia,28,Team Sky,100.0,60.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
9,10,141,EWAN Caleb,22,ORICA-Scott,85.0,50.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
10,11,148,CORT Magnus,24,ORICA-Scott,70.0,46.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
11,12,216,MATTHEWS Michael,26,Team Sunweb,60.0,42.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
12,13,41,COLBRELLI Sonny,26,Bahrain Merida Pro Cycling Team,50.0,38.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
13,14,124,BENNATI Daniele,36,Movistar Team,40.0,34.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
14,15,27,GAVAZZI Francesco,32,Androni - Sidermec - Bottecchia,35.0,30.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
15,16,147,MEZGEC Luka,28,ORICA-Scott,30.0,28.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
16,17,236,SWIFT Ben,29,UAE Team Emirates,30.0,26.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
17,18,111,WELLENS Tim,25,Lotto Soudal,30.0,24.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
18,19,162,BOASSON HAGEN Edvald,29,Team Dimension Data,30.0,22.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
19,20,132,CANOLA Marco,28,Nippo - Vini Fantini,30.0,20.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
20,21,61,VAN AVERMAET Greg,31,BMC Racing Team,20.0,19.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
21,22,184,VAN EMDEN Jos,32,Team LottoNL-Jumbo,20.0,18.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
22,23,31,BRESCHEL Matti,32,Astana Pro Team,20.0,17.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
23,24,35,LUTSENKO Alexey,24,Astana Pro Team,20.0,16.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
24,25,32,GATTO Oscar,32,Astana Pro Team,20.0,15.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
25,26,188,TANKINK Bram,38,Team LottoNL-Jumbo,20.0,14.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
26,27,145,IMPEY Daryl,32,ORICA-Scott,20.0,13.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
27,28,36,SÁNCHEZ Luis León,33,Astana Pro Team,20.0,12.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
28,29,155,GILBERT Philippe,34,Quick-Step Floors,20.0,11.0,",,0:05",Milano_Sanremo,0,18 March 2017,40.73 km/h,0,291 km,9
