,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,CANCELLARA Fabian,33,Trek Factory Racing,100.0,275.0,6:15:18,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,06 April 2014,41.422 km/h,0,259.1 km,23
1,2,78,VAN AVERMAET Greg,28,BMC Racing Team,80.0,200.0,",,0:00",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,06 April 2014,41.422 km/h,0,259.1 km,23
2,3,66,VANMARCKE Sep,25,Belkin-Pro Cycling Team,70.0,150.0,",,0:00",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,06 April 2014,41.422 km/h,0,259.1 km,23
3,4,38,VANDENBERGH Stijn,29,Omega Pharma - Quick-Step,60.0,120.0,",,0:00",Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,06 April 2014,41.422 km/h,0,259.1 km,23
4,5,153,KRISTOFF Alexander,26,Team Katusha,50.0,100.0,0:080:08,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,06 April 2014,41.422 km/h,0,259.1 km,23
5,6,35,TERPSTRA Niki,29,Omega Pharma - Quick-Step,40.0,90.0,0:180:18,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,06 April 2014,41.422 km/h,0,259.1 km,23
6,7,31,BOONEN Tom,33,Omega Pharma - Quick-Step,30.0,80.0,0:350:35,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,06 April 2014,41.422 km/h,0,259.1 km,23
7,8,167,THOMAS Geraint,27,Team Sky,20.0,70.0,0:370:37,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,06 April 2014,41.422 km/h,0,259.1 km,23
8,9,245,LEUKEMANS Björn,36,Wanty - Groupe Gobert,10.0,60.0,0:410:41,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,06 April 2014,41.422 km/h,0,259.1 km,23
9,10,94,LANGEVELD Sebastian,29,Garmin Sharp,4.0,50.0,0:430:43,Ronde_van_Vlaanderen___Tour_des_Flandres_ME,0,06 April 2014,41.422 km/h,0,259.1 km,23
