,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,100,+3:14:39,207,MILLAR David,34,Team Garmin - Cervélo,16.0,80.0,0:30:13,51.626999999999995,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
1,2,154,+4:38:13,77,RASMUSSEN Alex,26,HTC - High Road,8.0,50.0,0:070:07,51.428999999999995,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
2,3,1010,+0:00,181,CONTADOR Alberto,28,Saxo Bank - Sungard,,,0:360:36,50.622,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
3,3,81,+2:46:57,186,PORTE Richie,26,Saxo Bank - Sungard,4.0,35.0,0:430:43,50.431000000000004,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
4,4,64,+2:18:52,212,POPOVYCH Yaroslav,31,RadioShack,2.0,25.0,0:550:55,50.107,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
5,5,159,+4:49:15,177,VAN EMDEN Jos,26,Rabobank Cycling Team,1.0,18.0,1:021:02,49.92,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
6,6,137,+4:05:04,206,MEYER Cameron,23,Team Garmin - Cervélo,,15.0,1:041:04,49.867,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
7,7,138,+4:06:33,73,GRETSCH Patrick,24,HTC - High Road,,12.0,1:081:08,49.761,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
8,8,19,+39:59,211,MACHADO Tiago,25,RadioShack,,10.0,1:121:12,49.655,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
9,9,9,+14:10,79,SIUTSOU Kanstantsin,28,HTC - High Road,,8.0,1:161:16,49.55,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
10,10,2,+6:56,111,NIBALI Vincenzo,26,Liquigas - Cannondale,,6.0,1:181:18,49.498000000000005,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
11,11,77,+2:41:21,19,MONTAGUTI Matteo,27,AG2R La Mondiale,,5.0,1:191:19,49.471000000000004,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
12,12,25,+1:02:01,122,KIRYIENKA Vasil,29,Movistar Team,,4.0,1:221:22,49.393,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
13,13,93,+3:03:30,169,VANDEWALLE Kristof,26,Quickstep Cycling Team,,3.0,1:241:24,49.341,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
14,14,56,+2:11:10,137,LANG Sebastian,31,Omega Pharma-Lotto,,2.0,1:261:26,49.288999999999994,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
15,15,5,+11:28,141,KREUZIGER Roman,25,Pro Team Astana,,1.0,",,1:26",49.288999999999994,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
16,16,1,+6:10,91,SCARPONI Michele,31,Lampre - ISD,,,1:281:28,49.236999999999995,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
17,17,155,+4:40:17,172,FLENS Rick,28,Rabobank Cycling Team,,,",,1:28",49.236999999999995,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
18,18,102,+3:16:06,123,KONOVALOVAS Ignatas,25,Movistar Team,,,1:301:30,49.185,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
19,19,8,+13:51,173,KRUIJSWIJK Steven,23,Rabobank Cycling Team,,,1:311:31,49.16,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
20,20,108,+3:20:46,174,CLEMENT Stef,28,Rabobank Cycling Team,,,1:321:32,49.13399999999999,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
21,21,119,+3:42:53,18,KRIVTSOV Yuriy,32,AG2R La Mondiale,,,1:351:35,49.056999999999995,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
22,22,47,+1:47:02,216,DEIGNAN Philip,27,RadioShack,,,1:361:36,49.031000000000006,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
23,23,101,+3:15:06,223,BELKOV Maxim,26,Vacansoleil - DCM,,,1:381:38,48.98,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
24,24,109,+3:22:20,24,DE MARCHI Alessandro,25,Androni Giocattoli - Serramenti PVC Diquigiovanni,,,1:401:40,48.928000000000004,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
25,25,121,+3:44:38,178,VAN WINDEN Dennis,23,Rabobank Cycling Team,,,1:421:42,48.876999999999995,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
26,26,41,+1:31:42,94,ULISSI Diego,21,Lampre - ISD,,,",,1:42",48.876999999999995,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
27,27,27,+1:04:25,134,DE CLERCQ Bart,24,Omega Pharma-Lotto,,,1:431:43,48.852,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
28,28,111,+3:23:53,147,DYACHENKO Alexandr,27,Pro Team Astana,,,1:441:44,48.826,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
29,29,12,+18:23,162,CATALDO Dario,26,Quickstep Cycling Team,,,1:471:47,48.75,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
30,30,142,+4:10:37,114,MARANGONI Alan,26,Liquigas - Cannondale,,,1:521:52,48.623000000000005,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
31,31,49,+1:52:49,150,VISCONTI Giovanni,28,Farnese Vini-Neri-Sottoli,,,1:551:55,48.548,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
32,32,18,+38:21,142,TIRALONGO Paolo,33,Pro Team Astana,,,2:012:01,48.397,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
33,33,156,+4:42:26,189,MØRKØV Michael,26,Saxo Bank - Sungard,,,2:022:02,48.372,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
34,34,7,+12:18,61,MENCHOV Denis,33,Geox-TMC Transformers,,,2:032:03,48.347,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
35,35,67,+2:25:06,214,BEPPU Fumiyuki,28,RadioShack,,,",,2:03",48.347,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
36,36,129,+3:50:13,219,SELANDER Bjorn,23,RadioShack,,,2:042:04,48.321999999999996,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
37,37,39,+1:25:24,148,PETROV Evgeni,33,Pro Team Astana,,,2:072:07,48.247,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
38,38,76,+2:35:22,194,CIONI Dario David,36,Sky Procycling,,,",,2:07",48.247,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
39,39,4,+11:05,81,RODRÍGUEZ Joaquim,32,Team Katusha,,,2:142:14,48.074,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
40,40,128,+3:50:06,83,BRUTT Pavel,29,Team Katusha,,,2:152:15,48.049,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
41,41,23,+55:07,131,BAKELANTS Jan,25,Omega Pharma-Lotto,,,",,2:15",48.049,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
42,42,54,+2:03:57,192,BARRY Michael,35,Sky Procycling,,,2:212:21,47.902,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
43,43,147,+4:13:58,139,LODEWYCK Klaas,23,Omega Pharma-Lotto,,,2:242:24,47.828,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
44,44,11,+18:06,15,DUPONT Hubert,30,AG2R La Mondiale,,,",,2:24",47.828,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
45,45,6,+12:12,23,RUJANO José Humberto,29,Androni Giocattoli - Serramenti PVC Diquigiovanni,,,2:252:25,47.803999999999995,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
46,46,36,+1:20:47,176,TANKINK Bram,32,Rabobank Cycling Team,,,2:272:27,47.755,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
47,47,15,+35:20,37,TSCHOPP Johann,28,BMC Racing Team,,,",,2:27",47.755,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
48,48,144,+4:11:20,25,ERMETI Giairo,30,Androni Giocattoli - Serramenti PVC Diquigiovanni,,,",,2:27",47.755,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
49,49,131,+3:52:26,39,ZAHNER Simon,28,BMC Racing Team,,,2:292:29,47.706,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
50,50,35,+1:19:06,22,SELLA Emanuele,30,Androni Giocattoli - Serramenti PVC Diquigiovanni,,,2:302:30,47.681999999999995,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
51,51,52,+1:58:04,21,SERPA José Rodolfo,32,Androni Giocattoli - Serramenti PVC Diquigiovanni,,,2:332:33,47.608999999999995,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
52,52,148,+4:16:04,158,RICCI BITTI Davide,27,Farnese Vini-Neri-Sottoli,,,2:342:34,47.585,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
53,53,26,+1:04:00,1,GARZELLI Stefano,37,Acqua & Sapone,,,2:362:36,47.537,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
54,54,24,+57:36,133,DE GREEF Francis,26,Omega Pharma-Lotto,,,",,2:36",47.537,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
55,55,151,+4:25:18,145,GOUROV Maxim,32,Pro Team Astana,,,",,2:36",47.537,Giro_d_Italia,21,29 May 2011,51.627 km/h,0,26 km,15
