,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
11,12,12,-,121,ARROYO David,31,Movistar Team,,0:400:40,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
12,13,13,-,67,DUARTE Fabio,24,Geox-TMC Transformers,,0:430:43,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
13,14,14,-,162,CATALDO Dario,26,Quickstep Cycling Team,,0:440:44,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
14,15,15,-,221,CARRARA Matteo,32,Vacansoleil - DCM,,0:500:50,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
15,16,16,-,198,KENNAUGH Peter,21,Sky Procycling,,",,0:50",..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
16,17,17,-,122,KIRYIENKA Vasil,29,Movistar Team,,0:510:51,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
17,18,18,-,141,KREUZIGER Roman,25,Pro Team Astana,,0:520:52,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
18,19,19,-,144,KIŠERLOVSKI Robert,24,Pro Team Astana,,",,0:52",..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
19,20,20,-,61,MENCHOV Denis,33,Geox-TMC Transformers,,0:550:55,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
20,21,21,-,126,PARDILLA Sergio,27,Movistar Team,,0:570:57,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
21,22,22,-,15,DUPONT Hubert,30,AG2R La Mondiale,,0:580:58,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
22,23,23,-,143,MASCIARELLI Francesco,25,Pro Team Astana,,0:590:59,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
23,24,24,-,22,SELLA Emanuele,30,Androni Giocattoli - Serramenti PVC Diquigiovanni,,1:011:01,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
24,25,25,-,37,TSCHOPP Johann,28,BMC Racing Team,,1:031:03,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
25,26,26,-,81,RODRÍGUEZ Joaquim,32,Team Katusha,,1:061:06,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
26,27,28,▲1,1,GARZELLI Stefano,37,Acqua & Sapone,,1:091:09,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
27,28,27,▼1,153,GATTO Oscar,26,Farnese Vini-Neri-Sottoli,,",,1:09",..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
28,29,29,-,168,SEELDRAEYERS Kevin,24,Quickstep Cycling Team,,1:121:12,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
29,30,30,-,113,CAPECCHI Eros,24,Liquigas - Cannondale,,1:141:14,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
30,31,31,-,51,ANTÓN Igor,28,Euskaltel - Euskadi,,1:151:15,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
31,32,32,-,59,NIEVE Mikel,26,Euskaltel - Euskadi,,",,1:15",..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
32,33,33,-,41,POZZOVIVO Domenico,28,Colnago - CSF Inox,,1:211:21,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
33,34,34,-,84,CARUSO Giampaolo,30,Team Katusha,,1:261:26,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
34,35,35,-,194,CIONI Dario David,36,Sky Procycling,,1:291:29,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
35,36,36,-,112,AGNOLI Valerio,26,Liquigas - Cannondale,,1:381:38,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
36,37,37,-,29,VICIOSO Ángel,34,Androni Giocattoli - Serramenti PVC Diquigiovanni,,1:391:39,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
37,38,38,-,16,GADRET John,32,AG2R La Mondiale,,1:411:41,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
38,39,39,-,147,DYACHENKO Alexandr,27,Pro Team Astana,,1:421:42,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
39,40,40,-,69,VALLS Rafael,23,Geox-TMC Transformers,,1:451:45,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
40,41,41,-,54,ISASI Iñaki,34,Euskaltel - Euskadi,,1:571:57,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
41,42,42,-,183,GUSTOV Volodymyr,34,Saxo Bank - Sungard,,",,1:57",..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
42,43,43,-,9,TABORRE Fabio,25,Acqua & Sapone,,1:591:59,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
43,44,44,-,62,SASTRE Carlos,36,Geox-TMC Transformers,,2:082:08,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
44,45,45,-,19,MONTAGUTI Matteo,27,AG2R La Mondiale,,2:162:16,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
45,46,47,▲1,74,LEWIS Craig,26,HTC - High Road,,2:572:57,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
46,47,48,▲1,96,NIEMIEC Przemysław,31,Lampre - ISD,,3:023:02,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
47,48,49,▲1,211,MACHADO Tiago,25,RadioShack,,3:073:07,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
48,49,50,▲1,131,BAKELANTS Jan,25,Omega Pharma-Lotto,,3:133:13,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
49,50,52,▲2,2,CODOL Massimo,38,Acqua & Sapone,,4:044:04,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
50,51,54,▲3,176,TANKINK Bram,32,Rabobank Cycling Team,,4:174:17,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
51,52,55,▲3,148,PETROV Evgeni,32,Pro Team Astana,,4:274:27,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
52,53,46,▼7,207,MILLAR David,34,Team Garmin - Cervélo,,4:294:29,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
53,54,56,▲2,6,MIHOLJEVIĆ Vladimir,37,Acqua & Sapone,,4:444:44,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
54,55,57,▲2,46,CANUTI Federico,25,Colnago - CSF Inox,,4:534:53,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
55,56,58,▲2,129,VENTOSO Francisco José,29,Movistar Team,,5:095:09,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
56,57,60,▲3,44,PIRAZZI Stefano,24,Colnago - CSF Inox,,5:355:35,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
57,58,63,▲5,23,RUJANO José Humberto,29,Androni Giocattoli - Serramenti PVC Diquigiovanni,,5:495:49,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
58,59,64,▲5,142,TIRALONGO Paolo,33,Pro Team Astana,,5:505:50,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
59,60,65,▲5,63,WYSS Marcel,24,Geox-TMC Transformers,,6:036:03,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
60,61,66,▲5,64,BLANCO David,36,Geox-TMC Transformers,,",,6:03",..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
61,62,67,▲5,4,BETANCUR Carlos,21,Acqua & Sapone,,6:076:07,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
62,63,69,▲6,94,ULISSI Diego,21,Lampre - ISD,,7:027:02,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
63,64,71,▲7,127,PASAMONTES Luis,31,Movistar Team,,7:167:16,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
64,65,73,▲8,82,DI LUCA Danilo,35,Team Katusha,,7:567:56,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
65,66,70,▲4,192,BARRY Michael,35,Sky Procycling,,7:587:58,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
66,67,68,▲1,150,VISCONTI Giovanni,28,Farnese Vini-Neri-Sottoli,,8:018:01,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
67,68,74,▲6,214,BEPPU Fumiyuki,28,RadioShack,,8:078:07,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
68,69,51,▼18,34,KOHLER Martin,25,BMC Racing Team,,8:248:24,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
69,70,76,▲6,8,SARMIENTO Cayetano José,24,Acqua & Sapone,,9:059:05,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
70,71,77,▲6,86,VORGANOV Eduard,28,Team Katusha,,9:249:24,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
71,72,79,▲7,88,HORRACH Joan,37,Team Katusha,,10:2510:25,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
72,73,80,▲7,92,PETACCHI Alessandro,37,Lampre - ISD,,10:2610:26,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
73,74,59,▼15,212,POPOVYCH Yaroslav,31,RadioShack,,10:4010:40,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
74,75,81,▲6,116,SABATINI Fabio,26,Liquigas - Cannondale,,10:5610:56,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
75,76,83,▲7,167,PINEAU Jérôme,31,Quickstep Cycling Team,,11:0711:07,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
76,77,84,▲7,226,LAGUTIN Sergey,30,Vacansoleil - DCM,,11:1111:11,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
77,78,89,▲11,208,STETINA Peter,23,Team Garmin - Cervélo,,11:1311:13,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
78,79,88,▲9,27,OCHOA Carlos José,30,Androni Giocattoli - Serramenti PVC Diquigiovanni,,",,11:13",..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
79,80,92,▲12,85,MORENO Daniel,29,Team Katusha,,11:1711:17,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
80,81,93,▲12,157,NOÈ Andrea,42,Farnese Vini-Neri-Sottoli,,11:4111:41,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
81,82,95,▲13,163,CIOLEK Gerald,24,Quickstep Cycling Team,,11:4611:46,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
82,83,53,▼30,135,DOCKX Gert,22,Omega Pharma-Lotto,,12:1112:11,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
83,84,97,▲13,218,ROVNY Ivan,23,RadioShack,,12:1512:15,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
84,85,85,-,224,GOŁAŚ Michał,27,Vacansoleil - DCM,,12:2012:20,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
85,86,99,▲13,155,MAZZANTI Luca,37,Farnese Vini-Neri-Sottoli,,12:2212:22,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
86,87,94,▲7,193,CARLSTRÖM Kjell,34,Sky Procycling,,12:2412:24,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
87,88,100,▲12,196,APPOLLONIO Davide,21,Sky Procycling,,12:3012:30,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
88,89,91,▲2,169,VANDEWALLE Kristof,26,Quickstep Cycling Team,,12:5312:53,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
89,90,87,▼3,228,SELVAGGI Mirko,26,Vacansoleil - DCM,,13:0513:05,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
90,91,103,▲12,89,KUSCHYNSKI Aleksandr,31,Team Katusha,,13:1113:11,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
91,92,101,▲9,118,SZMYD Sylwester,33,Liquigas - Cannondale,,13:2113:21,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
92,93,75,▼18,133,DE GREEF Francis,26,Omega Pharma-Lotto,,13:3513:35,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
93,94,61,▼33,204,FISCHER Murilo Antonio,31,Team Garmin - Cervélo,,13:3613:36,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
94,95,107,▲12,117,SALERNO Cristiano,26,Liquigas - Cannondale,,14:0014:00,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
95,96,109,▲13,227,ONGARATO Alberto,35,Vacansoleil - DCM,,14:3214:32,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
96,97,117,▲20,48,BRAMBILLA Gianluca,23,Colnago - CSF Inox,,14:3514:35,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
97,98,119,▲21,65,CHEULA Giampaolo,31,Geox-TMC Transformers,,15:1815:18,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
98,99,123,▲24,57,AZANZA Jorge,28,Euskaltel - Euskadi,,15:2515:25,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
99,100,125,▲25,184,HERNÁNDEZ BLÁZQUEZ Jesús,29,Saxo Bank - Sungard,,15:4715:47,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
100,101,62,▼39,165,ENGELS Addy,33,Quickstep Cycling Team,,15:5815:58,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
101,102,102,-,199,POSSONI Morris,26,Sky Procycling,,16:0516:05,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
102,103,86,▼17,128,SAMOILAU Branislau,25,Movistar Team,,16:1716:17,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
103,104,90,▼14,38,WYSS Danilo,25,BMC Racing Team,,16:2016:20,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
104,105,124,▲19,187,NAVARRO Daniel,27,Saxo Bank - Sungard,,16:3516:35,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
105,106,128,▲22,93,MARZANO Marco,30,Lampre - ISD,,16:5616:56,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
106,107,112,▲5,119,VANOTTI Alessandro,30,Liquigas - Cannondale,,17:2117:21,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
107,108,138,▲30,134,DE CLERCQ Bart,24,Omega Pharma-Lotto,,17:4117:41,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
108,109,82,▼27,178,VAN WINDEN Dennis,23,Rabobank Cycling Team,,18:1418:14,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
109,110,106,▼4,28,RODRÍGUEZ Jackson,26,Androni Giocattoli - Serramenti PVC Diquigiovanni,,18:2218:22,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
110,111,110,▼1,123,KONOVALOVAS Ignatas,25,Movistar Team,,18:2818:28,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
111,112,111,▼1,124,OYARZÚN Carlos Iván,29,Movistar Team,,18:3218:32,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
112,113,115,▲2,166,MALACARNE Davide,23,Quickstep Cycling Team,,18:4018:40,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
113,114,96,▼18,98,RIGHI Daniele,35,Lampre - ISD,,19:1119:11,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
114,115,146,▲31,26,FERRARI Roberto,28,Androni Giocattoli - Serramenti PVC Diquigiovanni,,19:1419:14,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
115,116,113,▼3,223,BELKOV Maxim,26,Vacansoleil - DCM,,19:1519:15,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
116,117,98,▼19,146,JUFRÉ Josep,35,Pro Team Astana,,19:3119:31,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
117,118,145,▲27,222,BOŽIČ Borut,30,Vacansoleil - DCM,,19:3919:39,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
118,119,143,▲24,87,LOSADA Alberto,29,Team Katusha,,19:4519:45,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
119,120,144,▲24,186,PORTE Richie,26,Saxo Bank - Sungard,,19:4719:47,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
120,121,147,▲26,33,FRANK Mathias,24,BMC Racing Team,,19:5019:50,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
121,122,121,▼1,56,ARAMENDIA Javier,24,Euskaltel - Euskadi,,20:0220:02,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
122,123,150,▲27,5,MARZOLI Ruggero,35,Acqua & Sapone,,20:1620:16,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
123,124,108,▼16,197,NORDHAUG Lars Petter,26,Sky Procycling,,20:3220:32,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
124,125,104,▼21,195,DOWNING Russell,32,Sky Procycling,,20:5220:52,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
125,126,126,-,58,OROZ Juan José,30,Euskaltel - Euskadi,,20:5420:54,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
126,127,127,-,137,LANG Sebastian,31,Omega Pharma-Lotto,,20:5520:55,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
127,128,105,▼23,139,LODEWYCK Klaas,23,Omega Pharma-Lotto,,21:0521:05,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
128,129,129,-,149,ŠTANGELJ Gorazd,38,Pro Team Astana,,21:4321:43,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
129,130,151,▲21,95,HONDO Danilo,37,Lampre - ISD,,21:4521:45,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
130,131,118,▼13,66,KOZONTCHUK Dmitry,27,Geox-TMC Transformers,,21:5621:56,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
131,132,131,▼1,188,TOSATTO Matteo,36,Saxo Bank - Sungard,,22:0622:06,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
132,133,116,▼17,12,BÉRARD Julien,23,AG2R La Mondiale,,22:2022:20,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
133,134,133,▼1,99,ŠPILAK Simon,24,Lampre - ISD,,22:2522:25,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
134,135,122,▼13,49,FRAPPORTI Marco,26,Colnago - CSF Inox,,22:3022:30,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
135,136,140,▲4,39,ZAHNER Simon,28,BMC Racing Team,,23:0523:05,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
136,137,78,▼59,75,BAK Lars Ytting,31,HTC - High Road,,23:1623:16,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
137,138,141,▲3,216,DEIGNAN Philip,27,RadioShack,,23:5823:58,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
138,139,132,▼7,55,CAZAUX Pierre,26,Euskaltel - Euskadi,,24:2224:22,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
139,140,137,▼3,83,BRUTT Pavel,29,Team Katusha,,24:5524:55,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
140,141,139,▼2,68,ARDILA Mauricio Alberto,31,Geox-TMC Transformers,,25:0325:03,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
141,142,120,▼22,24,DE MARCHI Alessandro,24,Androni Giocattoli - Serramenti PVC Diquigiovanni,,25:0525:05,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
142,143,72,▼71,43,MODOLO Sacha,23,Colnago - CSF Inox,,25:2125:21,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
143,144,134,▼10,17,GASTAUER Ben,23,AG2R La Mondiale,,25:2425:24,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
144,145,154,▲9,225,HOOGERLAND Johnny,27,Vacansoleil - DCM,,25:4925:49,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
145,146,130,▼16,11,NOCENTINI Rinaldo,33,AG2R La Mondiale,,27:0027:00,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
146,147,159,▲12,229,VEUCHELEN Frederik,32,Vacansoleil - DCM,,27:2827:28,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
147,148,148,-,14,DESSEL Cyril,36,AG2R La Mondiale,,27:3027:30,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
148,149,160,▲11,47,STORTONI Simone,25,Colnago - CSF Inox,,27:3127:31,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
149,150,135,▼15,182,DIDIER Laurent,26,Saxo Bank - Sungard,,27:4227:42,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
150,151,136,▼15,185,KLOSTERGAARD Kasper,27,Saxo Bank - Sungard,,27:4427:44,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
151,152,162,▲10,219,SELANDER Bjorn,23,RadioShack,,27:4527:45,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
152,153,163,▲10,136,KAISEN Olivier,28,Omega Pharma-Lotto,,27:5027:50,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
153,154,114,▼40,32,BEYER Chad,24,BMC Racing Team,,27:5327:53,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
154,155,187,▲32,76,RABOŇ František,27,HTC - High Road,,28:0928:09,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
155,156,152,▼4,152,GIORDANI Leonardo,33,Farnese Vini-Neri-Sottoli,,28:3828:38,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
156,157,142,▼15,138,VEIKKANEN Jussi,30,Omega Pharma-Lotto,,29:1729:17,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
157,158,149,▼9,42,BELLETTI Manuel,25,Colnago - CSF Inox,,29:5329:53,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
158,159,157,▼2,13,CHEREL Mikaël,25,AG2R La Mondiale,,29:5829:58,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
159,160,166,▲6,52,SESMA Daniel,26,Euskaltel - Euskadi,,30:0930:09,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
160,161,167,▲6,114,MARANGONI Alan,26,Liquigas - Cannondale,,30:2930:29,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
161,162,161,▼1,18,KRIVTSOV Yuriy,32,AG2R La Mondiale,,",,30:29",..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
162,163,176,▲13,164,REDA Francesco,28,Quickstep Cycling Team,,30:4130:41,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
163,164,164,-,7,NAPOLITANO Danilo,30,Acqua & Sapone,,30:4730:47,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
164,165,170,▲5,115,DALL'ANTONIA Tiziano,27,Liquigas - Cannondale,,32:2032:20,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
165,166,171,▲5,97,SPEZIALETTI Alessandro,36,Lampre - ISD,,32:2832:28,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
166,167,180,▲13,215,CARDOSO Manuel Antonio Leal,28,RadioShack,,32:3332:33,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
167,168,174,▲6,174,CLEMENT Stef,28,Rabobank Cycling Team,,33:2933:29,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
168,169,153,▼16,145,GOUROV Maxim,32,Pro Team Astana,,34:2034:20,..,Giro_d_Italia,GC,12 May 2011,41.058 km/h,0,216 km,15
