,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,31.0,+2:00:05,21,VOECKLER Thomas,33,Team Europcar,20.0,100.0,4:46:26,Tour_de_France,10,11 July 2012,40.74 km/h,0,194.5 km,1
1,2,15.0,+7:14,41,SCARPONI Michele,32,Lampre - ISD,10.0,70.0,0:030:03,Tour_de_France,10,11 July 2012,40.74 km/h,0,194.5 km,1
2,3,37.0,+4:37:01,18,VOIGT Jens,40,RadioShack - Nissan,6.0,50.0,0:070:07,Tour_de_France,10,11 July 2012,40.74 km/h,0,194.5 km,1
3,4,90.0,+ 43:14:49,155,SÁNCHEZ Luis León,28,Rabobank Cycling Team,4.0,40.0,0:230:23,Tour_de_France,10,11 July 2012,40.74 km/h,0,194.5 km,1
4,5,50.0,+ 12:01:55,194,DEVENYNS Dries,28,Omega Pharma - Quick-Step,2.0,32.0,0:300:30,Tour_de_France,10,11 July 2012,40.74 km/h,0,194.5 km,1
5,6,27.0,+36:00,141,CASAR Sandy,33,FDJ - BigMat,,26.0,2:442:44,Tour_de_France,10,11 July 2012,40.74 km/h,0,194.5 km,1
6,7,24.0,+14:46,35,MARTÍNEZ Egoi,34,Euskaltel - Euskadi,,22.0,",,2:44",Tour_de_France,10,11 July 2012,40.74 km/h,0,194.5 km,1
7,8,20.0,+9:28,29,ROLLAND Pierre,25,Team Europcar,,18.0,",,2:44",Tour_de_France,10,11 July 2012,40.74 km/h,0,194.5 km,1
8,9,8.0,+4:48,111,VAN DEN BROECK Jurgen,29,Lotto Belisol Team,,14.0,",,2:44",Tour_de_France,10,11 July 2012,40.74 km/h,0,194.5 km,1
9,10,48.0,+ 10:48:38,183,FOFONOV Dmitriy,35,Astana Pro Team,,10.0,2:522:52,Tour_de_France,10,11 July 2012,40.74 km/h,0,194.5 km,1
10,11,18.0,+8:53,146,PINOT Thibaut,22,FDJ - BigMat,,8.0,3:163:16,Tour_de_France,10,11 July 2012,40.74 km/h,0,194.5 km,1
11,12,2.0,+1:53,1,EVANS Cadel,35,BMC Racing Team,,6.0,",,3:16",Tour_de_France,10,11 July 2012,40.74 km/h,0,194.5 km,1
12,13,1.0,+0:00,101,WIGGINS Bradley,32,Sky Procycling,,4.0,",,3:16",Tour_de_France,10,11 July 2012,40.74 km/h,0,194.5 km,1
13,14,9.0,+5:29,79,ROCHE Nicolas,28,AG2R La Mondiale,,2.0,",,3:16",Tour_de_France,10,11 July 2012,40.74 km/h,0,194.5 km,1
14,15,4.0,+2:23,51,NIBALI Vincenzo,27,Liquigas - Cannondale,,1.0,",,3:16",Tour_de_France,10,11 July 2012,40.74 km/h,0,194.5 km,1
15,16,5.0,+3:02,131,MENCHOV Denis,34,Team Katusha,,,",,3:16",Tour_de_France,10,11 July 2012,40.74 km/h,0,194.5 km,1
