,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1.0,+0:00,181,CONTADOR Alberto,28,Saxo Bank - Sungard,,,28:5528:55,26.351999999999997,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
1,1,3.0,+5:45,111,NIBALI Vincenzo,26,Liquigas - Cannondale,16.0,80.0,0:29:29,25.845,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
2,2,2.0,+4:58,91,SCARPONI Michele,31,Lampre - ISD,8.0,50.0,0:040:04,25.787,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
3,3,5.0,+9:18,23,RUJANO José Humberto,29,Androni Giocattoli - Serramenti PVC Diquigiovanni,4.0,35.0,0:050:05,25.772,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
4,4,17.0,+23:57,1,GARZELLI Stefano,37,Acqua & Sapone,2.0,25.0,0:120:12,25.671,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
5,5,8.0,+9:47,141,KREUZIGER Roman,25,Pro Team Astana,1.0,18.0,0:150:15,25.628,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
6,6,7.0,+9:38,61,MENCHOV Denis,33,Geox-TMC Transformers,,15.0,0:180:18,25.585,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
7,7,20.0,+29:34,72,PINOTTI Marco,35,HTC - High Road,,12.0,0:240:24,25.499000000000002,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
8,8,57.0,+1:20:38,128,SAMOILAU Branislau,25,Movistar Team,,10.0,0:250:25,25.485,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
9,9,31.0,+45:12,6,MIHOLJEVIĆ Vladimir,37,Acqua & Sapone,,8.0,0:300:30,25.414,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
10,10,9.0,+10:25,81,RODRÍGUEZ Joaquim,32,Team Katusha,,6.0,0:310:31,25.4,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
11,11,25.0,+34:27,142,TIRALONGO Paolo,33,Pro Team Astana,,5.0,0:430:43,25.232,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
12,12,10.0,+10:58,51,ANTÓN Igor,28,Euskaltel - Euskadi,,4.0,0:470:47,25.176,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
13,13,13.0,+12:38,173,KRUIJSWIJK Steven,23,Rabobank Cycling Team,,3.0,0:500:50,25.135,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
14,14,12.0,+12:05,79,SIUTSOU Kanstantsin,28,HTC - High Road,,2.0,0:520:52,25.107,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
15,15,4.0,+7:35,16,GADRET John,32,AG2R La Mondiale,,1.0,0:530:53,25.093000000000004,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
16,16,27.0,+37:36,122,KIRYIENKA Vasil,29,Movistar Team,,,0:570:57,25.038,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
17,17,122.0,+2:23:42,174,CLEMENT Stef,28,Rabobank Cycling Team,,,0:590:59,25.011,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
18,18,51.0,+1:12:16,94,ULISSI Diego,21,Lampre - ISD,,,1:011:01,24.984,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
19,19,38.0,+56:17,44,PIRAZZI Stefano,24,Colnago - CSF Inox,,,1:051:05,24.929000000000002,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
20,20,15.0,+17:09,15,DUPONT Hubert,30,AG2R La Mondiale,,,1:141:14,24.807,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
21,21,106.0,+2:11:32,24,DE MARCHI Alessandro,25,Androni Giocattoli - Serramenti PVC Diquigiovanni,,,1:181:18,24.754,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
22,22,24.0,+32:52,211,MACHADO Tiago,25,RadioShack,,,1:191:19,24.74,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
23,23,104.0,+2:08:19,207,MILLAR David,34,Team Garmin - Cervélo,,,1:221:22,24.7,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
24,24,29.0,+42:56,62,SASTRE Carlos,36,Geox-TMC Transformers,,,",,1:22",24.7,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
25,25,19.0,+27:03,37,TSCHOPP Johann,28,BMC Racing Team,,,1:251:25,24.66,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
26,26,61.0,+1:26:01,187,NAVARRO Daniel,27,Saxo Bank - Sungard,,,1:301:30,24.594,Giro_d_Italia,16,24 May 2011,26.352 km/h,0,12.7 km,15
