,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,0,COSTA Rui,25,Movistar Team,100.0,250,35:54:49,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
1,2,2,-,0,SCHLECK Fränk,32,RadioShack - Nissan,80.0,190,0:140:14,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
2,3,3,-,0,LEIPHEIMER Levi,38,Omega Pharma - Quick-Step,70.0,160,0:210:21,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
3,4,4,-,0,GESINK Robert,26,Rabobank Cycling Team,60.0,140,0:250:25,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
4,5,5,-,0,NIEVE Mikel,28,Euskaltel - Euskadi,50.0,120,0:400:40,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
5,6,6,-,0,KREUZIGER Roman,26,Astana Pro Team,40.0,110,0:470:47,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
6,7,7,-,0,DANIELSON Tom,34,Team Garmin - Barracuda,30.0,100,0:480:48,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
7,8,8,-,0,KRUIJSWIJK Steven,25,Rabobank Cycling Team,20.0,90,0:590:59,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
8,9,9,-,0,VALVERDE Alejandro,32,Movistar Team,10.0,80,1:421:42,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
9,10,10,-,0,ROCHE Nicolas,27,AG2R La Mondiale,4.0,70,1:521:52,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
10,11,11,-,0,SØRENSEN Chris Anker,27,Team Saxo Bank - Tinkoff Bank,,60,2:102:10,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
11,12,12,-,0,FRANK Mathias,25,BMC Racing Team,,55,2:212:21,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
12,13,13,-,0,KIŠERLOVSKI Robert,25,Astana Pro Team,,50,2:422:42,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
13,14,14,-,0,DE CLERCQ Bart,25,Lotto Belisol Team,,45,3:183:18,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
14,15,15,-,0,POELS Wout,24,Vacansoleil - DCM,,40,4:404:40,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
15,16,16,-,0,GUSEV Vladimir,29,Team Katusha,,36,5:415:41,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
16,17,17,-,0,LÖFKVIST Thomas,28,Sky Procycling,,32,8:238:23,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
17,18,18,-,0,KANGERT Tanel,25,Astana Pro Team,,28,9:009:00,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
18,19,19,-,0,ROY Jérémy,28,FDJ - BigMat,,24,9:559:55,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
19,20,20,-,0,ASTARLOZA Mikel,32,Euskaltel - Euskadi,,20,10:2210:22,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
20,21,21,▼990,0,CARUSO Giampaolo,31,Team Katusha,,18,10:2810:28,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
21,22,22,-,0,IZAGIRRE Gorka,24,Euskaltel - Euskadi,,16,10:4110:41,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
22,23,23,-,0,TEN DAM Laurens,31,Rabobank Cycling Team,,14,13:1313:13,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
23,24,24,-,0,BARRY Michael,36,Sky Procycling,,12,13:3113:31,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
24,25,25,-,0,FUGLSANG Jakob,27,RadioShack - Nissan,,10,16:4616:46,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
25,26,26,-,0,MONFORT Maxime,29,RadioShack - Nissan,,9,16:5016:50,..,Tour_de_Suisse,GC,17 June 2012,38.943 km/h,0,0 km,15
