,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,2,+0:00,92,CAICEDO Jonathan Klever,27,EF Pro Cycling,100.0,80.0,4:02:33,Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
1,2,23,+3:10,211,VISCONTI Giovanni,37,Vini Zabù - KTM,40.0,50.0,0:210:21,Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
2,3,5,+0:53,128,VANHOUCKE Harm,23,Lotto Soudal,20.0,35.0,0:300:30,Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
3,4,4,+0:42,181,KELDERMAN Wilco,29,Team Sunweb,12.0,25.0,0:390:39,Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
4,5,9,+1:13,21,FUGLSANG Jakob,35,Astana Pro Team,4.0,18.0,0:510:51,Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
5,6,11,+1:26,57,MAJKA Rafał,31,BORA - hansgrohe,,15.0,",,0:51",Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
6,7,6,+0:55,191,NIBALI Vincenzo,35,Trek - Segafredo,,12.0,",,0:51",Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
7,8,37,+6:29,162,CASTROVIEJO Jonathan,33,INEOS Grenadiers,,10.0,",,0:51",Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
8,9,7,+0:59,155,POZZOVIVO Domenico,37,NTT Pro Cycling,,8.0,",,0:51",Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
9,10,10,+1:15,171,KRUIJSWIJK Steven,33,Team Jumbo-Visma,,6.0,0:560:56,Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
10,11,1,+0:00,81,ALMEIDA João,22,Deceuninck - Quick Step,,5.0,1:031:03,Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
11,12,3,+0:37,33,BILBAO Pello,30,Bahrain - McLaren,,4.0,",,1:03",Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
12,13,18,+1:50,143,PEDRERO Antonio,28,Movistar Team,,3.0,1:231:23,Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
13,14,12,+1:26,56,KONRAD Patrick,28,BORA - hansgrohe,,2.0,1:291:29,Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
14,15,17,+1:42,37,PERNSTEINER Hermann,30,Bahrain - McLaren,,1.0,",,1:29",Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
15,16,14,+1:32,87,MASNADA Fausto,26,Deceuninck - Quick Step,,,1:311:31,Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
16,17,20,+2:06,145,SAMITIER Sergio,25,Movistar Team,,,1:371:37,Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
17,18,19,+1:59,151,MEINTJES Louis,28,NTT Pro Cycling,,,",,1:37",Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
18,19,13,+1:27,185,HINDLEY Jai,24,Team Sunweb,,,",,1:37",Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
19,20,8,+1:11,206,MCNULTY Brandon,22,UAE-Team Emirates,,,",,1:37",Giro_d_Italia,3,05 October 2020,37.11 km/h,287,150 km,11
