,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,81,BENOOT Tiesj,23,Lotto Soudal,300.0,200.0,5:03:33,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
1,2,11,BARDET Romain,27,AG2R La Mondiale,250.0,150.0,0:390:39,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
2,3,201,VAN AERT Wout,23,Vérandas Willems-Crelan,215.0,120.0,0:580:58,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
3,4,102,VALVERDE Alejandro,37,Movistar Team,175.0,100.0,1:251:25,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
4,5,47,VISCONTI Giovanni,35,Bahrain Merida Pro Cycling Team,120.0,90.0,1:271:27,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
5,6,97,POWER Robert,22,Mitchelton-Scott,115.0,80.0,1:291:29,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
6,7,127,ŠTYBAR Zdeněk,32,Quick-Step Floors,95.0,70.0,1:421:42,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
7,8,61,SAGAN Peter,28,BORA - hansgrohe,75.0,60.0,2:082:08,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
8,9,126,SERRY Pieter,29,Quick-Step Floors,60.0,50.0,2:112:11,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
9,10,64,MÜHLBERGER Gregor,23,BORA - hansgrohe,50.0,40.0,2:162:16,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
10,11,46,MOHORIČ Matej,23,Bahrain Merida Pro Cycling Team,40.0,36.0,3:053:05,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
11,12,65,OSS Daniel,31,BORA - hansgrohe,35.0,32.0,3:223:22,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
12,13,164,DE TIER Floris,26,Team LottoNL-Jumbo,30.0,28.0,4:034:03,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
13,14,5,MOSCON Gianni,23,Team Sky,25.0,24.0,4:084:08,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
14,15,63,BURGHARDT Marcus,34,BORA - hansgrohe,20.0,20.0,4:104:10,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
15,16,55,KÜNG Stefan,24,BMC Racing Team,20.0,16.0,4:144:14,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
16,17,143,CLARKE Simon,31,Team EF Education First-Drapac p/b Cannondale,20.0,14.0,4:414:41,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
17,18,101,AMADOR Andrey,31,Movistar Team,20.0,12.0,4:554:55,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
18,19,16,LATOUR Pierre,24,AG2R La Mondiale,20.0,10.0,5:125:12,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
19,20,72,MADOUAS Valentin,21,Groupama - FDJ,20.0,9.0,5:145:14,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
20,21,171,DUMOULIN Tom,27,Team Sunweb,12.0,8.0,6:146:14,Strade_Bianche,0,03 March 2018,36.37 km/h,0,184 km,13
