,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
75,76,22.0,+4:47,146,MONFORT Maxime,31,Lotto Belisol,,,2:152:15,47.544,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
76,77,89.0,+42:32,173,ENGOULVENT Jimmy,34,Team Europcar,,,2:182:18,47.468,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
77,78,82.0,+37:32,7,BEWLEY Sam,27,Orica GreenEDGE,,,",,2:18",47.468,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
78,79,74.0,+31:55,18,PAUWELS Serge,30,Omega Pharma - Quick-Step,,,2:192:19,47.443000000000005,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
79,80,59.0,+23:16,92,CARUSO Damiano,26,Cannondale,,,2:202:20,47.418,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
80,81,111.0,+52:03,196,STĘPNIAK Grzegorz,25,CCC Polsat Polkowice,,,",,2:20",47.418,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
81,82,104.0,+48:18,138,SINKELDAM Ramon,25,Team Giant - Shimano,,,",,2:20",47.418,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
82,83,24.0,+4:58,64,CATTANEO Mattia,23,Lampre - Merida,,,2:262:26,47.269,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
83,84,98.0,+44:45,86,POPOVYCH Yaroslav,34,Trek Factory Racing,,,2:272:27,47.244,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
84,85,93.0,+43:05,147,VALLÉE Boris,21,Lotto Belisol,,,2:322:32,47.12,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
85,86,124.0,+1:03:48,161,CHAVANEL Sébastien,31,FDJ.fr,,,2:332:33,47.096000000000004,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
86,87,19.0,+3:36,192,REBELLIN Davide,43,CCC Polsat Polkowice,,,2:362:36,47.022,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
87,88,58.0,+22:16,13,DE WEERT Kevin,32,Omega Pharma - Quick-Step,,,2:382:38,46.973,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
88,89,50.0,+17:01,5,SANTAROMITA Ivan,30,Orica GreenEDGE,,,2:392:39,46.948,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
89,90,64.0,+25:44,41,ARU Fabio,24,Astana Pro Team,,,2:402:40,46.924,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
90,91,84.0,+39:19,91,BOIVIN Guillaume,25,Cannondale,,,2:412:41,46.898999999999994,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
91,92,47.0,+15:21,36,HENAO Sebastián,21,Team Sky,,,2:422:42,46.875,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
92,93,105.0,+48:37,184,FRANCZAK Paweł,22,Poland,,,2:492:49,46.705,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
93,94,81.0,+37:16,172,COUSIN Jérôme,25,Team Europcar,,,2:522:52,46.632,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
94,95,67.0,+28:24,27,PIRES Bruno,33,Tinkoff - Saxo,,,2:542:54,46.583999999999996,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
95,96,117.0,+55:13,106,RYBAKOV Alexander,26,Team Katusha,,,2:562:56,46.536,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
96,97,76.0,+33:16,81,ARREDONDO Julián David,26,Trek Factory Racing,,,2:572:57,46.512,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
97,98,45.0,+14:05,117,NORDHAUG Lars Petter,30,Belkin-Pro Cycling Team,,,",,2:57",46.512,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
98,99,95.0,+43:53,105,IGNATENKO Petr,26,Team Katusha,,,2:592:59,46.464,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
99,100,110.0,+51:53,35,EDMONDSON Joshua,22,Team Sky,,,3:013:01,46.416000000000004,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
100,101,18.0,+2:59,102,CARUSO Giampaolo,33,Team Katusha,,,3:023:02,46.391999999999996,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
101,102,100.0,+45:12,54,FERNÁNDEZ Koldo,32,Garmin Sharp,,,3:033:03,46.368,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
102,103,106.0,+48:39,182,BERNAS Paweł,24,Poland,,,3:043:04,46.343999999999994,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
103,104,91.0,+42:43,188,WARCHOŁ Bartosz,22,Poland,,,3:053:05,46.32,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
104,105,88.0,+41:48,154,BONNAFOND Guillaume,27,AG2R La Mondiale,,,3:103:10,46.201,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
105,106,27.0,+6:28,158,VUILLERMOZ Alexis,26,AG2R La Mondiale,,,3:113:11,46.178000000000004,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
106,107,129.0,+1:18:57,144,DEHAES Kenny,29,Lotto Belisol,,,3:223:22,45.918,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
107,108,116.0,+54:52,57,KREDER Raymond,24,Garmin Sharp,,,3:263:26,45.825,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
108,109,75.0,+33:04,44,GAVAZZI Francesco,30,Astana Pro Team,,,3:273:27,45.802,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
109,110,90.0,+42:36,171,BERNAUDEAU Giovanni,30,Team Europcar,,,3:283:28,45.778,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
110,111,96.0,+44:08,17,VELITS Martin,29,Omega Pharma - Quick-Step,,,3:313:31,45.708,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
111,112,33.0,+8:15,25,ZAUGG Oliver,33,Tinkoff - Saxo,,,3:323:32,45.685,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
112,113,46.0,+14:18,128,SZMYD Sylwester,36,Movistar Team,,,3:353:35,45.61600000000001,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
113,114,112.0,+53:10,156,HUTAROVICH Yauheni,30,AG2R La Mondiale,,,3:373:37,45.57,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
114,115,122.0,+59:30,14,MAES Nikolas,28,Omega Pharma - Quick-Step,,,3:383:38,45.547,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
115,116,118.0,+55:24,66,FERRARI Roberto,31,Lampre - Merida,,,3:393:39,45.523999999999994,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
116,117,109.0,+51:13,166,MANGEL Laurent,33,FDJ.fr,,,3:413:41,45.478,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
117,118,114.0,+53:25,104,HALLER Marco,23,Team Katusha,,,3:433:43,45.431999999999995,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
118,119,54.0,+21:09,176,MÉDEREL Maxime,33,Team Europcar,,,3:473:47,45.34,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
119,120,56.0,+22:04,133,FRÖHLINGER Johannes,29,Team Giant - Shimano,,,",,3:47",45.34,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
120,121,126.0,+1:05:51,151,APPOLLONIO Davide,25,AG2R La Mondiale,,,3:493:49,45.294,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
121,122,107.0,+48:51,63,BONO Matteo,30,Lampre - Merida,,,3:583:58,45.09,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
122,123,49.0,+15:46,183,ZIELIńSKI Kamil,26,Poland,,,3:593:59,45.068000000000005,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
123,124,99.0,+45:10,175,MALACARNE Davide,27,Team Europcar,,,4:024:02,45.0,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
124,125,83.0,+38:57,178,TULIK Angélo,23,Team Europcar,,,4:064:06,44.91,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
125,126,30.0,+7:17,97,SARMIENTO Cayetano José,27,Cannondale,,,4:164:16,44.687,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
126,127,120.0,+56:11,45,GUARNIERI Jacopo,26,Astana Pro Team,,,4:224:22,44.553999999999995,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
127,128,37.0,+10:52,1,WEENING Pieter,33,Orica GreenEDGE,,,4:324:32,44.335,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
128,129,121.0,+59:16,58,VON HOFF Steele,26,Garmin Sharp,,,4:364:36,44.248000000000005,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
129,130,128.0,+1:06:52,148,VAN GENECHTEN Jonas,27,Lotto Belisol,,,4:434:43,44.096000000000004,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
130,131,125.0,+1:04:31,185,KASPERKIEWICZ Przemysław,20,Poland,,,11:4811:48,36.496,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
131,DNS,,,37,PUCCIO Salvatore,24,Team Sky,,,-,,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
132,DNS,,,23,PETROV Evgeni,36,Tinkoff - Saxo,,,-,,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
133,DNS,,,28,SUTHERLAND Rory,32,Tinkoff - Saxo,,,-,,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
134,DNS,,,8,MEIER Christian,29,Orica GreenEDGE,,,-,,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
135,DNS,,,118,TANNER David,29,Belkin-Pro Cycling Team,,,-,,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
136,DNS,,,67,MORI Manuele,34,Lampre - Merida,,,-,,Tour_de_Pologne,7,09 August 2014,51.19 km/h,0,25 km,46
