,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1.0,+0:00,171,ROGLIČ Primož,29,Team Jumbo-Visma,100.0,80.0,0:12:54,37.209,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
1,2,2.0,+0:19,131,YATES Simon,26,Mitchelton-Scott,40.0,50.0,0:190:19,36.318000000000005,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
2,3,3.0,+0:23,41,NIBALI Vincenzo,34,Bahrain Merida,20.0,35.0,0:230:23,36.135999999999996,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
3,4,4.0,+0:28,31,LÓPEZ Miguel Ángel,25,Astana Pro Team,12.0,25.0,0:280:28,35.91,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
4,5,5.0,+0:28,191,DUMOULIN Tom,28,Team Sunweb,4.0,18.0,",,0:28",35.91,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
5,6,6.0,+0:33,61,MAJKA Rafał,29,BORA - hansgrohe,,15.0,0:330:33,35.688,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
6,7,7.0,+0:35,163,GEOGHEGAN HART Tao,24,Team INEOS,,12.0,0:350:35,35.6,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
7,8,8.0,+0:35,173,DE PLUS Laurens,23,Team Jumbo-Visma,,10.0,",,0:35",35.6,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
8,9,9.0,+0:39,201,MOLLEMA Bauke,32,Trek - Segafredo,,8.0,0:390:39,35.424,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
9,10,10.0,+0:40,44,CARUSO Damiano,31,Bahrain Merida,,6.0,0:400:40,35.381,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
10,11,11.0,+0:42,32,BILBAO Pello,29,Astana Pro Team,,5.0,0:420:42,35.294000000000004,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
11,12,12.0,+0:45,73,DE LA PARTE Víctor,32,CCC Team,,4.0,0:450:45,35.165,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
12,13,13.0,+0:46,84,JUNGELS Bob,26,Deceuninck - Quick Step,,3.0,0:460:46,35.122,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
13,14,14.0,+0:47,3,CARAPAZ Richard,25,Movistar Team,,2.0,0:470:47,35.079,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
14,15,15.0,+0:47,98,KANGERT Tanel,32,EF Education First,,1.0,",,0:47",35.079,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
15,16,16.0,+0:47,96,CARTHY Hugh,24,EF Education First,,,",,0:47",35.079,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
16,17,17.0,+0:50,218,ULISSI Diego,29,UAE-Team Emirates,,,0:500:50,34.951,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
17,18,18.0,+0:50,64,FORMOLO Davide,26,BORA - hansgrohe,,,",,0:50",34.951,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
18,19,19.0,+0:53,48,POZZOVIVO Domenico,36,Bahrain Merida,,,0:530:53,34.825,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
19,20,20.0,+0:53,122,CAMPENAERTS Victor,27,Lotto Soudal,,,",,0:53",34.825,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
20,21,21.0,+0:54,193,HAGA Chad,30,Team Sunweb,,,0:540:54,34.783,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
21,22,22.0,+0:57,85,KNOX James,23,Deceuninck - Quick Step,,,0:570:57,34.657,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
22,23,23.0,+0:58,187,NAVARRO Daniel,35,Team Katusha Alpecin,,,0:580:58,34.615,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
23,24,24.0,+0:58,135,DURBRIDGE Luke,28,Mitchelton-Scott,,,",,0:58",34.615,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
24,25,25.0,+0:59,34,CATALDO Dario,34,Astana Pro Team,,,0:590:59,34.574,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
25,26,26.0,+1:00,134,CHAVES Esteban,29,Mitchelton-Scott,,,1:001:00,34.532,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
26,27,27.0,+1:01,214,CONTI Valerio,26,UAE-Team Emirates,,,1:011:01,34.491,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
27,28,28.0,+1:01,161,SIVAKOV Pavel,21,Team INEOS,,,",,1:01",34.491,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
28,29,29.0,+1:01,36,IZAGIRRE Ion,30,Astana Pro Team,,,",,1:01",34.491,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
29,30,30.0,+1:02,11,GALLOPIN Tony,30,AG2R La Mondiale,,,1:021:02,34.45,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
30,31,31.0,+1:04,153,GASPAROTTO Enrico,37,Team Dimension Data,,,1:041:04,34.368,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
31,32,32.0,+1:04,83,HONORÉ Mikkel Frølich,22,Deceuninck - Quick Step,,,",,1:04",34.368,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
32,33,33.0,+1:05,133,BOOKWALTER Brent,35,Mitchelton-Scott,,,1:051:05,34.327,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
33,34,34.0,+1:05,136,HAMILTON Lucas,23,Mitchelton-Scott,,,",,1:05",34.327,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
34,35,35.0,+1:06,178,VAN EMDEN Jos,34,Team Jumbo-Visma,,,1:061:06,34.286,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
35,36,36.0,+1:07,1,LANDA Mikel,29,Movistar Team,,,1:071:07,34.245,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
36,37,37.0,+1:09,63,BENEDETTI Cesare,31,BORA - hansgrohe,,,1:091:09,34.164,Giro_d_Italia,1,11 May 2019,37.209 km/h,44,8 km,15
