,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,143.0,+2:50:27,173,BENNATI Daniele,31,RadioShack - Nissan,16.0,80.0,4:17:17,Vuelta_a_Espa_a,18,06 September 2012,43.47 km/h,14,186.4 km,17
1,2,141.0,+2:49:32,187,SWIFT Ben,24,Sky Procycling,8.0,50.0,",,0:00",Vuelta_a_Espa_a,18,06 September 2012,43.47 km/h,14,186.4 km,17
2,3,174.0,+3:24:14,151,DAVIS Allan Howard,32,Orica GreenEDGE,4.0,35.0,",,0:00",Vuelta_a_Espa_a,18,06 September 2012,43.47 km/h,14,186.4 km,17
3,4,99.0,+2:22:43,15,MONDORY Lloyd,30,AG2R La Mondiale,2.0,25.0,",,0:00",Vuelta_a_Espa_a,18,06 September 2012,43.47 km/h,14,186.4 km,17
4,5,133.0,+2:45:44,191,DEGENKOLB John,23,Argos - Shimano,1.0,18.0,",,0:00",Vuelta_a_Espa_a,18,06 September 2012,43.47 km/h,14,186.4 km,17
5,6,140.0,+2:49:04,119,VIGANÒ Davide,28,Lampre - ISD,,15.0,",,0:00",Vuelta_a_Espa_a,18,06 September 2012,43.47 km/h,14,186.4 km,17
6,7,162.0,+3:07:00,163,BRESCHEL Matti,28,Rabobank Cycling Team,,12.0,",,0:00",Vuelta_a_Espa_a,18,06 September 2012,43.47 km/h,14,186.4 km,17
7,8,80.0,+2:04:21,192,DE KORT Koen,29,Argos - Shimano,,10.0,",,0:00",Vuelta_a_Espa_a,18,06 September 2012,43.47 km/h,14,186.4 km,17
8,9,167.0,+3:14:24,154,DOCKER Mitchell,25,Orica GreenEDGE,,8.0,",,0:00",Vuelta_a_Espa_a,18,06 September 2012,43.47 km/h,14,186.4 km,17
9,10,97.0,+2:20:24,178,RAST Grégory,32,RadioShack - Nissan,,6.0,0:060:06,Vuelta_a_Espa_a,18,06 September 2012,43.47 km/h,14,186.4 km,17
10,11,152.0,+2:57:42,32,BAZAYEV Assan,31,Astana Pro Team,,5.0,",,0:06",Vuelta_a_Espa_a,18,06 September 2012,43.47 km/h,14,186.4 km,17
11,12,137.0,+2:47:46,129,VIVIANI Elia,23,Liquigas - Cannondale,,4.0,",,0:06",Vuelta_a_Espa_a,18,06 September 2012,43.47 km/h,14,186.4 km,17
12,13,84.0,+2:05:06,152,CLARKE Simon,26,Orica GreenEDGE,,3.0,",,0:06",Vuelta_a_Espa_a,18,06 September 2012,43.47 km/h,14,186.4 km,17
13,14,87.0,+2:10:51,65,DUQUE Leonardo Fabio,32,"Cofidis, le Crédit en Ligne",,2.0,",,0:06",Vuelta_a_Espa_a,18,06 September 2012,43.47 km/h,14,186.4 km,17
14,15,70.0,+1:53:01,75,PÉREZ Rubén,30,Euskaltel - Euskadi,,1.0,",,0:06",Vuelta_a_Espa_a,18,06 September 2012,43.47 km/h,14,186.4 km,17
