,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,147.0,+12:04,77,CORT Magnus,25,Astana Pro Team,50.0,50.0,4:39:50,BinckBank_Tour,5,17 August 2018,43.83 km/h,0,204.4 km,30
1,2,113.0,+4:14,137,VAN DEN BERG Julius,21,Team EF Education First-Drapac p/b Cannondale,20.0,30.0,",,0:00",BinckBank_Tour,5,17 August 2018,43.83 km/h,0,204.4 km,30
2,3,117.0,+4:18,96,GOUGEARD Alexis,25,AG2R La Mondiale,8.0,18.0,",,0:00",BinckBank_Tour,5,17 August 2018,43.83 km/h,0,204.4 km,30
3,4,27.0,+1:03,185,RICKAERT Jonas,24,Sport Vlaanderen - Baloise,,13.0,0:290:29,BinckBank_Tour,5,17 August 2018,43.83 km/h,0,204.4 km,30
4,5,93.0,+3:13,21,EWAN Caleb,24,Mitchelton-Scott,,10.0,0:330:33,BinckBank_Tour,5,17 August 2018,43.83 km/h,0,204.4 km,30
5,6,80.0,+2:43,41,PELUCCHI Matteo,29,BORA - hansgrohe,,7.0,",,0:33",BinckBank_Tour,5,17 August 2018,43.83 km/h,0,204.4 km,30
6,7,31.0,+1:07,16,SÉNÉCHAL Florian,25,Quick-Step Floors,,4.0,",,0:33",BinckBank_Tour,5,17 August 2018,43.83 km/h,0,204.4 km,30
7,8,135.0,+6:46,203,DEVRIENDT Tom,26,Wanty - Groupe Gobert,,3.0,",,0:33",BinckBank_Tour,5,17 August 2018,43.83 km/h,0,204.4 km,30
8,9,66.0,+2:00,114,DEBUSSCHERE Jens,28,Lotto Soudal,,2.0,",,0:33",BinckBank_Tour,5,17 August 2018,43.83 km/h,0,204.4 km,30
9,10,1.0,+0:00,86,MOHORIČ Matej,23,Bahrain Merida Pro Cycling Team,,1.0,",,0:33",BinckBank_Tour,5,17 August 2018,43.83 km/h,0,204.4 km,30
10,11,40.0,+1:22,174,GIBBONS Ryan,24,Team Dimension Data,,,",,0:33",BinckBank_Tour,5,17 August 2018,43.83 km/h,0,204.4 km,30
11,12,67.0,+2:01,201,DUPONT Timothy,30,Wanty - Groupe Gobert,,,",,0:33",BinckBank_Tour,5,17 August 2018,43.83 km/h,0,204.4 km,30
12,13,25.0,+1:00,161,KITTEL Marcel,30,Team Katusha Alpecin,,,",,0:33",BinckBank_Tour,5,17 August 2018,43.83 km/h,0,204.4 km,30
