,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,1,PORTE Richie,28,Sky Procycling,100.0,250,29:59:47,..,Paris___Nice,GC,10 March 2013,40.604 km/h,0,0 km,14
1,2,2,-,141,TALANSKY Andrew,24,Garmin Sharp,80.0,190,0:550:55,..,Paris___Nice,GC,10 March 2013,40.604 km/h,0,0 km,14
2,3,5,▲2,111,PERAUD Jean-Christophe,35,AG2R La Mondiale,70.0,160,1:211:21,..,Paris___Nice,GC,10 March 2013,40.604 km/h,0,0 km,14
3,4,6,▲2,108,VAN GARDEREN Tejay,24,BMC Racing Team,60.0,140,1:441:44,..,Paris___Nice,GC,10 March 2013,40.604 km/h,0,0 km,14
4,5,3,▼2,171,CHAVANEL Sylvain,33,Omega Pharma - Quick-Step,50.0,120,1:471:47,..,Paris___Nice,GC,10 March 2013,40.604 km/h,0,0 km,14
5,6,8,▲2,181,ŠPILAK Simon,26,Team Katusha,40.0,110,1:481:48,..,Paris___Nice,GC,10 March 2013,40.604 km/h,0,0 km,14
6,7,9,▲2,61,ULISSI Diego,23,Lampre - Merida,30.0,100,1:541:54,..,Paris___Nice,GC,10 March 2013,40.604 km/h,0,0 km,14
7,8,4,▼4,11,WESTRA Lieuwe,30,Vacansoleil - DCM,20.0,90,2:172:17,..,Paris___Nice,GC,10 March 2013,40.604 km/h,0,0 km,14
8,9,11,▲2,56,KLÖDEN Andreas,37,RadioShack - Leopard,10.0,80,2:222:22,..,Paris___Nice,GC,10 March 2013,40.604 km/h,0,0 km,14
9,10,7,▼3,178,VELITS Peter,28,Omega Pharma - Quick-Step,4.0,70,2:282:28,..,Paris___Nice,GC,10 March 2013,40.604 km/h,0,0 km,14
10,11,12,▲1,184,LOSADA Alberto,31,Team Katusha,,60,2:382:38,..,Paris___Nice,GC,10 March 2013,40.604 km/h,0,0 km,14
11,12,14,▲2,197,NAVARRO Daniel,29,"Cofidis, Solutions Crédits",,55,3:043:04,..,Paris___Nice,GC,10 March 2013,40.604 km/h,0,0 km,14
12,13,18,▲5,95,JEANNESSON Arnold,27,FDJ,,50,3:063:06,..,Paris___Nice,GC,10 March 2013,40.604 km/h,0,0 km,14
13,14,17,▲3,185,MENCHOV Denis,35,Team Katusha,,45,3:133:13,..,Paris___Nice,GC,10 March 2013,40.604 km/h,0,0 km,14
14,15,21,▲6,27,QUINTANA Nairo,23,Movistar Team,,40,3:203:20,..,Paris___Nice,GC,10 March 2013,40.604 km/h,0,0 km,14
