,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,31,FROOME Chris,30,Team Sky,200.0,500,84:46:14,..,Tour_de_France,GC,26 July 2015,39.64 km/h,0,0 km,1
1,2,2,-,51,QUINTANA Nairo,25,Movistar Team,150.0,380,1:121:12,..,Tour_de_France,GC,26 July 2015,39.64 km/h,0,0 km,1
2,3,3,-,59,VALVERDE Alejandro,35,Movistar Team,120.0,340,5:255:25,..,Tour_de_France,GC,26 July 2015,39.64 km/h,0,0 km,1
3,4,4,-,1,NIBALI Vincenzo,30,Astana Pro Team,110.0,300,8:368:36,..,Tour_de_France,GC,26 July 2015,39.64 km/h,0,0 km,1
4,5,5,-,41,CONTADOR Alberto,32,Tinkoff - Saxo,100.0,280,9:489:48,..,Tour_de_France,GC,26 July 2015,39.64 km/h,0,0 km,1
5,6,6,-,131,GESINK Robert,29,Team LottoNL-Jumbo,90.0,260,10:4710:47,..,Tour_de_France,GC,26 July 2015,39.64 km/h,0,0 km,1
6,7,7,-,141,MOLLEMA Bauke,28,Trek Factory Racing,80.0,240,15:1415:14,..,Tour_de_France,GC,26 July 2015,39.64 km/h,0,0 km,1
7,8,8,-,181,FRANK Mathias,28,IAM Cycling,70.0,220,15:3915:39,..,Tour_de_France,GC,26 July 2015,39.64 km/h,0,0 km,1
8,9,9,-,12,BARDET Romain,24,AG2R La Mondiale,60.0,210,16:0016:00,..,Tour_de_France,GC,26 July 2015,39.64 km/h,0,0 km,1
9,10,10,-,121,ROLLAND Pierre,28,Team Europcar,50.0,200,17:3017:30,..,Tour_de_France,GC,26 July 2015,39.64 km/h,0,0 km,1
10,11,11,-,161,TALANSKY Andrew,26,Team Cannondale - Garmin,40.0,190,22:0622:06,..,Tour_de_France,GC,26 July 2015,39.64 km/h,0,0 km,1
11,12,12,-,66,SÁNCHEZ Samuel,37,BMC Racing Team,30.0,180,22:5022:50,..,Tour_de_France,GC,26 July 2015,39.64 km/h,0,0 km,1
12,13,13,-,218,PAUWELS Serge,31,MTN - Qhubeka,24.0,170,31:0331:03,..,Tour_de_France,GC,26 July 2015,39.64 km/h,0,0 km,1
13,14,14,-,82,BARGUIL Warren,23,Team Giant - Alpecin,20.0,160,31:1531:15,..,Tour_de_France,GC,26 July 2015,39.64 km/h,0,0 km,1
14,15,15,-,39,THOMAS Geraint,29,Team Sky,16.0,150,31:3931:39,..,Tour_de_France,GC,26 July 2015,39.64 km/h,0,0 km,1
15,16,16,-,21,PINOT Thibaut,25,FDJ,12.0,140,38:5238:52,..,Tour_de_France,GC,26 July 2015,39.64 km/h,0,0 km,1
16,17,17,-,44,KREUZIGER Roman,29,Tinkoff - Saxo,10.0,130,1:02:511:02:51,..,Tour_de_France,GC,26 July 2015,39.64 km/h,0,0 km,1
17,18,18,-,14,CHEREL Mikaël,29,AG2R La Mondiale,8.0,120,1:05:001:05:00,..,Tour_de_France,GC,26 July 2015,39.64 km/h,0,0 km,1
