,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,+0:00,11,CANCELLARA Fabian,35,Trek - Segafredo,60.0,50.0,0:07:38,50.306000000000004,Tour_de_Suisse,1,11 June 2016,50.31 km/h,0,6.4 km,25
1,2,2,+0:01,105,ROELANDTS Jürgen,30,Lotto Soudal,25.0,30.0,0:010:01,50.196000000000005,Tour_de_Suisse,1,11 June 2016,50.31 km/h,0,6.4 km,25
2,3,3,+0:02,23,DURBRIDGE Luke,25,Orica GreenEDGE,10.0,18.0,0:020:02,50.086999999999996,Tour_de_Suisse,1,11 June 2016,50.31 km/h,0,6.4 km,25
3,4,4,+0:06,144,ELMIGER Martin,37,IAM Cycling,,13.0,0:060:06,49.655,Tour_de_Suisse,1,11 June 2016,50.31 km/h,0,6.4 km,25
4,5,5,+0:06,171,IZAGIRRE Ion,27,Movistar Team,,10.0,",,0:06",49.655,Tour_de_Suisse,1,11 June 2016,50.31 km/h,0,6.4 km,25
5,6,6,+0:07,101,WELLENS Tim,25,Lotto Soudal,,7.0,0:070:07,49.548,Tour_de_Suisse,1,11 June 2016,50.31 km/h,0,6.4 km,25
6,7,7,+0:09,134,LE BON Johan,25,FDJ,,4.0,0:090:09,49.336000000000006,Tour_de_Suisse,1,11 June 2016,50.31 km/h,0,6.4 km,25
7,8,8,+0:09,33,DILLIER Silvan,25,BMC Racing Team,,3.0,",,0:09",49.336000000000006,Tour_de_Suisse,1,11 June 2016,50.31 km/h,0,6.4 km,25
8,9,9,+0:10,176,IZAGIRRE Gorka,28,Movistar Team,,2.0,0:100:10,49.231,Tour_de_Suisse,1,11 June 2016,50.31 km/h,0,6.4 km,25
9,10,10,+0:10,65,KELDERMAN Wilco,25,Team LottoNL-Jumbo,,1.0,",,0:10",49.231,Tour_de_Suisse,1,11 June 2016,50.31 km/h,0,6.4 km,25
10,11,11,+0:10,116,LAMPAERT Yves,25,Etixx - Quick Step,,,",,0:10",49.231,Tour_de_Suisse,1,11 June 2016,50.31 km/h,0,6.4 km,25
11,12,12,+0:12,67,MARTENS Paul,32,Team LottoNL-Jumbo,,,0:120:12,49.021,Tour_de_Suisse,1,11 June 2016,50.31 km/h,0,6.4 km,25
12,13,13,+0:12,115,VAKOČ Petr,23,Etixx - Quick Step,,,",,0:12",49.021,Tour_de_Suisse,1,11 June 2016,50.31 km/h,0,6.4 km,25
13,14,14,+0:12,51,THOMAS Geraint,30,Team Sky,,,",,0:12",49.021,Tour_de_Suisse,1,11 June 2016,50.31 km/h,0,6.4 km,25
14,15,15,+0:13,83,GESCHKE Simon,30,Team Giant - Alpecin,,,0:130:13,48.917,Tour_de_Suisse,1,11 June 2016,50.31 km/h,0,6.4 km,25
