,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,2.0,+2:02,21,ARU Fabio,24,Astana Pro Team,16.0,80.0,5:12:25,Giro_d_Italia,20,30 May 2015,37.64 km/h,0,196 km,16
1,2,5.0,+9:52,151,HESJEDAL Ryder,34,Team Cannondale - Garmin,8.0,50.0,0:180:18,Giro_d_Italia,20,30 May 2015,37.64 km/h,0,196 km,16
2,3,14.0,+28:35,61,URÁN Rigoberto,28,Etixx - Quick Step,4.0,35.0,0:240:24,Giro_d_Italia,20,30 May 2015,37.64 km/h,0,196 km,16
3,4,3.0,+3:14,24,LANDA Mikel,25,Astana Pro Team,2.0,25.0,",,0:24",Giro_d_Italia,20,30 May 2015,37.64 km/h,0,196 km,16
4,5,7.0,+11:02,181,KRUIJSWIJK Steven,27,Team LottoNL-Jumbo,1.0,18.0,0:340:34,Giro_d_Italia,20,30 May 2015,37.64 km/h,0,196 km,16
5,6,1.0,+0:00,201,CONTADOR Alberto,32,Tinkoff - Saxo,,15.0,2:252:25,Giro_d_Italia,20,30 May 2015,37.64 km/h,0,196 km,16
6,7,13.0,+28:14,23,KANGERT Tanel,28,Astana Pro Team,,12.0,2:282:28,Giro_d_Italia,20,30 May 2015,37.64 km/h,0,196 km,16
7,8,24.0,+1:30:49,11,PELLIZOTTI Franco,37,Androni Giocattoli - Sidermec,,10.0,",,2:28",Giro_d_Italia,20,30 May 2015,37.64 km/h,0,196 km,16
8,9,6.0,+10:50,195,KÖNIG Leopold,27,Team Sky,,8.0,",,2:28",Giro_d_Italia,20,30 May 2015,37.64 km/h,0,196 km,16
9,10,23.0,+1:25:06,26,ROSA Diego,26,Astana Pro Team,,6.0,",,2:28",Giro_d_Italia,20,30 May 2015,37.64 km/h,0,196 km,16
10,11,8.0,+12:17,45,CARUSO Damiano,27,BMC Racing Team,,5.0,",,2:28",Giro_d_Italia,20,30 May 2015,37.64 km/h,0,196 km,16
11,12,4.0,+8:19,112,AMADOR Andrey,28,Movistar Team,,4.0,2:342:34,Giro_d_Italia,20,30 May 2015,37.64 km/h,0,196 km,16
12,13,22.0,+1:20:50,37,PIRAZZI Stefano,28,Bardiani - CSF Pro Team,,3.0,3:053:05,Giro_d_Italia,20,30 May 2015,37.64 km/h,0,196 km,16
13,14,11.0,+17:51,107,MONFORT Maxime,32,Lotto Soudal,,2.0,3:183:18,Giro_d_Italia,20,30 May 2015,37.64 km/h,0,196 km,16
14,15,9.0,+16:00,71,GENIEZ Alexandre,27,FDJ,,1.0,",,3:18",Giro_d_Italia,20,30 May 2015,37.64 km/h,0,196 km,16
