,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,3,▲2,1,COSTA Rui,27,Lampre - Merida,100.0,250,33:08:35,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
1,2,4,▲2,181,FRANK Mathias,27,IAM Cycling,80.0,190,0:330:33,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
2,3,5,▲2,101,MOLLEMA Bauke,27,Belkin-Pro Cycling Team,70.0,160,0:500:50,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
3,4,1,▼3,13,MARTIN Tony,29,Omega Pharma - Quick-Step,60.0,140,1:131:13,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
4,5,2,▼3,125,DUMOULIN Tom,23,Team Giant - Shimano,50.0,120,2:042:04,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
5,6,12,▲6,65,MORABITO Steve,31,BMC Racing Team,40.0,110,2:472:47,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
6,7,6,▼1,133,FORMOLO Davide,21,Cannondale,30.0,100,3:003:00,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
7,8,7,▼1,71,KREUZIGER Roman,28,Tinkoff - Saxo,20.0,90,3:033:03,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
8,9,8,▼1,112,ACEVEDO Janier,28,Garmin Sharp,10.0,80,3:203:20,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
9,10,9,▼1,21,CAPECCHI Eros,28,Movistar Team,4.0,70,3:463:46,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
10,11,10,▼1,61,EVANS Cadel,37,BMC Racing Team,,60,4:074:07,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
11,12,11,▼1,205,PARDILLA Sergio,30,MTN - Qhubeka,,55,4:104:10,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
12,13,15,▲2,106,TEN DAM Laurens,33,Belkin-Pro Cycling Team,,50,4:554:55,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
13,14,14,-,8,VALLS Rafael,26,Lampre - Merida,,45,5:275:27,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
14,15,17,▲2,151,PINOT Thibaut,24,FDJ.fr,,40,5:455:45,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
15,16,19,▲3,93,CHAVES Esteban,24,Orica GreenEDGE,,36,5:545:54,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
16,17,16,▼1,213,DEGAND Thomas,28,Wanty - Groupe Gobert,,32,6:046:04,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
17,18,28,▲10,188,WYSS Marcel,27,IAM Cycling,,28,6:296:29,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
18,19,23,▲4,152,JEANNESSON Arnold,28,FDJ.fr,,24,6:566:56,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
19,20,27,▲7,211,SEELDRAEYERS Kevin,27,Wanty - Groupe Gobert,,20,7:157:15,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
20,21,39,▲18,78,ZAUGG Oliver,33,Tinkoff - Saxo,,18,8:578:57,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
21,22,38,▲16,114,CARDOSO André,29,Garmin Sharp,,16,9:129:12,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
22,23,13,▼10,102,CLEMENT Stef,31,Belkin-Pro Cycling Team,,14,10:3510:35,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
23,24,25,▲1,192,MARCZYŃSKI Tomasz,30,CCC Polsat Polkowice,,12,10:4310:43,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
24,25,18,▼7,32,CHERNETSKI Sergei,24,Team Katusha,,10,11:2811:28,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
25,26,22,▼4,204,MEINTJES Louis,22,MTN - Qhubeka,,9,11:3211:32,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
26,27,41,▲14,104,KRUIJSWIJK Steven,27,Belkin-Pro Cycling Team,,8,13:5913:59,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
27,28,34,▲6,142,GASPAROTTO Enrico,32,Astana Pro Team,,7,14:3814:38,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
28,29,32,▲3,86,SCHLECK Andy,29,Trek Factory Racing,,6,15:0715:07,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
29,30,29,▼1,122,BARGUIL Warren,22,Team Giant - Shimano,,5,15:3015:30,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
30,31,47,▲16,166,VAN DER SANDE Tosh,23,Lotto Belisol,,5,17:0917:09,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
31,32,24,▼8,26,MORENO Javier,29,Movistar Team,,5,20:2820:28,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
32,33,50,▲17,66,SCHÄR Michael,27,BMC Racing Team,,5,20:3120:31,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
33,34,44,▲10,187,TSCHOPP Johann,31,IAM Cycling,,5,20:5620:56,..,Tour_de_Suisse,GC,22 June 2014,39.884 km/h,0,0 km,16
