,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1.0,+0:00,1,DUMOULIN Tom,27,Team Sunweb,100.0,80.0,0:12:02,48.36600000000001,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
1,2,2.0,+0:02,61,DENNIS Rohan,27,BMC Racing Team,40.0,50.0,0:020:02,48.232,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
2,3,3.0,+0:02,104,CAMPENAERTS Victor,26,Lotto Fix All,20.0,35.0,",,0:02",48.232,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
3,4,4.0,+0:12,163,GONÇALVES José,29,Team Katusha Alpecin,12.0,25.0,0:120:12,47.575,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
4,5,5.0,+0:16,162,DOWSETT Alex,29,Team Katusha Alpecin,4.0,18.0,0:160:16,47.317,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
5,6,6.0,+0:18,32,BILBAO Pello,28,Astana Pro Team,,15.0,0:180:18,47.18899999999999,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
6,7,7.0,+0:20,118,YATES Simon,25,Mitchelton-Scott,,12.0,0:200:20,47.062,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
7,8,8.0,+0:21,136,SCHACHMANN Maximilian,24,Quick-Step Floors,,10.0,0:210:21,46.998999999999995,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
8,9,9.0,+0:27,166,MARTIN Tony,33,Team Katusha Alpecin,,8.0,0:270:27,46.622,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
9,10,10.0,+0:27,41,POZZOVIVO Domenico,35,Bahrain Merida Pro Cycling Team,,6.0,",,0:27",46.622,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
10,11,11.0,+0:28,121,BETANCUR Carlos,28,Movistar Team,,5.0,0:280:28,46.56,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
11,12,12.0,+0:29,203,CONTI Valerio,25,UAE-Team Emirates,,4.0,0:290:29,46.498000000000005,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
12,13,13.0,+0:30,168,WÜRTZ SCHMIDT Mads,24,Team Katusha Alpecin,,3.0,0:300:30,46.43600000000001,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
13,14,14.0,+0:31,74,GROßSCHARTNER Felix,24,BORA - hansgrohe,,2.0,0:310:31,46.375,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
14,15,15.0,+0:32,101,WELLENS Tim,26,Lotto Fix All,,1.0,0:320:32,46.313,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
15,16,16.0,+0:33,81,PINOT Thibaut,27,Groupama - FDJ,,,0:330:33,46.251999999999995,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
16,17,17.0,+0:34,152,SCULLY Tom,28,Team EF Education First-Drapac p/b Cannondale,,,0:340:34,46.19,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
17,18,18.0,+0:34,75,KONRAD Patrick,26,BORA - hansgrohe,,,",,0:34",46.19,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
18,19,19.0,+0:34,85,PREIDLER Georg,27,Groupama - FDJ,,,",,0:34",46.19,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
19,20,20.0,+0:35,133,CAVAGNA Rémi,22,Quick-Step Floors,,,0:350:35,46.129,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
20,21,21.0,+0:37,181,FROOME Chris,32,Team Sky,,,0:370:37,46.008,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
21,22,22.0,+0:38,128,VALLS Rafael,30,Movistar Team,,,0:380:38,45.946999999999996,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
22,23,23.0,+0:40,208,ULISSI Diego,28,UAE-Team Emirates,,,0:400:40,45.827,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
23,24,24.0,+0:40,123,DE LA PARTE Víctor,31,Movistar Team,,,",,0:40",45.827,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
24,25,25.0,+0:40,187,POELS Wout,30,Team Sky,,,",,0:40",45.827,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
25,26,26.0,+0:40,71,FORMOLO Davide,25,BORA - hansgrohe,,,",,0:40",45.827,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
26,27,27.0,+0:41,127,SEPÚLVEDA Eduardo,26,Movistar Team,,,0:410:41,45.766999999999996,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
27,28,28.0,+0:42,205,MARCATO Marco,34,UAE-Team Emirates,,,0:420:42,45.707,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
28,29,29.0,+0:42,6,OOMEN Sam,22,Team Sunweb,,,",,0:42",45.707,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
29,30,30.0,+0:43,34,KANGERT Tanel,31,Astana Pro Team,,,0:430:43,45.647,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
30,31,31.0,+0:44,145,KING Ben,29,Team Dimension Data,,,0:440:44,45.586999999999996,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
31,32,32.0,+0:44,35,LUTSENKO Alexey,25,Astana Pro Team,,,",,0:44",45.586999999999996,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
32,33,33.0,+0:44,174,VAN EMDEN Jos,33,Team LottoNL-Jumbo,,,",,0:44",45.586999999999996,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
33,34,34.0,+0:44,76,PFINGSTEN Christoph,30,BORA - hansgrohe,,,",,0:44",45.586999999999996,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
34,35,35.0,+0:45,66,ROELANDTS Jürgen,32,BMC Racing Team,,,0:450:45,45.528,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
35,36,36.0,+0:45,185,KIRYIENKA Vasil,36,Team Sky,,,",,0:45",45.528,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
36,37,37.0,+0:45,184,HENAO Sergio,30,Team Sky,,,",,0:45",45.528,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
37,38,38.0,+0:46,3,HAGA Chad,29,Team Sunweb,,,0:460:46,45.468999999999994,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
38,39,39.0,+0:46,188,PUCCIO Salvatore,28,Team Sky,,,",,0:46",45.468999999999994,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
39,40,40.0,+0:46,111,CHAVES Esteban,28,Mitchelton-Scott,,,",,0:46",45.468999999999994,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
40,41,41.0,+0:48,124,FERNÁNDEZ Rubén,27,Movistar Team,,,0:480:48,45.351000000000006,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
41,42,42.0,+0:48,8,VERVAEKE Louis,24,Team Sunweb,,,",,0:48",45.351000000000006,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
42,43,43.0,+0:49,172,BENNETT George,28,Team LottoNL-Jumbo,,,0:490:49,45.292,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
43,44,44.0,+0:49,62,DE MARCHI Alessandro,31,BMC Racing Team,,,",,0:49",45.292,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
44,45,45.0,+0:49,146,O'CONNOR Ben,22,Team Dimension Data,,,",,0:49",45.292,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
45,46,46.0,+0:50,4,HAMILTON Chris,22,Team Sunweb,,,0:500:50,45.233000000000004,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
46,47,47.0,+0:50,201,ARU Fabio,27,UAE-Team Emirates,,,",,0:50",45.233000000000004,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
47,48,48.0,+0:51,26,MASNADA Fausto,24,Androni Giocattoli - Sidermec,,,0:510:51,45.175,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
48,49,49.0,+0:51,132,CAPECCHI Eros,31,Quick-Step Floors,,,",,0:51",45.175,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
49,50,50.0,+0:52,14,DENZ Nico,24,AG2R La Mondiale,,,0:520:52,45.11600000000001,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
50,51,51.0,+0:52,182,DE LA CRUZ David,28,Team Sky,,,",,0:52",45.11600000000001,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
51,52,52.0,+0:52,17,MONTAGUTI Matteo,34,AG2R La Mondiale,,,",,0:52",45.11600000000001,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
52,53,53.0,+0:53,67,VENTOSO Francisco José,35,BMC Racing Team,,,0:530:53,45.058,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
53,54,54.0,+0:53,24,CATTANEO Mattia,27,Androni Giocattoli - Sidermec,,,",,0:53",45.058,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
54,55,55.0,+0:53,11,GENIEZ Alexandre,30,AG2R La Mondiale,,,",,0:53",45.058,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
55,56,56.0,+0:53,36,SÁNCHEZ Luis León,34,Astana Pro Team,,,",,0:53",45.058,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
56,57,57.0,+0:54,72,BENEDETTI Cesare,30,BORA - hansgrohe,,,0:540:54,45.0,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
57,58,58.0,+0:55,115,KREUZIGER Roman,31,Mitchelton-Scott,,,0:550:55,44.942,Giro_d_Italia,1,04 May 2018,48.37 km/h,19,9.7 km,19
