,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,2.0,+0:03,61,MARTIN Dan,28,Garmin Sharp,6.0,50.0,4:12:14,Tour_of_Beijing,4,13 October 2014,37.35 km/h,0,157 km,42
1,2,3.0,+0:09,101,CHAVES Esteban,24,Orica GreenEDGE,4.0,30.0,0:020:02,Tour_of_Beijing,4,13 October 2014,37.35 km/h,0,157 km,42
2,3,1.0,+0:00,34,GILBERT Philippe,32,BMC Racing Team,2.0,18.0,",,0:02",Tour_of_Beijing,4,13 October 2014,37.35 km/h,0,157 km,42
3,4,4.0,+0:11,71,COSTA Rui,28,Lampre - Merida,1.0,13.0,",,0:02",Tour_of_Beijing,4,13 October 2014,37.35 km/h,0,157 km,42
4,5,7.0,+0:23,161,ARREDONDO Julián David,26,Trek Factory Racing,1.0,10.0,0:100:10,Tour_of_Beijing,4,13 October 2014,37.35 km/h,0,157 km,42
5,6,8.0,+0:23,11,NOCENTINI Rinaldo,37,AG2R La Mondiale,,7.0,",,0:10",Tour_of_Beijing,4,13 October 2014,37.35 km/h,0,157 km,42
6,7,6.0,+0:23,121,BARGUIL Warren,22,Team Giant - Shimano,,4.0,",,0:10",Tour_of_Beijing,4,13 October 2014,37.35 km/h,0,157 km,42
7,8,9.0,+0:23,91,URÁN Rigoberto,27,Omega Pharma - Quick-Step,,3.0,",,0:10",Tour_of_Beijing,4,13 October 2014,37.35 km/h,0,157 km,42
8,9,5.0,+0:23,131,CHERNETSKI Sergei,24,Team Katusha,,2.0,",,0:10",Tour_of_Beijing,4,13 October 2014,37.35 km/h,0,157 km,42
9,10,12.0,+0:26,147,LÓPEZ David,33,Team Sky,,1.0,0:130:13,Tour_of_Beijing,4,13 October 2014,37.35 km/h,0,157 km,42
10,11,10.0,+0:26,95,SERRY Pieter,25,Omega Pharma - Quick-Step,,,",,0:13",Tour_of_Beijing,4,13 October 2014,37.35 km/h,0,157 km,42
11,12,14.0,+0:26,108,YATES Simon,22,Orica GreenEDGE,,,",,0:13",Tour_of_Beijing,4,13 October 2014,37.35 km/h,0,157 km,42
