,Rnk,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,111,VALVERDE Alejandro,36,Movistar Team,500.0,275.0,6:24:27,Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
1,2,161,MARTIN Dan,30,Quick-Step Floors,400.0,200.0,",,0:00",Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
2,3,1,KWIATKOWSKI Michał,26,Team Sky,325.0,150.0,0:030:03,Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
3,4,55,MATTHEWS Michael,26,Team Sunweb,275.0,120.0,",,0:03",Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
4,5,175,IZAGIRRE Ion,28,Bahrain Merida Pro Cycling Team,225.0,100.0,",,0:03",Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
5,6,91,BARDET Romain,26,AG2R La Mondiale,175.0,90.0,",,0:03",Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
6,7,12,ALBASINI Michael,36,ORICA-Scott,150.0,80.0,",,0:03",Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
7,8,17,YATES Adam,24,ORICA-Scott,125.0,70.0,0:070:07,Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
8,9,148,WOODS Michael,30,Cannondale-Drapac Pro Cycling Team,100.0,60.0,",,0:07",Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
9,10,101,MAJKA Rafał,27,BORA - hansgrohe,85.0,50.0,",,0:07",Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
10,11,31,VAN AVERMAET Greg,31,BMC Racing Team,70.0,46.0,",,0:07",Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
11,12,97,POZZOVIVO Domenico,34,AG2R La Mondiale,60.0,42.0,",,0:07",Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
12,13,5,HENAO Sergio,29,Team Sky,50.0,38.0,",,0:07",Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
13,14,21,COSTA Rui,30,UAE Team Emirates,40.0,34.0,0:100:10,Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
14,15,71,FUGLSANG Jakob,32,Astana Pro Team,35.0,30.0,",,0:10",Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
15,16,65,FELLINE Fabio,27,Trek - Segafredo,30.0,28.0,0:140:14,Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
16,17,204,MOLARD Rudy,27,FDJ,30.0,26.0,",,0:14",Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
17,18,128,SIMON Julien,31,"Cofidis, Solutions Crédits",30.0,24.0,",,0:14",Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
18,19,158,VANENDERT Jelle,32,Lotto Soudal,30.0,22.0,",,0:14",Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
19,20,103,KONRAD Patrick,25,BORA - hansgrohe,30.0,20.0,",,0:14",Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
20,21,141,URÁN Rigoberto,30,Cannondale-Drapac Pro Cycling Team,20.0,19.0,",,0:14",Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
21,22,52,DUMOULIN Tom,26,Team Sunweb,20.0,18.0,",,0:14",Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
22,23,143,FORMOLO Davide,24,Cannondale-Drapac Pro Cycling Team,20.0,17.0,",,0:14",Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
23,24,38,TEUNS Dylan,25,BMC Racing Team,20.0,16.0,0:240:24,Li_ge___Bastogne___Li_ge,0,23 April 2017,40.27 km/h,0,258 km,9
