,Rnk,Prev,▼▲,BIB,Rider,Age,Team,UCI,Pnt,Time,Time won/lost,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1,-,11,PORTE Richie,33,BMC Racing Team,500.0,250,29:28:05,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
1,2,6,▲4,51,FUGLSANG Jakob,33,Astana Pro Team,400.0,190,1:021:02,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
2,3,2,▼1,111,QUINTANA Nairo,28,Movistar Team,325.0,160,1:121:12,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
3,4,4,-,126,MAS Enric,23,Quick-Step Floors,275.0,140,1:201:20,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
4,5,3,▼2,31,KELDERMAN Wilco,27,Team Sunweb,225.0,120,1:211:21,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
5,6,9,▲3,1,ŠPILAK Simon,31,Team Katusha Alpecin,175.0,110,1:471:47,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
6,7,5,▼2,33,OOMEN Sam,22,Team Sunweb,150.0,100,1:521:52,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
7,8,8,-,151,KRUIJSWIJK Steven,31,Team LottoNL-Jumbo,125.0,90,1:591:59,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
8,9,12,▲3,177,ULISSI Diego,28,UAE-Team Emirates,100.0,80,2:272:27,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
9,10,11,▲1,97,VICHOT Arthur,29,Groupama - FDJ,85.0,70,2:412:41,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
10,11,14,▲3,57,KANGERT Tanel,31,Astana Pro Team,70.0,60,3:073:07,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
11,12,10,▼2,81,MOLLEMA Bauke,31,Trek - Segafredo,60.0,55,3:163:16,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
12,13,13,-,25,HAIG Jack,24,Mitchelton-Scott,50.0,50,3:293:29,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
13,14,20,▲6,163,SIVAKOV Pavel,20,Team Sky,40.0,45,3:473:47,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
14,15,15,-,61,IZAGIRRE Ion,29,Bahrain Merida Pro Cycling Team,35.0,40,3:573:57,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
15,16,7,▼9,113,LANDA Mikel,28,Movistar Team,30.0,36,4:004:00,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
16,17,16,▼1,41,FRANK Mathias,31,AG2R La Mondiale,30.0,32,4:064:06,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
17,18,18,-,143,CARTHY Hugh,23,Team EF Education First-Drapac p/b Cannondale,30.0,28,4:324:32,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
18,19,19,-,47,BIDARD François,26,AG2R La Mondiale,30.0,24,5:085:08,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
19,20,17,▼3,103,LAMBRECHT Bjorg,21,Lotto Soudal,30.0,20,5:315:31,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
20,21,21,-,46,GAUTIER Cyril,30,AG2R La Mondiale,20.0,18,6:426:42,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
21,22,22,-,153,BOUWMAN Koen,24,Team LottoNL-Jumbo,20.0,16,7:507:50,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
22,23,25,▲2,174,POLANC Jan,26,UAE-Team Emirates,20.0,14,9:479:47,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
23,24,23,▼1,55,HANSEN Jesper,27,Astana Pro Team,20.0,12,",,9:47",..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
24,25,24,▼1,136,SLAGTER Tom-Jelte,28,Team Dimension Data,20.0,10,11:2811:28,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
25,26,29,▲3,86,BERNARD Julien,26,Trek - Segafredo,20.0,9,11:3211:32,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
26,27,28,▲1,134,KUDUS Merhawi,24,Team Dimension Data,20.0,8,12:1812:18,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
27,28,27,▼1,74,MÜHLBERGER Gregor,24,BORA - hansgrohe,20.0,7,12:3312:33,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
28,29,32,▲3,16,VAN AVERMAET Greg,33,BMC Racing Team,20.0,6,13:2713:27,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
29,30,30,-,164,HENAO Sebastián,24,Team Sky,20.0,5,13:3513:35,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
30,31,33,▲2,191,CALMEJANE Lilian,25,Direct Energie,10.0,5,15:0815:08,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
31,32,34,▲2,63,IZAGIRRE Gorka,30,Bahrain Merida Pro Cycling Team,10.0,5,15:1315:13,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
32,33,26,▼7,105,MONFORT Maxime,35,Lotto Soudal,10.0,5,15:3115:31,..,Tour_de_Suisse,GC,17 June 2018,-,0,0 km,13
