,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,1.0,+0:00,1,FROOME Chris,31,Team Sky,120.0,100.0,0:30:43,33.207,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
1,2,44.0,+1:34:00,114,DUMOULIN Tom,25,Team Giant - Alpecin,50.0,70.0,0:210:21,32.833,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
2,3,7.0,+6:08,21,ARU Fabio,26,Astana Pro Team,25.0,50.0,0:330:33,32.623000000000005,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
3,4,6.0,+5:00,91,PORTE Richie,31,BMC Racing Team,15.0,40.0,",,0:33",32.623000000000005,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
4,5,5.0,+4:57,41,BARDET Romain,25,AG2R La Mondiale,5.0,32.0,0:420:42,32.467,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
5,6,48.0,+1:38:57,163,DE GENDT Thomas,29,Lotto Soudal,,26.0,1:021:02,32.126,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
6,7,71.0,+2:14:00,17,IZAGIRRE Ion,27,Movistar Team,,22.0,1:031:03,32.109,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
7,8,11.0,+8:11,141,RODRÍGUEZ Joaquim,37,Team Katusha,,18.0,1:051:05,32.075,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
8,9,9.0,+7:15,157,MEINTJES Louis,24,Lampre - Merida,,14.0,1:081:08,32.025,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
9,10,4.0,+4:37,11,QUINTANA Nairo,26,Movistar Team,,10.0,1:101:10,31.991999999999997,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
10,11,79.0,+2:22:52,73,COPPEL Jérôme,29,IAM Cycling,,8.0,1:151:15,31.908,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
11,12,8.0,+6:37,12,VALVERDE Alejandro,36,Movistar Team,,6.0,1:181:18,31.858,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
12,13,12.0,+8:23,36,KREUZIGER Roman,30,Tinkoff,,4.0,1:201:20,31.825,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
13,14,19.0,+32:37,72,CLEMENT Stef,33,IAM Cycling,,2.0,1:221:22,31.791999999999998,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
14,15,36.0,+1:12:32,22,NIBALI Vincenzo,31,Astana Pro Team,,1.0,1:231:23,31.776,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
15,16,3.0,+4:16,209,YATES Adam,23,ORICA-BikeExchange,,,",,1:23",31.776,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
16,17,2.0,+3:52,61,MOLLEMA Bauke,29,Trek - Segafredo,,,1:251:25,31.743000000000002,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
17,18,10.0,+7:18,184,MARTIN Dan,29,Etixx - Quick Step,,,1:281:28,31.693,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
18,19,81.0,+2:25:43,177,SICARD Romain,28,Direct Energie,,,1:381:38,31.53,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
19,20,47.0,+1:38:18,172,CHAVANEL Sylvain,37,Direct Energie,,,1:441:44,31.433000000000003,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
20,21,82.0,+2:25:57,19,OLIVEIRA Nelson,27,Movistar Team,,,1:461:46,31.401,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
21,22,119.0,+3:03:17,194,EDET Nicolas,28,"Cofidis, Solutions Crédits",,,1:541:54,31.272,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
22,23,15.0,+22:24,9,THOMAS Geraint,30,Team Sky,,,2:092:09,31.034000000000002,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
23,24,75.0,+2:17:25,26,LUTSENKO Alexey,23,Astana Pro Team,,,2:122:12,30.987,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
24,25,27.0,+45:59,94,CARUSO Damiano,28,BMC Racing Team,,,2:132:13,30.971999999999998,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
25,26,89.0,+2:30:29,133,BÁRTA Jan,31,Bora - Argon 18,,,2:152:15,30.94,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
26,27,84.0,+2:27:35,165,GALLOPIN Tony,28,Lotto Soudal,,,2:182:18,30.893,Tour_de_France,18,21 July 2016,33.21 km/h,101,17 km,1
