,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
0,1,3.0,+0:08,146,LE BON Johan,24,FDJ,6.0,50.0,4:13:50,Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
1,2,2.0,+0:01,111,VAN BAARLE Dylan,23,Team Cannondale - Garmin,4.0,30.0,",,0:00",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
2,3,23.0,+1:00,108,CORT Magnus,22,Orica GreenEDGE,2.0,18.0,0:090:09,Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
3,4,5.0,+0:19,1,WELLENS Tim,24,Lotto Soudal,1.0,13.0,",,0:09",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
4,5,1.0,+0:00,71,KELDERMAN Wilco,24,Team LottoNL-Jumbo,1.0,10.0,",,0:09",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
5,6,32.0,+1:21,6,GREIPEL André,33,Lotto Soudal,,7.0,0:110:11,Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
6,7,18.0,+0:48,136,PREIDLER Georg,25,Team Giant - Alpecin,,4.0,0:150:15,Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
7,8,24.0,+1:00,2,BENOOT Tiesj,21,Lotto Soudal,,3.0,0:270:27,Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
8,9,9.0,+0:29,21,GILBERT Philippe,33,BMC Racing Team,,2.0,",,0:27",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
9,10,6.0,+0:20,61,BOOM Lars,29,Astana Pro Team,,1.0,",,0:27",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
10,11,33.0,+1:21,72,HOFLAND Moreno,23,Team LottoNL-Jumbo,,,",,0:27",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
11,12,48.0,+2:00,151,ROJAS José Joaquín,30,Movistar Team,,,",,0:27",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
12,13,20.0,+0:54,12,ALAPHILIPPE Julian,23,Etixx - Quick Step,,,",,0:27",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
13,14,7.0,+0:26,25,VAN AVERMAET Greg,30,BMC Racing Team,,,",,0:27",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
14,15,38.0,+1:31,196,MARCATO Marco,31,Wanty - Groupe Gobert,,,",,0:27",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
15,16,13.0,+0:43,129,HOLLENSTEIN Reto,29,IAM Cycling,,,",,0:27",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
16,17,4.0,+0:13,76,VAN EMDEN Jos,30,Team LottoNL-Jumbo,,,",,0:27",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
17,18,11.0,+0:36,42,FELLINE Fabio,25,Trek Factory Racing,,,",,0:27",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
18,19,44.0,+1:45,174,NAESEN Oliver,24,Topsport Vlaanderen - Baloise,,,",,0:27",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
19,20,29.0,+1:17,85,KUZNETSOV Viacheslav,26,Team Katusha,,,",,0:27",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
20,21,42.0,+1:39,15,TERPSTRA Niki,31,Etixx - Quick Step,,,",,0:27",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
21,22,27.0,+1:11,125,HAUSSLER Heinrich,31,IAM Cycling,,,",,0:27",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
22,23,16.0,+0:48,32,VALGREN Michael,23,Tinkoff - Saxo,,,",,0:27",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
23,24,47.0,+1:57,191,LEUKEMANS Björn,38,Wanty - Groupe Gobert,,,",,0:27",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
24,25,36.0,+1:28,184,DUIJN Huub,30,Roompot - Oranje Peloton,,,",,0:27",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
25,26,12.0,+0:41,64,GRIVKO Andrey,32,Astana Pro Team,,,",,0:27",Eneco_Tour,5,14 August 2015,42.45 km/h,0,179.6 km,28
